Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,45.0,45.0,46.0,46.0,39.0,41.0,41.0,44.0
1,47.0,47.0,41.0,41.0,41.0,38.0,38.0,39.0
2,47.0,47.0,41.0,41.0,41.0,40.0,40.0,40.0
3,45.0,45.0,47.0,47.0,40.0,42.0,42.0,47.0
4,47.0,47.0,42.0,42.0,42.0,42.0,42.0,39.0
5,47.0,47.0,44.0,44.0,44.0,44.0,44.0,40.0
6,45.0,45.0,45.0,47.0,39.0,43.0,43.0,48.0
7,47.0,47.0,42.0,42.0,42.0,43.0,43.0,40.0
8,47.0,47.0,44.0,44.0,44.0,45.0,45.0,40.0
9,46.0,46.0,48.0,48.0,46.0,49.0,49.0,50.0
10,48.0,48.0,47.0,47.0,47.0,45.0,44.0,47.0
11,48.0,48.0,48.0,48.0,48.0,46.0,46.0,47.0
12,45.0,45.0,47.0,47.0,45.0,48.0,48.0,49.0
13,47.0,47.0,47.0,47.0,47.0,44.0,43.0,46.0
14,47.0,47.0,47.0,47.0,47.0,45.0,45.0,47.0
15,45.0,45.0,45.0,45.0,43.0,42.0,42.0,47.0
16,47.0,47.0,45.0,46.0,45.0,40.0,40.0,47.0
17,47.0,47.0,45.0,45.0,45.0,39.0,39.0,48.0
18,44.0,44.0,46.0,46.0,39.0,43.0,43.0,46.0
19,49.0,49.0,43.0,43.0,43.0,43.0,43.0,39.0
20,46.0,46.0,44.0,44.0,44.0,45.0,45.0,39.0
21,44.0,44.0,47.0,47.0,40.0,42.0,43.0,47.0
22,50.0,50.0,43.0,43.0,43.0,43.0,43.0,40.0
23,46.0,46.0,45.0,45.0,45.0,44.0,44.0,40.0
24,48.0,48.0,48.0,48.0,47.0,50.0,50.0,49.0
25,50.0,50.0,49.0,49.0,49.0,48.0,48.0,48.0
26,49.0,49.0,49.0,49.0,49.0,50.0,50.0,48.0
27,47.0,47.0,47.0,47.0,46.0,49.0,49.0,48.0
28,49.0,49.0,48.0,48.0,48.0,47.0,47.0,47.0
29,48.0,48.0,48.0,48.0,48.0,49.0,49.0,47.0
30,46.0,46.0,46.0,46.0,44.0,43.0,43.0,46.0
31,50.0,50.0,46.0,46.0,46.0,43.0,43.0,48.0
32,48.0,48.0,46.0,46.0,46.0,43.0,43.0,47.0
33,42.0,42.0,45.0,46.0,39.0,40.0,41.0,44.0
34,48.0,48.0,41.0,41.0,41.0,42.0,42.0,40.0
35,44.0,44.0,44.0,44.0,44.0,42.0,43.0,40.0
36,46.0,46.0,48.0,48.0,45.0,49.0,49.0,50.0
37,51.0,51.0,47.0,47.0,47.0,49.0,49.0,49.0
