Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,47.0,48.0,47.0,47.0,48.0,46.0
1,48.0,54.0,49.0,49.0,49.0,48.0
2,47.0,54.0,49.0,49.0,49.0,48.0
3,47.0,53.0,52.0,52.0,49.0,48.0
4,53.0,55.0,50.0,50.0,50.0,50.0
5,48.0,55.0,54.0,54.0,50.0,49.0
6,48.0,48.0,48.0,49.0,48.0,47.0
7,54.0,54.0,49.0,49.0,49.0,51.0
8,49.0,54.0,50.0,55.0,49.0,50.0
9,53.0,58.0,54.0,54.0,58.0,53.0
10,49.0,50.0,50.0,50.0,50.0,48.0
11,48.0,55.0,50.0,50.0,50.0,49.0
12,52.0,57.0,53.0,53.0,57.0,52.0
13,48.0,49.0,49.0,49.0,49.0,47.0
14,48.0,54.0,54.0,54.0,49.0,48.0
15,48.0,54.0,49.0,49.0,49.0,53.0
16,49.0,50.0,49.0,50.0,49.0,48.0
17,49.0,55.0,55.0,55.0,49.0,49.0
18,46.0,52.0,53.0,53.0,48.0,48.0
19,52.0,54.0,49.0,49.0,51.0,51.0
20,49.0,54.0,55.0,55.0,51.0,51.0
21,47.0,49.0,48.0,52.0,48.0,49.0
22,53.0,53.0,50.0,50.0,50.0,52.0
23,50.0,54.0,54.0,54.0,50.0,52.0
24,57.0,59.0,59.0,59.0,59.0,57.0
25,49.0,55.0,55.0,55.0,51.0,52.0
26,49.0,56.0,55.0,55.0,51.0,50.0
27,56.0,58.0,58.0,58.0,58.0,56.0
28,48.0,54.0,54.0,54.0,50.0,52.0
29,53.0,55.0,55.0,55.0,50.0,52.0
30,48.0,59.0,49.0,52.0,50.0,57.0
31,49.0,54.0,51.0,55.0,50.0,53.0
32,54.0,56.0,55.0,55.0,50.0,53.0
33,47.0,47.0,49.0,49.0,47.0,47.0
34,49.0,50.0,49.0,49.0,49.0,53.0
35,49.0,50.0,55.0,55.0,49.0,53.0
36,58.0,58.0,58.0,58.0,58.0,58.0
37,50.0,51.0,56.0,56.0,50.0,53.0
38,50.0,55.0,51.0,56.0,50.0,51.0
39,57.0,57.0,57.0,57.0,57.0,57.0
40,49.0,54.0,55.0,55.0,49.0,53.0
41,54.0,54.0,54.0,55.0,49.0,53.0
42,49.0,58.0,48.0,49.0,49.0,58.0
43,50.0,55.0,51.0,51.0,49.0,54.0
44,55.0,55.0,51.0,55.0,49.0,54.0
45,53.0,60.0,55.0,58.0,53.0,53.0
46,45.0,56.0,53.0,55.0,49.0,50.0
47,50.0,60.0,54.0,55.0,47.0,50.0
48,59.0,59.0,59.0,59.0,53.0,57.0
49,54.0,55.0,55.0,55.0,55.0,54.0
50,59.0,59.0,59.0,59.0,55.0,54.0
51,60.0,60.0,58.0,58.0,54.0,58.0
52,55.0,56.0,55.0,56.0,56.0,55.0
53,60.0,60.0,56.0,56.0,56.0,55.0
54,58.0,58.0,58.0,58.0,52.0,56.0
55,53.0,54.0,54.0,54.0,54.0,53.0
56,58.0,58.0,58.0,58.0,54.0,53.0
57,59.0,59.0,57.0,57.0,53.0,57.0
58,54.0,55.0,54.0,55.0,55.0,54.0
59,59.0,59.0,55.0,55.0,55.0,54.0
60,49.0,58.0,48.0,51.0,45.0,58.0
61,45.0,55.0,49.0,49.0,45.0,54.0
62,50.0,55.0,50.0,51.0,45.0,54.0
63,46.0,51.0,52.0,52.0,47.0,47.0
64,51.0,53.0,48.0,49.0,50.0,50.0
65,49.0,53.0,54.0,54.0,51.0,50.0
66,46.0,48.0,49.0,51.0,47.0,48.0
67,52.0,52.0,49.0,49.0,49.0,51.0
68,50.0,53.0,53.0,53.0,50.0,51.0
69,56.0,58.0,58.0,58.0,58.0,56.0
70,48.0,54.0,54.0,54.0,50.0,51.0
