0,44.0
1,45.0
2,47.0
3,44.0
4,45.0
5,47.0
6,45.0
7,46.0
8,46.0
9,45.0
10,46.0
11,48.0
12,44.0
13,45.0
14,47.0
15,44.0
16,45.0
17,45.0
18,43.0
19,44.0
20,46.0
21,44.0
22,45.0
23,45.0
24,45.0
25,46.0
26,47.0
27,44.0
28,45.0
29,46.0
30,44.0
31,45.0
32,45.0
33,45.0
34,46.0
35,46.0
36,46.0
37,47.0
38,47.0
39,45.0
40,46.0
41,46.0
42,45.0
43,46.0
44,46.0
45,45.0
46,46.0
47,48.0
48,45.0
49,46.0
50,47.0
51,45.0
52,46.0
53,46.0
54,44.0
55,46.0
56,46.0
57,45.0
58,46.0
59,46.0
60,44.0
61,45.0
62,45.0
63,42.0
64,43.0
65,45.0
66,43.0
67,44.0
68,44.0
69,44.0
70,45.0
71,46.0
72,43.0
73,44.0
74,45.0
75,43.0
76,44.0
77,44.0
78,44.0
79,45.0
80,45.0
81,45.0
82,46.0
83,46.0
84,44.0
85,45.0
86,45.0
87,44.0
88,45.0
89,45.0
90,44.0
91,46.0
92,47.0
93,44.0
94,46.0
95,46.0
96,44.0
97,46.0
98,46.0
99,43.0
100,45.0
101,45.0
102,44.0
103,45.0
104,45.0
105,43.0
106,45.0
107,45.0
108,45.0
109,46.0
110,46.0
111,46.0
112,47.0
113,47.0
114,45.0
115,46.0
116,46.0
117,45.0
118,46.0
119,46.0
120,45.0
121,47.0
122,47.0
123,45.0
124,47.0
125,47.0
126,45.0
127,47.0
128,47.0
129,44.0
130,46.0
131,46.0
132,45.0
133,46.0
134,46.0
135,44.0
136,46.0
137,46.0
138,45.0
139,47.0
140,48.0
141,45.0
142,47.0
143,47.0
144,45.0
145,47.0
146,46.0
147,44.0
148,46.0
149,46.0
150,44.0
151,47.0
152,46.0
153,44.0
154,47.0
155,46.0
156,43.0
157,45.0
158,45.0
159,44.0
160,46.0
161,46.0
162,44.0
163,46.0
164,46.0
165,43.0
166,46.0
167,45.0
