Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
83,55.0,55.0,55.0,52.0,54.0,54.0,54.0,54.0,55.0,54.0
84,52.0,52.0,53.0,51.0,51.0,51.0,51.0,51.0,52.0,51.0
85,54.0,54.0,54.0,52.0,52.0,53.0,52.0,53.0,54.0,53.0
86,54.0,54.0,55.0,52.0,53.0,54.0,53.0,54.0,54.0,53.0
87,52.0,52.0,51.0,51.0,51.0,52.0,51.0,52.0,52.0,51.0
88,54.0,54.0,52.0,51.0,53.0,54.0,53.0,54.0,54.0,53.0
89,54.0,54.0,52.0,52.0,53.0,54.0,53.0,54.0,54.0,53.0
90,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0
91,54.0,54.0,55.0,53.0,54.0,55.0,54.0,55.0,54.0,53.0
92,55.0,55.0,54.0,54.0,55.0,55.0,55.0,55.0,54.0,54.0
93,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
94,54.0,54.0,55.0,53.0,53.0,54.0,53.0,54.0,53.0,53.0
95,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0
96,53.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0
97,54.0,54.0,54.0,52.0,54.0,54.0,54.0,54.0,54.0,53.0
98,54.0,54.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0
99,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0
100,53.0,53.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0
101,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
102,52.0,52.0,51.0,51.0,51.0,52.0,51.0,52.0,52.0,51.0
103,53.0,53.0,54.0,52.0,53.0,54.0,53.0,54.0,53.0,52.0
104,53.0,53.0,54.0,52.0,53.0,54.0,53.0,54.0,53.0,53.0
105,52.0,52.0,50.0,50.0,51.0,51.0,51.0,51.0,52.0,51.0
106,53.0,53.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0
107,54.0,53.0,52.0,51.0,53.0,53.0,53.0,54.0,53.0,53.0
108,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,51.0
109,54.0,54.0,51.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0
110,54.0,54.0,52.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0
111,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
112,55.0,55.0,55.0,53.0,54.0,54.0,54.0,54.0,55.0,54.0
113,55.0,55.0,55.0,53.0,54.0,54.0,54.0,54.0,55.0,54.0
114,52.0,52.0,54.0,52.0,51.0,51.0,51.0,51.0,52.0,51.0
115,54.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0
116,54.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0
117,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
118,54.0,54.0,52.0,51.0,54.0,53.0,54.0,53.0,54.0,53.0
119,54.0,54.0,52.0,52.0,54.0,53.0,54.0,53.0,54.0,53.0
120,54.0,54.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,53.0
121,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,54.0
122,56.0,56.0,55.0,54.0,56.0,56.0,56.0,56.0,55.0,55.0
123,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0
124,54.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
125,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,54.0,54.0
126,54.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,53.0
127,55.0,55.0,55.0,53.0,55.0,54.0,55.0,54.0,55.0,54.0
128,55.0,55.0,55.0,54.0,55.0,54.0,55.0,54.0,55.0,54.0
129,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,51.0
130,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
131,54.0,54.0,55.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0
132,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
133,54.0,54.0,55.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0
134,54.0,54.0,55.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0
135,53.0,53.0,51.0,51.0,52.0,51.0,52.0,51.0,53.0,52.0
136,54.0,54.0,52.0,52.0,54.0,53.0,54.0,53.0,54.0,53.0
137,55.0,54.0,53.0,52.0,54.0,53.0,54.0,55.0,54.0,53.0
138,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
139,54.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,55.0,53.0
140,54.0,54.0,56.0,56.0,54.0,54.0,54.0,55.0,56.0,54.0
141,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0
142,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0,55.0,52.0
143,54.0,53.0,56.0,56.0,53.0,53.0,53.0,54.0,55.0,53.0
144,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
145,54.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,55.0,53.0
146,55.0,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,54.0
147,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0
148,53.0,52.0,55.0,54.0,52.0,52.0,52.0,53.0,54.0,51.0
149,54.0,52.0,55.0,55.0,53.0,52.0,52.0,54.0,54.0,52.0
150,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
151,54.0,53.0,55.0,54.0,53.0,53.0,53.0,54.0,55.0,52.0
152,55.0,53.0,54.0,54.0,54.0,53.0,53.0,55.0,54.0,53.0
153,52.0,52.0,51.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0
154,55.0,53.0,53.0,53.0,54.0,52.0,53.0,55.0,55.0,52.0
155,53.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0
156,51.0,51.0,52.0,52.0,51.0,51.0,51.0,51.0,51.0,50.0
157,52.0,51.0,54.0,53.0,51.0,51.0,51.0,52.0,53.0,50.0
158,53.0,51.0,54.0,54.0,52.0,51.0,51.0,53.0,53.0,51.0
159,51.0,51.0,52.0,52.0,51.0,51.0,51.0,51.0,52.0,51.0
160,53.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,54.0,51.0
161,54.0,52.0,54.0,54.0,53.0,52.0,52.0,54.0,53.0,52.0
162,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,51.0
163,54.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0
164,53.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0
165,51.0,51.0,50.0,50.0,52.0,51.0,52.0,51.0,51.0,50.0
166,52.0,52.0,52.0,52.0,52.0,51.0,52.0,51.0,54.0,51.0
167,52.0,52.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,52.0
