Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
109,43.0,50.0,50.0,50.0,48.0,50.0,50.0,50.0,45.0,46.0,51.0,49.0,49.0,49.0
110,46.0,51.0,51.0,50.0,49.0,50.0,51.0,51.0,49.0,49.0,54.0,50.0,50.0,50.0
111,48.0,52.0,52.0,51.0,53.0,51.0,51.0,51.0,47.0,47.0,52.0,51.0,51.0,51.0
112,46.0,52.0,53.0,53.0,49.0,53.0,52.0,53.0,49.0,49.0,54.0,52.0,52.0,52.0
113,47.0,53.0,53.0,52.0,49.0,54.0,54.0,54.0,50.0,50.0,54.0,52.0,52.0,52.0
114,52.0,51.0,51.0,50.0,52.0,50.0,51.0,51.0,49.0,49.0,55.0,50.0,50.0,50.0
115,49.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,48.0,48.0,55.0,51.0,51.0,51.0
116,53.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,57.0,52.0,52.0,52.0
117,48.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,48.0,48.0,53.0,48.0,48.0,48.0
118,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,54.0,49.0,49.0,49.0
119,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,57.0,52.0,52.0,52.0
120,50.0,54.0,54.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0
121,48.0,53.0,53.0,53.0,50.0,54.0,54.0,54.0,50.0,50.0,54.0,52.0,52.0,52.0
122,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,55.0,51.0,52.0,51.0
123,57.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,51.0,51.0,56.0,54.0,54.0,54.0
124,53.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,52.0,52.0,54.0,54.0,54.0,54.0
125,53.0,57.0,57.0,57.0,54.0,57.0,57.0,57.0,54.0,54.0,57.0,56.0,56.0,56.0
126,52.0,54.0,54.0,53.0,54.0,52.0,52.0,52.0,48.0,48.0,55.0,53.0,53.0,53.0
127,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0,52.0,52.0
128,53.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,54.0,54.0,57.0,56.0,56.0,56.0
129,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,56.0,54.0,54.0,54.0
130,53.0,55.0,55.0,55.0,53.0,55.0,55.0,55.0,51.0,51.0,57.0,54.0,54.0,54.0
131,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,57.0,56.0,56.0,56.0
132,52.0,53.0,53.0,52.0,53.0,51.0,51.0,51.0,49.0,49.0,56.0,52.0,52.0,52.0
133,53.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,57.0,51.0,51.0,51.0
134,58.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0,53.0,53.0,57.0,56.0,56.0,56.0
135,48.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0,48.0,52.0,49.0,49.0,49.0
136,49.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,54.0,49.0,49.0,49.0
137,53.0,53.0,53.0,53.0,55.0,53.0,53.0,53.0,52.0,52.0,57.0,52.0,52.0,52.0
138,49.0,53.0,53.0,53.0,55.0,52.0,52.0,52.0,50.0,50.0,55.0,52.0,52.0,52.0
139,51.0,52.0,52.0,52.0,53.0,54.0,54.0,54.0,51.0,51.0,56.0,51.0,51.0,51.0
140,51.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,53.0,50.0,51.0,50.0
141,56.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0,52.0,52.0,59.0,52.0,52.0,52.0
142,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0,53.0,53.0,53.0
143,52.0,54.0,54.0,54.0,58.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,53.0,52.0
144,51.0,53.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,55.0,53.0,53.0,53.0
145,52.0,52.0,52.0,52.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0
146,52.0,52.0,52.0,52.0,57.0,55.0,55.0,55.0,54.0,54.0,55.0,51.0,51.0,51.0
147,57.0,54.0,54.0,54.0,56.0,55.0,55.0,55.0,51.0,51.0,59.0,53.0,53.0,53.0
148,58.0,54.0,54.0,54.0,57.0,56.0,56.0,56.0,54.0,54.0,57.0,53.0,53.0,53.0
149,58.0,56.0,56.0,56.0,59.0,57.0,57.0,57.0,55.0,55.0,57.0,55.0,55.0,55.0
150,57.0,54.0,54.0,54.0,57.0,55.0,55.0,55.0,52.0,52.0,59.0,53.0,53.0,53.0
151,58.0,54.0,54.0,54.0,58.0,56.0,56.0,56.0,53.0,53.0,57.0,53.0,53.0,53.0
152,58.0,56.0,56.0,56.0,58.0,57.0,57.0,57.0,53.0,53.0,57.0,55.0,55.0,55.0
153,52.0,53.0,53.0,54.0,54.0,51.0,51.0,51.0,48.0,48.0,55.0,53.0,53.0,53.0
154,53.0,50.0,50.0,50.0,55.0,53.0,53.0,53.0,52.0,52.0,57.0,50.0,50.0,50.0
155,53.0,52.0,52.0,53.0,55.0,56.0,55.0,55.0,53.0,53.0,56.0,52.0,52.0,52.0
156,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,50.0,50.0,58.0,54.0,54.0,54.0
157,57.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0,53.0,53.0,57.0,52.0,52.0,52.0
158,57.0,57.0,57.0,57.0,59.0,57.0,57.0,57.0,54.0,54.0,57.0,56.0,56.0,56.0
159,56.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,51.0,51.0,58.0,54.0,54.0,54.0
160,57.0,53.0,53.0,53.0,57.0,56.0,56.0,56.0,52.0,52.0,57.0,52.0,52.0,52.0
161,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,53.0,53.0,58.0,56.0,56.0,56.0
162,52.0,52.0,52.0,53.0,53.0,51.0,51.0,51.0,47.0,48.0,56.0,52.0,52.0,52.0
163,53.0,50.0,50.0,50.0,54.0,52.0,52.0,52.0,51.0,51.0,57.0,50.0,50.0,50.0
164,57.0,53.0,53.0,53.0,57.0,56.0,55.0,55.0,52.0,52.0,58.0,52.0,52.0,52.0
165,48.0,49.0,49.0,49.0,49.0,47.0,47.0,47.0,47.0,48.0,52.0,48.0,48.0,48.0
166,49.0,47.0,47.0,47.0,50.0,49.0,49.0,49.0,48.0,49.0,53.0,47.0,47.0,47.0
167,52.0,48.0,48.0,49.0,54.0,52.0,51.0,51.0,48.0,49.0,55.0,48.0,48.0,48.0
