Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,47.0,47.0,47.0,47.0,50.0,50.0,50.0,50.0
1,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0
2,48.0,48.0,48.0,48.0,54.0,54.0,54.0,54.0
3,47.0,47.0,46.0,46.0,49.0,49.0,49.0,49.0
4,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0
5,48.0,48.0,47.0,47.0,53.0,53.0,53.0,53.0
6,47.0,47.0,47.0,47.0,49.0,49.0,49.0,49.0
7,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
8,48.0,48.0,48.0,48.0,54.0,54.0,54.0,54.0
9,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
10,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0
11,51.0,51.0,51.0,51.0,55.0,55.0,55.0,55.0
12,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
13,50.0,50.0,50.0,50.0,54.0,54.0,54.0,54.0
14,53.0,53.0,53.0,53.0,56.0,56.0,56.0,56.0
15,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
16,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
17,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
18,46.0,46.0,45.0,45.0,48.0,48.0,48.0,48.0
19,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0
20,49.0,49.0,49.0,49.0,53.0,53.0,53.0,53.0
21,47.0,47.0,46.0,46.0,48.0,48.0,48.0,48.0
22,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0
23,50.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0
24,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0
25,50.0,50.0,50.0,50.0,54.0,54.0,54.0,54.0
26,51.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0
27,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
28,50.0,50.0,49.0,49.0,53.0,53.0,53.0,53.0
29,53.0,53.0,52.0,52.0,55.0,55.0,55.0,55.0
30,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0
31,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0
32,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0
33,47.0,47.0,46.0,46.0,48.0,48.0,48.0,48.0
34,51.0,51.0,51.0,51.0,48.0,48.0,48.0,48.0
35,51.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0
36,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0
37,51.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0
38,49.0,49.0,49.0,49.0,54.0,54.0,54.0,54.0
39,53.0,53.0,52.0,52.0,51.0,51.0,51.0,51.0
40,50.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0
41,53.0,53.0,53.0,53.0,55.0,55.0,55.0,55.0
42,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0
43,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0
44,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0
45,51.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0
46,50.0,50.0,50.0,50.0,55.0,55.0,55.0,55.0
47,51.0,51.0,51.0,51.0,54.0,54.0,54.0,54.0
48,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0
49,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0
50,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0
51,49.0,49.0,48.0,48.0,49.0,49.0,49.0,49.0
52,54.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0
53,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
54,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
55,54.0,54.0,53.0,53.0,54.0,54.0,54.0,54.0
56,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
57,53.0,53.0,52.0,52.0,51.0,51.0,51.0,51.0
58,54.0,54.0,53.0,53.0,54.0,54.0,54.0,54.0
59,55.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0
60,49.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0
61,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0
62,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0
63,45.0,45.0,44.0,44.0,47.0,47.0,47.0,47.0
