Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,47.0,46.0,47.0,48.0,47.0,46.0,44.0
1,45.0,44.0,46.0,49.0,47.0,48.0,46.0
2,46.0,43.0,45.0,46.0,49.0,45.0,46.0
3,47.0,49.0,49.0,48.0,47.0,47.0,49.0
4,44.0,47.0,49.0,49.0,49.0,49.0,46.0
5,47.0,46.0,49.0,49.0,49.0,48.0,48.0
6,47.0,49.0,49.0,48.0,47.0,48.0,49.0
7,45.0,44.0,49.0,49.0,50.0,50.0,47.0
8,47.0,46.0,49.0,49.0,50.0,49.0,48.0
9,50.0,48.0,48.0,50.0,48.0,47.0,47.0
10,47.0,45.0,47.0,47.0,49.0,48.0,48.0
11,47.0,45.0,46.0,46.0,49.0,46.0,47.0
12,49.0,49.0,49.0,49.0,47.0,49.0,49.0
13,48.0,50.0,50.0,50.0,50.0,49.0,50.0
14,49.0,47.0,47.0,49.0,50.0,49.0,48.0
15,47.0,50.0,50.0,47.0,46.0,49.0,50.0
16,49.0,51.0,51.0,49.0,51.0,48.0,51.0
17,50.0,48.0,48.0,50.0,51.0,49.0,49.0
18,46.0,48.0,48.0,47.0,46.0,48.0,49.0
19,44.0,47.0,48.0,50.0,50.0,50.0,46.0
20,46.0,46.0,49.0,50.0,50.0,50.0,48.0
21,47.0,49.0,49.0,47.0,46.0,49.0,49.0
22,44.0,44.0,49.0,50.0,50.0,51.0,47.0
23,47.0,47.0,49.0,50.0,50.0,50.0,48.0
24,50.0,48.0,48.0,50.0,49.0,49.0,47.0
25,46.0,45.0,47.0,51.0,49.0,50.0,48.0
26,50.0,45.0,49.0,49.0,51.0,48.0,48.0
27,49.0,49.0,49.0,49.0,48.0,50.0,49.0
28,48.0,50.0,50.0,50.0,50.0,50.0,50.0
29,51.0,50.0,50.0,51.0,51.0,50.0,50.0
30,47.0,50.0,50.0,47.0,46.0,50.0,50.0
31,49.0,51.0,51.0,49.0,51.0,50.0,51.0
32,52.0,51.0,51.0,52.0,52.0,51.0,51.0
33,47.0,46.0,46.0,47.0,46.0,50.0,49.0
34,44.0,44.0,46.0,46.0,50.0,51.0,46.0
35,47.0,44.0,49.0,49.0,49.0,51.0,48.0
36,50.0,48.0,48.0,50.0,49.0,49.0,47.0
37,47.0,45.0,47.0,49.0,49.0,49.0,48.0
38,50.0,45.0,49.0,49.0,49.0,49.0,48.0
39,49.0,49.0,49.0,49.0,48.0,51.0,49.0
40,49.0,50.0,50.0,49.0,50.0,51.0,50.0
41,51.0,50.0,50.0,51.0,51.0,51.0,50.0
42,47.0,50.0,50.0,47.0,46.0,51.0,50.0
43,50.0,51.0,51.0,50.0,51.0,50.0,51.0
44,52.0,51.0,51.0,52.0,52.0,51.0,51.0
45,49.0,46.0,46.0,48.0,50.0,47.0,47.0
46,50.0,45.0,45.0,47.0,49.0,47.0,48.0
47,47.0,46.0,47.0,47.0,52.0,46.0,48.0
48,50.0,48.0,49.0,50.0,50.0,50.0,47.0
49,51.0,52.0,52.0,51.0,50.0,50.0,48.0
50,51.0,49.0,49.0,51.0,52.0,49.0,48.0
51,51.0,49.0,49.0,51.0,49.0,50.0,48.0
52,52.0,53.0,53.0,52.0,51.0,51.0,49.0
53,52.0,50.0,50.0,52.0,52.0,49.0,49.0
54,49.0,47.0,48.0,49.0,49.0,50.0,46.0
55,50.0,51.0,51.0,50.0,49.0,50.0,51.0
56,50.0,49.0,49.0,50.0,51.0,50.0,50.0
57,50.0,48.0,48.0,50.0,48.0,50.0,47.0
58,51.0,52.0,52.0,51.0,50.0,50.0,52.0
59,51.0,50.0,50.0,51.0,51.0,50.0,51.0
60,48.0,49.0,49.0,48.0,46.0,49.0,47.0
61,49.0,50.0,50.0,49.0,48.0,48.0,49.0
62,49.0,51.0,51.0,49.0,48.0,49.0,49.0
63,45.0,47.0,47.0,46.0,46.0,48.0,48.0
64,43.0,46.0,47.0,50.0,50.0,49.0,45.0
65,46.0,45.0,48.0,50.0,50.0,50.0,47.0
66,46.0,48.0,48.0,46.0,46.0,48.0,48.0
67,43.0,43.0,48.0,50.0,50.0,50.0,46.0
68,46.0,46.0,48.0,50.0,50.0,50.0,48.0
69,49.0,47.0,47.0,49.0,49.0,49.0,46.0
70,46.0,44.0,46.0,51.0,49.0,50.0,47.0
71,49.0,45.0,48.0,51.0,51.0,51.0,48.0
72,48.0,48.0,48.0,48.0,48.0,49.0,48.0
73,47.0,49.0,49.0,50.0,49.0,50.0,49.0
74,51.0,50.0,50.0,51.0,51.0,51.0,49.0
75,46.0,49.0,49.0,47.0,46.0,49.0,49.0
76,48.0,50.0,50.0,50.0,50.0,50.0,50.0
77,52.0,51.0,51.0,52.0,52.0,51.0,50.0
78,47.0,46.0,46.0,47.0,46.0,49.0,48.0
79,43.0,43.0,45.0,50.0,50.0,50.0,45.0
80,46.0,44.0,48.0,50.0,50.0,50.0,48.0
81,50.0,48.0,48.0,50.0,49.0,49.0,47.0
82,46.0,44.0,47.0,51.0,50.0,50.0,48.0
83,49.0,45.0,48.0,51.0,51.0,51.0,48.0
84,49.0,48.0,48.0,49.0,48.0,50.0,48.0
85,48.0,49.0,49.0,50.0,50.0,50.0,49.0
86,51.0,50.0,50.0,51.0,51.0,51.0,50.0
87,47.0,49.0,49.0,47.0,46.0,50.0,49.0
88,49.0,50.0,50.0,50.0,50.0,50.0,50.0
89,52.0,51.0,51.0,52.0,52.0,51.0,51.0
90,48.0,46.0,46.0,50.0,49.0,48.0,46.0
91,49.0,45.0,45.0,51.0,48.0,51.0,48.0
92,46.0,45.0,47.0,51.0,52.0,48.0,51.0
93,49.0,47.0,49.0,49.0,49.0,50.0,46.0
94,51.0,51.0,51.0,51.0,50.0,51.0,50.0
95,54.0,52.0,52.0,54.0,53.0,51.0,50.0
96,50.0,48.0,48.0,50.0,49.0,50.0,47.0
97,52.0,52.0,52.0,52.0,51.0,51.0,51.0
98,55.0,53.0,53.0,55.0,54.0,51.0,51.0
99,48.0,46.0,48.0,48.0,48.0,49.0,46.0
100,50.0,50.0,50.0,50.0,49.0,50.0,50.0
101,53.0,51.0,51.0,53.0,52.0,53.0,50.0
102,49.0,47.0,47.0,49.0,48.0,49.0,47.0
103,51.0,51.0,51.0,51.0,50.0,50.0,51.0
104,54.0,52.0,52.0,54.0,53.0,53.0,51.0
105,47.0,48.0,48.0,48.0,46.0,49.0,47.0
106,49.0,49.0,49.0,50.0,48.0,50.0,48.0
107,52.0,51.0,51.0,52.0,51.0,50.0,49.0
108,47.0,46.0,46.0,47.0,46.0,48.0,46.0
109,43.0,43.0,45.0,45.0,47.0,49.0,45.0
110,44.0,44.0,44.0,45.0,47.0,49.0,48.0
111,50.0,48.0,48.0,50.0,49.0,48.0,47.0
112,46.0,44.0,47.0,46.0,47.0,49.0,48.0
113,47.0,45.0,45.0,47.0,48.0,49.0,48.0
114,49.0,47.0,47.0,49.0,48.0,49.0,46.0
115,48.0,47.0,47.0,48.0,47.0,50.0,47.0
116,51.0,50.0,50.0,51.0,51.0,50.0,50.0
117,47.0,46.0,46.0,47.0,46.0,49.0,47.0
118,48.0,47.0,47.0,48.0,48.0,50.0,48.0
119,52.0,51.0,51.0,52.0,52.0,51.0,51.0
120,48.0,46.0,46.0,48.0,47.0,47.0,47.0
121,47.0,45.0,45.0,47.0,46.0,49.0,48.0
122,46.0,46.0,47.0,46.0,49.0,49.0,51.0
123,49.0,48.0,49.0,49.0,49.0,50.0,47.0
124,51.0,50.0,50.0,51.0,50.0,50.0,50.0
125,54.0,52.0,52.0,54.0,54.0,51.0,50.0
126,50.0,49.0,49.0,50.0,50.0,50.0,48.0
127,52.0,51.0,51.0,52.0,51.0,51.0,51.0
128,55.0,53.0,53.0,55.0,55.0,51.0,51.0
129,48.0,47.0,48.0,48.0,48.0,50.0,46.0
130,50.0,49.0,49.0,50.0,49.0,50.0,49.0
131,53.0,51.0,51.0,53.0,53.0,53.0,50.0
132,49.0,48.0,48.0,49.0,49.0,50.0,47.0
133,51.0,50.0,50.0,51.0,50.0,50.0,50.0
134,54.0,52.0,52.0,54.0,54.0,53.0,51.0
135,47.0,46.0,46.0,47.0,47.0,49.0,47.0
136,49.0,47.0,47.0,49.0,48.0,50.0,48.0
137,52.0,51.0,51.0,52.0,52.0,50.0,48.0
138,49.0,48.0,48.0,49.0,47.0,47.0,48.0
139,50.0,49.0,49.0,50.0,50.0,47.0,51.0
140,50.0,49.0,49.0,50.0,49.0,46.0,50.0
141,50.0,49.0,49.0,50.0,49.0,50.0,49.0
142,54.0,52.0,52.0,54.0,51.0,51.0,50.0
143,51.0,50.0,50.0,51.0,50.0,48.0,51.0
144,49.0,48.0,47.0,49.0,49.0,50.0,47.0
145,55.0,53.0,53.0,55.0,49.0,51.0,49.0
146,51.0,49.0,49.0,51.0,50.0,49.0,49.0
147,51.0,50.0,50.0,51.0,49.0,54.0,48.0
148,53.0,51.0,51.0,53.0,52.0,53.0,50.0
149,52.0,51.0,51.0,52.0,51.0,51.0,50.0
150,50.0,48.0,48.0,50.0,49.0,54.0,48.0
151,54.0,52.0,52.0,54.0,50.0,53.0,51.0
152,52.0,52.0,52.0,52.0,50.0,51.0,51.0
153,49.0,47.0,47.0,49.0,49.0,54.0,49.0
154,52.0,50.0,50.0,52.0,49.0,51.0,48.0
155,51.0,53.0,53.0,51.0,50.0,51.0,50.0
156,50.0,49.0,49.0,50.0,48.0,53.0,47.0
157,52.0,50.0,50.0,52.0,51.0,52.0,49.0
158,52.0,50.0,50.0,52.0,50.0,50.0,50.0
159,49.0,47.0,48.0,49.0,48.0,53.0,47.0
160,53.0,51.0,51.0,53.0,49.0,52.0,50.0
161,51.0,51.0,51.0,51.0,49.0,50.0,51.0
162,50.0,48.0,48.0,50.0,48.0,53.0,48.0
163,52.0,50.0,50.0,52.0,50.0,50.0,48.0
164,52.0,52.0,52.0,52.0,50.0,50.0,49.0
165,48.0,46.0,46.0,48.0,46.0,49.0,46.0
166,49.0,47.0,47.0,49.0,48.0,48.0,47.0
167,49.0,50.0,50.0,49.0,48.0,47.0,50.0
