Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
17,58.0,58.0,59.0,59.0,61.0,61.0,61.0,64.0,49.0,49.0,49.0,49.0,49.0
18,52.0,52.0,60.0,60.0,61.0,61.0,55.0,60.0,52.0,52.0,52.0,52.0,52.0
19,57.0,57.0,65.0,65.0,66.0,66.0,59.0,65.0,54.0,54.0,54.0,54.0,54.0
20,56.0,56.0,64.0,64.0,65.0,65.0,59.0,64.0,53.0,53.0,53.0,53.0,53.0
21,52.0,52.0,61.0,61.0,62.0,62.0,55.0,61.0,53.0,53.0,53.0,53.0,53.0
22,57.0,57.0,66.0,66.0,67.0,67.0,59.0,66.0,54.0,54.0,54.0,54.0,54.0
23,56.0,56.0,65.0,65.0,66.0,66.0,59.0,65.0,53.0,53.0,53.0,53.0,53.0
24,66.0,66.0,66.0,66.0,65.0,65.0,65.0,61.0,63.0,63.0,63.0,63.0,63.0
25,71.0,71.0,71.0,71.0,70.0,70.0,70.0,65.0,68.0,68.0,68.0,68.0,68.0
26,70.0,70.0,70.0,70.0,69.0,69.0,69.0,64.0,67.0,67.0,67.0,67.0,67.0
27,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0
28,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,67.0,67.0,67.0,67.0,67.0
29,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,66.0
30,54.0,54.0,60.0,60.0,61.0,61.0,57.0,60.0,51.0,51.0,51.0,51.0,51.0
31,59.0,59.0,61.0,61.0,62.0,62.0,61.0,65.0,56.0,56.0,56.0,56.0,56.0
32,58.0,58.0,66.0,66.0,67.0,67.0,61.0,66.0,55.0,55.0,55.0,55.0,55.0
33,52.0,52.0,60.0,60.0,61.0,61.0,54.0,60.0,49.0,49.0,49.0,49.0,49.0
34,54.0,54.0,62.0,62.0,62.0,63.0,56.0,62.0,54.0,54.0,54.0,54.0,54.0
35,55.0,55.0,62.0,62.0,63.0,63.0,56.0,62.0,53.0,53.0,53.0,53.0,53.0
36,65.0,65.0,66.0,66.0,65.0,65.0,64.0,62.0,63.0,63.0,63.0,63.0,63.0
37,66.0,66.0,68.0,68.0,67.0,67.0,66.0,63.0,68.0,68.0,68.0,68.0,68.0
38,66.0,66.0,68.0,68.0,67.0,67.0,66.0,65.0,67.0,67.0,67.0,67.0,67.0
39,64.0,64.0,65.0,65.0,65.0,65.0,64.0,65.0,62.0,62.0,62.0,62.0,62.0
40,66.0,66.0,67.0,67.0,67.0,67.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0
41,66.0,66.0,67.0,67.0,68.0,68.0,66.0,67.0,66.0,66.0,66.0,66.0,66.0
42,54.0,54.0,61.0,61.0,62.0,62.0,56.0,61.0,51.0,51.0,51.0,51.0,51.0
43,55.0,55.0,62.0,62.0,63.0,63.0,58.0,62.0,56.0,56.0,56.0,56.0,56.0
44,58.0,58.0,67.0,67.0,68.0,68.0,59.0,67.0,55.0,55.0,55.0,55.0,55.0
45,67.0,67.0,68.0,68.0,67.0,67.0,66.0,62.0,62.0,62.0,62.0,62.0,62.0
46,68.0,68.0,68.0,68.0,67.0,67.0,67.0,62.0,61.0,61.0,61.0,61.0,61.0
47,70.0,70.0,70.0,70.0,69.0,69.0,69.0,64.0,61.0,61.0,61.0,61.0,61.0
48,66.0,66.0,68.0,68.0,67.0,67.0,66.0,67.0,61.0,61.0,61.0,61.0,61.0
49,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,61.0,61.0,61.0,61.0,61.0
50,72.0,72.0,72.0,72.0,71.0,71.0,71.0,69.0,63.0,63.0,63.0,63.0,63.0
51,66.0,66.0,66.0,66.0,65.0,65.0,65.0,63.0,61.0,61.0,61.0,61.0,61.0
52,67.0,67.0,67.0,67.0,66.0,66.0,66.0,62.0,61.0,61.0,61.0,61.0,61.0
53,72.0,72.0,72.0,72.0,71.0,71.0,71.0,66.0,63.0,63.0,63.0,63.0,63.0
54,65.0,65.0,67.0,67.0,67.0,67.0,65.0,67.0,60.0,60.0,60.0,60.0,60.0
55,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,60.0,60.0,60.0,60.0,60.0
56,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,62.0,62.0,62.0,62.0,62.0
57,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,60.0,60.0,60.0,60.0,60.0
58,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,60.0,60.0,60.0,60.0,60.0
59,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,62.0,62.0,62.0,62.0,62.0
60,55.0,55.0,61.0,61.0,62.0,62.0,57.0,61.0,50.0,50.0,50.0,50.0,50.0
61,56.0,56.0,58.0,58.0,59.0,59.0,58.0,61.0,53.0,53.0,53.0,53.0,53.0
62,60.0,60.0,60.0,60.0,61.0,61.0,61.0,66.0,51.0,51.0,51.0,51.0,51.0
63,51.0,51.0,59.0,59.0,60.0,60.0,54.0,59.0,48.0,48.0,48.0,48.0,48.0
64,57.0,57.0,64.0,64.0,65.0,65.0,59.0,64.0,56.0,56.0,56.0,56.0,56.0
65,55.0,55.0,63.0,63.0,64.0,64.0,58.0,63.0,52.0,52.0,52.0,52.0,52.0
66,51.0,51.0,60.0,60.0,61.0,61.0,54.0,60.0,48.0,48.0,48.0,48.0,48.0
67,57.0,57.0,65.0,65.0,66.0,66.0,59.0,65.0,57.0,57.0,57.0,57.0,57.0
68,55.0,55.0,64.0,64.0,65.0,65.0,58.0,64.0,52.0,52.0,52.0,52.0,52.0
69,65.0,65.0,65.0,65.0,64.0,64.0,64.0,61.0,62.0,62.0,62.0,62.0,62.0
70,70.0,70.0,70.0,70.0,69.0,69.0,69.0,64.0,67.0,67.0,67.0,67.0,67.0
71,69.0,69.0,69.0,69.0,68.0,68.0,68.0,64.0,66.0,66.0,66.0,66.0,66.0
72,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,61.0,61.0,61.0,61.0,61.0
73,69.0,69.0,69.0,69.0,69.0,69.0,69.0,69.0,66.0,66.0,66.0,66.0,66.0
74,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,65.0,65.0,65.0,65.0,65.0
75,53.0,53.0,60.0,60.0,61.0,61.0,56.0,60.0,50.0,50.0,50.0,50.0,50.0
76,58.0,58.0,61.0,61.0,62.0,62.0,60.0,64.0,57.0,57.0,57.0,57.0,57.0
77,58.0,58.0,66.0,66.0,67.0,67.0,60.0,66.0,55.0,55.0,55.0,55.0,55.0
78,52.0,52.0,60.0,60.0,61.0,61.0,54.0,60.0,49.0,49.0,49.0,49.0,49.0
79,54.0,54.0,62.0,62.0,62.0,63.0,56.0,62.0,58.0,58.0,58.0,58.0,58.0
80,55.0,55.0,62.0,62.0,63.0,63.0,56.0,62.0,53.0,53.0,53.0,53.0,53.0
81,65.0,65.0,66.0,66.0,65.0,65.0,64.0,62.0,62.0,62.0,62.0,62.0,62.0
82,66.0,66.0,67.0,67.0,66.0,66.0,66.0,63.0,67.0,67.0,67.0,67.0,67.0
83,66.0,66.0,68.0,68.0,67.0,67.0,66.0,65.0,66.0,66.0,66.0,66.0,66.0
84,64.0,64.0,65.0,65.0,65.0,65.0,64.0,65.0,61.0,61.0,61.0,61.0,61.0
85,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
86,66.0,66.0,67.0,67.0,68.0,68.0,66.0,67.0,65.0,65.0,65.0,65.0,65.0
87,54.0,54.0,61.0,61.0,62.0,62.0,56.0,61.0,51.0,51.0,51.0,51.0,51.0
88,55.0,55.0,62.0,62.0,63.0,63.0,58.0,62.0,58.0,58.0,58.0,58.0,58.0
89,58.0,58.0,67.0,67.0,68.0,68.0,59.0,67.0,55.0,55.0,55.0,55.0,55.0
90,67.0,67.0,68.0,68.0,67.0,67.0,66.0,62.0,64.0,64.0,64.0,64.0,64.0
91,68.0,68.0,68.0,68.0,67.0,67.0,67.0,62.0,65.0,65.0,65.0,65.0,65.0
92,70.0,70.0,70.0,70.0,69.0,69.0,69.0,64.0,67.0,67.0,67.0,67.0,67.0
93,66.0,66.0,68.0,68.0,67.0,67.0,66.0,67.0,63.0,63.0,63.0,63.0,63.0
94,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0,64.0,64.0
95,72.0,72.0,72.0,72.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,69.0,69.0
96,66.0,66.0,66.0,66.0,65.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,63.0
97,67.0,67.0,67.0,67.0,66.0,66.0,66.0,62.0,64.0,64.0,64.0,64.0,64.0
98,72.0,72.0,72.0,72.0,71.0,71.0,71.0,66.0,69.0,69.0,69.0,69.0,69.0
99,65.0,65.0,67.0,67.0,67.0,67.0,65.0,67.0,62.0,62.0,62.0,62.0,62.0
100,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0
101,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,68.0,68.0,68.0,68.0,68.0
102,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,62.0,62.0,62.0,62.0,62.0
103,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,63.0,63.0,63.0,63.0,63.0
104,71.0,71.0,71.0,71.0,71.0,71.0,71.0,71.0,68.0,68.0,68.0,68.0,68.0
105,55.0,55.0,61.0,61.0,62.0,62.0,57.0,61.0,52.0,52.0,52.0,52.0,52.0
106,56.0,56.0,57.0,57.0,58.0,58.0,58.0,61.0,58.0,58.0,58.0,58.0,58.0
107,60.0,60.0,60.0,60.0,61.0,61.0,61.0,66.0,57.0,57.0,57.0,57.0,57.0
108,44.0,44.0,53.0,53.0,54.0,54.0,46.0,53.0,49.0,49.0,49.0,49.0,49.0
109,46.0,46.0,54.0,54.0,55.0,55.0,48.0,54.0,51.0,51.0,51.0,51.0,51.0
110,47.0,47.0,56.0,56.0,57.0,57.0,48.0,56.0,52.0,52.0,52.0,52.0,52.0
111,57.0,57.0,62.0,62.0,61.0,61.0,56.0,56.0,62.0,62.0,62.0,62.0,62.0
112,58.0,58.0,63.0,63.0,62.0,63.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0
113,58.0,58.0,63.0,63.0,63.0,63.0,58.0,58.0,63.0,63.0,63.0,63.0,63.0
114,56.0,56.0,61.0,61.0,61.0,61.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0
115,58.0,58.0,63.0,63.0,62.0,63.0,58.0,63.0,63.0,63.0,63.0,63.0,63.0
116,58.0,58.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,63.0,63.0,63.0,63.0
117,46.0,46.0,53.0,53.0,54.0,54.0,48.0,56.0,51.0,51.0,51.0,51.0,51.0
118,47.0,47.0,55.0,55.0,56.0,56.0,50.0,58.0,52.0,52.0,52.0,52.0,52.0
119,50.0,50.0,59.0,59.0,60.0,60.0,51.0,59.0,55.0,55.0,55.0,55.0,55.0
120,59.0,59.0,68.0,68.0,67.0,67.0,58.0,62.0,64.0,64.0,64.0,64.0,64.0
121,60.0,60.0,65.0,65.0,64.0,64.0,59.0,59.0,65.0,65.0,65.0,65.0,65.0
122,62.0,62.0,67.0,67.0,66.0,66.0,61.0,61.0,67.0,67.0,67.0,67.0,67.0
123,58.0,58.0,68.0,68.0,67.0,67.0,58.0,67.0,63.0,63.0,63.0,63.0,63.0
124,59.0,59.0,64.0,64.0,64.0,64.0,59.0,64.0,64.0,64.0,64.0,64.0,64.0
125,64.0,64.0,69.0,69.0,68.0,68.0,63.0,66.0,69.0,69.0,69.0,69.0,69.0
126,58.0,58.0,65.0,65.0,64.0,64.0,57.0,63.0,63.0,63.0,63.0,63.0,63.0
127,59.0,59.0,64.0,64.0,63.0,63.0,58.0,59.0,64.0,64.0,64.0,64.0,64.0
128,64.0,64.0,69.0,69.0,68.0,68.0,63.0,63.0,69.0,69.0,69.0,69.0,69.0
129,57.0,57.0,67.0,67.0,67.0,67.0,57.0,67.0,62.0,62.0,62.0,62.0,62.0
130,58.0,58.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,63.0,63.0,63.0,63.0
131,63.0,63.0,68.0,68.0,68.0,68.0,63.0,68.0,68.0,68.0,68.0,68.0,68.0
132,57.0,57.0,64.0,64.0,64.0,64.0,57.0,64.0,62.0,62.0,62.0,62.0,62.0
133,58.0,58.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,63.0,63.0,63.0,63.0
134,63.0,63.0,68.0,68.0,68.0,68.0,63.0,68.0,68.0,68.0,68.0,68.0,68.0
135,47.0,47.0,55.0,55.0,56.0,56.0,49.0,59.0,52.0,52.0,52.0,52.0,52.0
136,48.0,48.0,56.0,56.0,57.0,57.0,50.0,58.0,53.0,53.0,53.0,53.0,53.0
137,52.0,52.0,60.0,60.0,61.0,61.0,53.0,63.0,57.0,57.0,57.0,57.0,57.0
138,57.0,57.0,66.0,66.0,66.0,66.0,57.0,61.0,64.0,64.0,64.0,64.0,64.0
139,60.0,60.0,62.0,62.0,62.0,62.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0
140,62.0,62.0,63.0,63.0,62.0,62.0,61.0,59.0,61.0,61.0,61.0,61.0,61.0
141,66.0,66.0,68.0,68.0,67.0,67.0,65.0,66.0,65.0,65.0,65.0,65.0,65.0
142,60.0,60.0,69.0,69.0,68.0,68.0,59.0,63.0,57.0,57.0,57.0,57.0,57.0
143,63.0,63.0,72.0,72.0,71.0,71.0,62.0,66.0,62.0,62.0,62.0,62.0,62.0
144,66.0,66.0,68.0,68.0,67.0,67.0,65.0,62.0,65.0,65.0,65.0,65.0,65.0
145,60.0,60.0,69.0,69.0,68.0,68.0,59.0,63.0,58.0,58.0,58.0,58.0,58.0
146,63.0,63.0,72.0,72.0,71.0,71.0,62.0,66.0,62.0,62.0,62.0,62.0,62.0
147,66.0,66.0,68.0,68.0,67.0,67.0,65.0,67.0,65.0,65.0,65.0,65.0,65.0
148,59.0,59.0,69.0,69.0,68.0,68.0,59.0,68.0,57.0,57.0,57.0,57.0,57.0
149,63.0,63.0,72.0,72.0,71.0,71.0,62.0,71.0,62.0,62.0,62.0,62.0,62.0
150,66.0,66.0,68.0,68.0,67.0,67.0,65.0,67.0,65.0,65.0,65.0,65.0,65.0
151,59.0,59.0,69.0,69.0,68.0,68.0,59.0,68.0,58.0,58.0,58.0,58.0,58.0
152,63.0,63.0,72.0,72.0,71.0,71.0,62.0,71.0,62.0,62.0,62.0,62.0,62.0
153,58.0,58.0,65.0,65.0,64.0,64.0,57.0,63.0,63.0,63.0,63.0,63.0,63.0
154,59.0,59.0,66.0,66.0,65.0,65.0,58.0,64.0,58.0,58.0,58.0,58.0,58.0
155,63.0,63.0,69.0,69.0,68.0,68.0,62.0,67.0,62.0,62.0,62.0,62.0,62.0
156,65.0,65.0,67.0,67.0,67.0,67.0,65.0,67.0,64.0,64.0,64.0,64.0,64.0
157,58.0,58.0,68.0,68.0,68.0,68.0,58.0,68.0,56.0,56.0,56.0,56.0,56.0
158,62.0,62.0,71.0,71.0,71.0,71.0,62.0,71.0,61.0,61.0,61.0,61.0,61.0
159,65.0,65.0,67.0,67.0,67.0,67.0,65.0,67.0,64.0,64.0,64.0,64.0,64.0
160,58.0,58.0,68.0,68.0,68.0,68.0,58.0,68.0,57.0,57.0,57.0,57.0,57.0
161,62.0,62.0,71.0,71.0,71.0,71.0,62.0,71.0,61.0,61.0,61.0,61.0,61.0
162,57.0,57.0,64.0,64.0,64.0,64.0,57.0,64.0,63.0,63.0,63.0,63.0,63.0
163,58.0,58.0,65.0,65.0,65.0,65.0,58.0,65.0,57.0,57.0,57.0,57.0,57.0
164,62.0,62.0,68.0,68.0,68.0,68.0,62.0,68.0,61.0,61.0,61.0,61.0,61.0
165,46.0,46.0,55.0,55.0,56.0,56.0,48.0,59.0,55.0,55.0,55.0,55.0,55.0
166,48.0,48.0,56.0,56.0,57.0,57.0,50.0,60.0,47.0,47.0,47.0,47.0,47.0
167,52.0,52.0,59.0,59.0,60.0,60.0,52.0,63.0,53.0,53.0,53.0,53.0,53.0
