Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,39.0,40.0,40.0,40.0,38.0,40.0,38.0
1,38.0,38.0,38.0,40.0,37.0,36.0,36.0
2,41.0,40.0,38.0,36.0,36.0,36.0,37.0
3,38.0,39.0,39.0,39.0,37.0,39.0,37.0
4,37.0,37.0,37.0,39.0,38.0,37.0,36.0
5,40.0,39.0,38.0,37.0,37.0,37.0,37.0
6,38.0,40.0,40.0,40.0,38.0,40.0,38.0
7,38.0,37.0,37.0,40.0,39.0,36.0,37.0
8,39.0,37.0,37.0,36.0,37.0,36.0,37.0
9,39.0,39.0,39.0,41.0,38.0,41.0,41.0
10,40.0,38.0,38.0,39.0,37.0,40.0,40.0
11,41.0,40.0,39.0,36.0,37.0,40.0,40.0
12,38.0,39.0,39.0,40.0,38.0,40.0,40.0
13,39.0,41.0,41.0,41.0,37.0,41.0,39.0
14,40.0,41.0,41.0,41.0,39.0,41.0,39.0
15,39.0,40.0,40.0,40.0,39.0,40.0,39.0
16,39.0,42.0,42.0,42.0,38.0,42.0,40.0
17,41.0,42.0,42.0,42.0,40.0,42.0,40.0
18,37.0,38.0,38.0,38.0,36.0,38.0,36.0
19,36.0,36.0,36.0,38.0,37.0,36.0,35.0
20,39.0,38.0,37.0,36.0,37.0,36.0,36.0
21,37.0,39.0,39.0,39.0,37.0,39.0,37.0
22,37.0,36.0,36.0,39.0,38.0,35.0,36.0
23,38.0,36.0,36.0,35.0,36.0,36.0,37.0
24,39.0,38.0,38.0,40.0,37.0,40.0,40.0
25,39.0,38.0,38.0,38.0,36.0,39.0,39.0
26,41.0,39.0,38.0,37.0,39.0,39.0,41.0
27,38.0,38.0,38.0,39.0,37.0,39.0,39.0
28,38.0,40.0,40.0,40.0,37.0,40.0,38.0
29,40.0,40.0,40.0,40.0,38.0,40.0,40.0
30,38.0,39.0,39.0,39.0,38.0,39.0,38.0
31,39.0,41.0,41.0,41.0,38.0,41.0,39.0
32,40.0,41.0,41.0,41.0,39.0,41.0,39.0
33,36.0,37.0,37.0,37.0,37.0,37.0,37.0
34,37.0,35.0,34.0,37.0,37.0,32.0,32.0
35,38.0,35.0,35.0,35.0,34.0,36.0,36.0
36,38.0,37.0,37.0,36.0,36.0,38.0,39.0
37,40.0,39.0,39.0,36.0,37.0,39.0,39.0
38,40.0,39.0,39.0,36.0,38.0,40.0,40.0
39,37.0,38.0,38.0,39.0,38.0,38.0,38.0
40,39.0,38.0,38.0,38.0,38.0,38.0,38.0
41,39.0,39.0,39.0,38.0,39.0,39.0,39.0
42,38.0,39.0,39.0,40.0,39.0,39.0,39.0
43,38.0,39.0,39.0,39.0,39.0,39.0,39.0
44,39.0,40.0,40.0,39.0,40.0,40.0,40.0
45,39.0,39.0,37.0,39.0,38.0,39.0,40.0
46,40.0,39.0,39.0,38.0,39.0,40.0,40.0
47,41.0,39.0,39.0,39.0,40.0,41.0,42.0
48,39.0,39.0,38.0,40.0,39.0,39.0,39.0
49,39.0,39.0,39.0,39.0,39.0,39.0,40.0
50,41.0,40.0,40.0,40.0,41.0,41.0,41.0
51,39.0,38.0,38.0,39.0,38.0,38.0,39.0
52,40.0,39.0,39.0,38.0,38.0,39.0,41.0
53,41.0,40.0,40.0,38.0,40.0,40.0,41.0
54,38.0,38.0,37.0,39.0,38.0,38.0,38.0
55,38.0,39.0,39.0,38.0,38.0,39.0,39.0
56,40.0,39.0,39.0,39.0,40.0,40.0,40.0
57,38.0,38.0,38.0,38.0,37.0,38.0,38.0
58,39.0,40.0,40.0,37.0,37.0,40.0,40.0
59,40.0,40.0,40.0,38.0,39.0,40.0,40.0
60,37.0,38.0,38.0,39.0,38.0,38.0,38.0
61,38.0,38.0,38.0,38.0,38.0,38.0,38.0
62,39.0,40.0,40.0,38.0,40.0,40.0,40.0
63,36.0,37.0,37.0,37.0,35.0,37.0,35.0
64,35.0,35.0,35.0,37.0,36.0,35.0,34.0
65,38.0,37.0,36.0,35.0,36.0,35.0,35.0
66,36.0,38.0,38.0,38.0,36.0,38.0,36.0
67,36.0,35.0,35.0,38.0,37.0,34.0,35.0
68,37.0,35.0,35.0,34.0,35.0,35.0,36.0
69,38.0,37.0,37.0,39.0,36.0,39.0,39.0
70,38.0,37.0,37.0,37.0,35.0,38.0,38.0
71,40.0,38.0,37.0,36.0,38.0,38.0,40.0
72,37.0,37.0,37.0,38.0,36.0,38.0,38.0
73,37.0,39.0,39.0,39.0,36.0,39.0,37.0
74,39.0,39.0,39.0,39.0,37.0,39.0,39.0
75,37.0,38.0,38.0,38.0,37.0,38.0,37.0
76,38.0,40.0,40.0,40.0,37.0,40.0,38.0
77,39.0,40.0,40.0,40.0,38.0,40.0,38.0
78,35.0,36.0,36.0,36.0,36.0,36.0,36.0
79,36.0,34.0,34.0,36.0,36.0,31.0,31.0
80,37.0,34.0,35.0,34.0,34.0,35.0,36.0
81,37.0,36.0,37.0,35.0,35.0,37.0,38.0
82,39.0,38.0,38.0,35.0,36.0,38.0,38.0
83,39.0,38.0,38.0,35.0,37.0,39.0,39.0
84,36.0,37.0,37.0,38.0,37.0,37.0,37.0
85,38.0,37.0,37.0,37.0,37.0,37.0,37.0
86,38.0,38.0,38.0,37.0,38.0,38.0,38.0
87,37.0,38.0,38.0,39.0,38.0,38.0,38.0
88,37.0,38.0,38.0,38.0,38.0,38.0,38.0
89,39.0,39.0,39.0,38.0,39.0,39.0,39.0
90,39.0,38.0,36.0,38.0,37.0,38.0,39.0
91,39.0,38.0,38.0,37.0,38.0,39.0,39.0
92,41.0,38.0,38.0,38.0,39.0,40.0,41.0
93,38.0,38.0,37.0,39.0,38.0,38.0,38.0
94,38.0,38.0,38.0,38.0,38.0,38.0,39.0
95,40.0,39.0,39.0,39.0,40.0,40.0,40.0
96,38.0,37.0,37.0,38.0,37.0,37.0,38.0
97,39.0,38.0,38.0,37.0,37.0,38.0,40.0
98,40.0,39.0,39.0,37.0,39.0,39.0,40.0
99,37.0,37.0,36.0,38.0,37.0,37.0,37.0
100,37.0,38.0,38.0,37.0,37.0,38.0,38.0
101,39.0,38.0,38.0,38.0,39.0,39.0,39.0
102,37.0,37.0,37.0,37.0,36.0,37.0,37.0
103,38.0,39.0,39.0,36.0,36.0,39.0,39.0
104,39.0,39.0,39.0,37.0,38.0,39.0,39.0
105,36.0,37.0,37.0,38.0,37.0,37.0,37.0
106,37.0,37.0,37.0,37.0,37.0,37.0,37.0
107,38.0,39.0,39.0,37.0,39.0,39.0,39.0
108,34.0,36.0,36.0,36.0,36.0,36.0,36.0
109,34.0,34.0,33.0,36.0,36.0,31.0,31.0
110,35.0,34.0,33.0,31.0,31.0,35.0,35.0
111,35.0,37.0,37.0,35.0,35.0,37.0,37.0
112,37.0,38.0,38.0,35.0,35.0,38.0,38.0
113,37.0,38.0,38.0,36.0,36.0,39.0,39.0
114,35.0,36.0,36.0,35.0,35.0,36.0,36.0
115,36.0,37.0,37.0,37.0,37.0,37.0,37.0
116,36.0,37.0,37.0,36.0,36.0,38.0,38.0
117,36.0,36.0,36.0,36.0,36.0,36.0,36.0
118,37.0,38.0,38.0,38.0,38.0,38.0,38.0
119,37.0,37.0,37.0,37.0,37.0,37.0,37.0
120,39.0,39.0,36.0,35.0,35.0,37.0,37.0
121,38.0,38.0,39.0,37.0,39.0,39.0,39.0
