0,38.0
1,36.0
2,37.0
3,37.0
4,36.0
5,37.0
6,38.0
7,37.0
8,37.0
9,41.0
10,40.0
11,40.0
12,40.0
13,39.0
14,39.0
15,39.0
16,40.0
17,40.0
18,36.0
19,35.0
20,36.0
21,37.0
22,36.0
23,37.0
24,40.0
25,39.0
26,41.0
27,39.0
28,38.0
29,40.0
30,38.0
31,39.0
32,39.0
33,37.0
34,32.0
35,36.0
36,39.0
37,39.0
38,40.0
39,38.0
40,38.0
41,39.0
42,39.0
43,39.0
44,40.0
45,40.0
46,40.0
47,42.0
48,39.0
49,40.0
50,41.0
51,39.0
52,41.0
53,41.0
54,38.0
55,39.0
56,40.0
57,38.0
58,40.0
59,40.0
60,38.0
61,38.0
62,40.0
63,35.0
64,34.0
65,35.0
66,36.0
67,35.0
68,36.0
69,39.0
70,38.0
71,40.0
72,38.0
73,37.0
74,39.0
75,37.0
76,38.0
77,38.0
78,36.0
79,31.0
80,36.0
81,38.0
82,38.0
83,39.0
84,37.0
85,37.0
86,38.0
87,38.0
88,38.0
89,39.0
90,39.0
91,39.0
92,41.0
93,38.0
94,39.0
95,40.0
96,38.0
97,40.0
98,40.0
99,37.0
100,38.0
101,39.0
102,37.0
103,39.0
104,39.0
105,37.0
106,37.0
107,39.0
108,36.0
109,31.0
110,35.0
111,37.0
112,38.0
113,39.0
114,36.0
115,37.0
116,38.0
117,36.0
118,38.0
119,37.0
120,37.0
121,39.0
122,39.0
123,38.0
124,39.0
125,38.0
126,39.0
127,39.0
128,39.0
129,37.0
130,38.0
131,37.0
132,38.0
133,38.0
134,38.0
135,36.0
136,38.0
137,37.0
138,40.0
139,39.0
140,42.0
141,39.0
142,39.0
143,41.0
144,38.0
145,39.0
146,40.0
147,38.0
148,38.0
149,40.0
150,37.0
151,39.0
152,39.0
153,38.0
154,38.0
155,40.0
156,37.0
157,37.0
158,39.0
159,36.0
160,38.0
161,38.0
162,37.0
163,37.0
164,39.0
165,36.0
166,38.0
167,38.0
