Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,53.0,51.0,49.0,53.0,52.0,52.0,48.0
1,54.0,53.0,54.0,54.0,53.0,55.0,49.0
2,54.0,52.0,55.0,52.0,52.0,54.0,50.0
3,54.0,52.0,49.0,54.0,53.0,51.0,51.0
4,54.0,53.0,54.0,54.0,53.0,55.0,53.0
5,54.0,53.0,55.0,53.0,53.0,54.0,53.0
6,53.0,51.0,50.0,54.0,52.0,51.0,52.0
7,54.0,53.0,50.0,53.0,53.0,55.0,54.0
8,55.0,53.0,55.0,54.0,54.0,54.0,53.0
9,54.0,53.0,53.0,51.0,52.0,56.0,51.0
10,55.0,53.0,56.0,54.0,53.0,56.0,51.0
11,55.0,53.0,55.0,55.0,52.0,55.0,52.0
12,55.0,53.0,54.0,54.0,52.0,56.0,51.0
13,55.0,52.0,55.0,55.0,54.0,56.0,50.0
14,55.0,53.0,56.0,54.0,53.0,54.0,54.0
15,52.0,52.0,49.0,53.0,53.0,50.0,52.0
16,54.0,53.0,50.0,54.0,54.0,56.0,50.0
17,54.0,54.0,51.0,55.0,54.0,55.0,55.0
18,54.0,51.0,49.0,54.0,53.0,51.0,52.0
19,57.0,54.0,53.0,53.0,54.0,55.0,53.0
20,57.0,54.0,54.0,54.0,54.0,55.0,53.0
21,55.0,51.0,49.0,54.0,52.0,52.0,53.0
22,58.0,55.0,53.0,53.0,53.0,55.0,54.0
23,57.0,55.0,54.0,55.0,55.0,54.0,54.0
24,55.0,55.0,54.0,52.0,53.0,56.0,54.0
25,57.0,56.0,56.0,54.0,56.0,55.0,55.0
26,55.0,53.0,55.0,55.0,56.0,55.0,55.0
27,54.0,54.0,54.0,55.0,53.0,55.0,54.0
28,58.0,55.0,55.0,55.0,55.0,55.0,54.0
29,58.0,55.0,59.0,55.0,55.0,55.0,54.0
30,53.0,52.0,51.0,53.0,54.0,51.0,53.0
31,58.0,53.0,50.0,54.0,55.0,55.0,54.0
32,54.0,56.0,54.0,55.0,53.0,56.0,55.0
33,53.0,50.0,50.0,54.0,51.0,51.0,53.0
34,58.0,52.0,54.0,54.0,52.0,55.0,54.0
