Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,54.0,61.0,61.0,54.0,56.0,56.0,56.0,56.0,54.0,54.0,56.0,54.0,54.0,54.0,56.0,54.0
1,55.0,55.0,55.0,54.0,52.0,52.0,55.0,52.0,44.0,44.0,49.0,44.0,42.0,48.0,50.0,44.0
2,56.0,55.0,55.0,56.0,52.0,52.0,51.0,52.0,44.0,44.0,49.0,44.0,44.0,48.0,49.0,44.0
3,60.0,61.0,61.0,60.0,61.0,61.0,61.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,61.0,60.0
4,57.0,56.0,56.0,57.0,57.0,57.0,54.0,55.0,49.0,49.0,52.0,49.0,48.0,54.0,55.0,49.0
5,58.0,56.0,56.0,58.0,57.0,57.0,59.0,55.0,49.0,49.0,57.0,49.0,49.0,54.0,57.0,49.0
6,61.0,56.0,61.0,61.0,57.0,57.0,55.0,54.0,61.0,61.0,54.0,61.0,61.0,61.0,54.0,61.0
7,56.0,54.0,55.0,56.0,56.0,56.0,55.0,54.0,49.0,49.0,49.0,49.0,49.0,55.0,55.0,49.0
8,59.0,54.0,55.0,59.0,58.0,58.0,54.0,54.0,49.0,49.0,54.0,50.0,50.0,55.0,54.0,50.0
9,51.0,51.0,53.0,51.0,56.0,56.0,53.0,53.0,49.0,48.0,49.0,48.0,47.0,53.0,49.0,49.0
10,53.0,49.0,49.0,48.0,55.0,55.0,46.0,55.0,43.0,42.0,49.0,42.0,39.0,45.0,55.0,43.0
11,54.0,50.0,50.0,48.0,52.0,52.0,47.0,49.0,44.0,43.0,49.0,43.0,42.0,47.0,49.0,44.0
12,50.0,54.0,54.0,50.0,57.0,57.0,54.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,54.0,52.0
13,52.0,51.0,51.0,46.0,56.0,56.0,51.0,56.0,45.0,45.0,48.0,45.0,44.0,45.0,54.0,45.0
14,53.0,51.0,51.0,46.0,55.0,55.0,51.0,54.0,46.0,46.0,54.0,47.0,46.0,46.0,54.0,47.0
15,51.0,53.0,53.0,51.0,56.0,56.0,53.0,53.0,49.0,48.0,53.0,48.0,47.0,48.0,53.0,49.0
16,53.0,47.0,47.0,46.0,55.0,55.0,47.0,55.0,43.0,43.0,48.0,43.0,42.0,46.0,50.0,43.0
17,54.0,48.0,48.0,47.0,56.0,56.0,48.0,49.0,44.0,43.0,49.0,43.0,42.0,47.0,49.0,44.0
18,61.0,62.0,62.0,61.0,62.0,62.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,59.0,60.0,60.0
19,58.0,57.0,57.0,58.0,58.0,59.0,54.0,54.0,50.0,50.0,52.0,53.0,53.0,53.0,55.0,53.0
20,59.0,57.0,57.0,59.0,58.0,58.0,58.0,54.0,50.0,50.0,56.0,54.0,54.0,54.0,56.0,54.0
21,62.0,57.0,61.0,62.0,57.0,59.0,60.0,53.0,61.0,61.0,54.0,61.0,60.0,60.0,59.0,61.0
22,57.0,56.0,56.0,57.0,57.0,58.0,55.0,53.0,51.0,51.0,53.0,54.0,54.0,54.0,55.0,54.0
23,59.0,57.0,57.0,58.0,59.0,59.0,54.0,53.0,51.0,51.0,53.0,55.0,55.0,54.0,54.0,55.0
24,55.0,56.0,56.0,53.0,58.0,58.0,53.0,52.0,50.0,49.0,52.0,51.0,51.0,52.0,53.0,51.0
25,54.0,50.0,50.0,53.0,58.0,58.0,48.0,54.0,48.0,47.0,53.0,48.0,48.0,48.0,54.0,48.0
26,55.0,55.0,55.0,53.0,57.0,57.0,49.0,48.0,49.0,48.0,54.0,48.0,48.0,48.0,54.0,49.0
27,54.0,57.0,57.0,49.0,58.0,58.0,53.0,53.0,52.0,52.0,54.0,52.0,51.0,52.0,54.0,52.0
28,53.0,51.0,51.0,49.0,59.0,59.0,50.0,55.0,47.0,47.0,53.0,53.0,53.0,48.0,55.0,53.0
29,54.0,56.0,56.0,52.0,57.0,57.0,52.0,53.0,48.0,47.0,55.0,53.0,53.0,48.0,55.0,53.0
30,55.0,56.0,56.0,51.0,57.0,58.0,52.0,52.0,50.0,49.0,53.0,51.0,51.0,53.0,53.0,51.0
31,54.0,51.0,51.0,50.0,58.0,58.0,48.0,54.0,48.0,48.0,54.0,48.0,48.0,47.0,56.0,48.0
32,55.0,52.0,53.0,53.0,57.0,57.0,53.0,49.0,49.0,48.0,54.0,48.0,48.0,48.0,54.0,49.0
33,59.0,56.0,57.0,59.0,57.0,58.0,49.0,46.0,51.0,51.0,52.0,50.0,51.0,57.0,52.0,50.0
34,54.0,50.0,54.0,54.0,56.0,56.0,49.0,49.0,45.0,45.0,53.0,48.0,48.0,54.0,54.0,48.0
35,56.0,56.0,56.0,56.0,58.0,58.0,51.0,44.0,49.0,49.0,49.0,50.0,50.0,54.0,50.0,50.0
36,51.0,51.0,51.0,51.0,59.0,59.0,50.0,46.0,51.0,50.0,51.0,49.0,50.0,51.0,52.0,49.0
37,53.0,48.0,49.0,51.0,57.0,57.0,47.0,48.0,42.0,41.0,54.0,49.0,49.0,49.0,55.0,49.0
38,54.0,50.0,50.0,54.0,58.0,58.0,48.0,48.0,43.0,42.0,54.0,49.0,49.0,49.0,54.0,49.0
39,50.0,56.0,56.0,50.0,58.0,58.0,49.0,48.0,50.0,49.0,54.0,52.0,52.0,51.0,53.0,52.0
40,52.0,50.0,50.0,50.0,58.0,58.0,46.0,53.0,46.0,46.0,53.0,54.0,54.0,48.0,55.0,54.0
41,53.0,55.0,55.0,53.0,58.0,58.0,49.0,53.0,47.0,47.0,55.0,54.0,54.0,49.0,55.0,54.0
42,51.0,55.0,55.0,51.0,57.0,57.0,48.0,48.0,51.0,50.0,53.0,49.0,50.0,52.0,53.0,49.0
43,53.0,50.0,50.0,50.0,57.0,57.0,45.0,54.0,45.0,45.0,54.0,49.0,49.0,47.0,56.0,49.0
44,54.0,51.0,51.0,54.0,57.0,57.0,50.0,49.0,44.0,44.0,54.0,49.0,49.0,48.0,54.0,49.0
45,49.0,43.0,47.0,49.0,55.0,55.0,45.0,47.0,47.0,47.0,48.0,47.0,45.0,46.0,53.0,47.0
46,46.0,40.0,45.0,41.0,50.0,50.0,45.0,44.0,40.0,39.0,45.0,40.0,39.0,40.0,47.0,46.0
47,47.0,41.0,45.0,45.0,51.0,51.0,45.0,43.0,40.0,40.0,46.0,42.0,39.0,40.0,48.0,42.0
48,48.0,46.0,47.0,48.0,56.0,56.0,45.0,48.0,47.0,47.0,53.0,50.0,50.0,45.0,54.0,51.0
49,46.0,44.0,45.0,41.0,51.0,51.0,45.0,45.0,45.0,44.0,46.0,45.0,44.0,44.0,48.0,47.0
50,47.0,43.0,45.0,45.0,55.0,55.0,45.0,45.0,45.0,44.0,50.0,47.0,44.0,40.0,51.0,47.0
51,47.0,45.0,47.0,47.0,57.0,57.0,45.0,47.0,48.0,47.0,52.0,47.0,45.0,46.0,53.0,48.0
52,46.0,41.0,46.0,42.0,51.0,51.0,46.0,46.0,40.0,40.0,46.0,41.0,40.0,40.0,47.0,42.0
53,47.0,41.0,45.0,45.0,56.0,56.0,45.0,43.0,41.0,40.0,47.0,42.0,40.0,40.0,48.0,42.0
54,46.0,45.0,46.0,45.0,57.0,57.0,44.0,47.0,46.0,46.0,53.0,49.0,49.0,46.0,53.0,50.0
55,45.0,42.0,44.0,40.0,52.0,52.0,44.0,45.0,44.0,44.0,45.0,44.0,43.0,44.0,47.0,46.0
56,46.0,42.0,49.0,44.0,56.0,56.0,49.0,45.0,44.0,44.0,50.0,46.0,43.0,43.0,50.0,46.0
57,46.0,46.0,47.0,45.0,58.0,58.0,44.0,48.0,47.0,46.0,54.0,50.0,50.0,47.0,52.0,51.0
58,45.0,43.0,45.0,41.0,52.0,52.0,45.0,46.0,45.0,45.0,46.0,45.0,44.0,45.0,48.0,45.0
59,46.0,43.0,50.0,44.0,57.0,57.0,50.0,46.0,45.0,44.0,51.0,44.0,44.0,44.0,49.0,45.0
60,46.0,45.0,47.0,46.0,57.0,57.0,44.0,47.0,46.0,46.0,53.0,46.0,45.0,46.0,51.0,46.0
61,45.0,40.0,44.0,39.0,52.0,52.0,44.0,47.0,40.0,40.0,47.0,40.0,40.0,40.0,47.0,40.0
62,46.0,40.0,45.0,44.0,55.0,55.0,45.0,42.0,40.0,39.0,48.0,40.0,40.0,41.0,46.0,41.0
63,61.0,61.0,61.0,60.0,61.0,61.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,59.0
64,58.0,56.0,56.0,57.0,57.0,59.0,53.0,53.0,50.0,50.0,52.0,53.0,52.0,52.0,55.0,53.0
65,59.0,56.0,56.0,58.0,57.0,57.0,57.0,53.0,50.0,50.0,55.0,54.0,53.0,53.0,55.0,54.0
66,62.0,56.0,60.0,61.0,56.0,59.0,59.0,52.0,60.0,60.0,53.0,60.0,59.0,59.0,59.0,60.0
67,57.0,55.0,55.0,56.0,56.0,59.0,54.0,52.0,51.0,51.0,53.0,54.0,53.0,53.0,55.0,54.0
68,58.0,56.0,56.0,57.0,58.0,58.0,53.0,52.0,51.0,51.0,53.0,55.0,54.0,53.0,53.0,55.0
69,54.0,55.0,55.0,52.0,57.0,57.0,52.0,51.0,50.0,49.0,51.0,51.0,50.0,51.0,52.0,51.0
70,53.0,49.0,49.0,52.0,57.0,57.0,47.0,53.0,47.0,46.0,53.0,48.0,47.0,47.0,54.0,48.0
71,54.0,54.0,54.0,52.0,56.0,56.0,48.0,47.0,48.0,47.0,53.0,48.0,47.0,48.0,53.0,48.0
72,54.0,56.0,56.0,50.0,57.0,58.0,52.0,52.0,51.0,51.0,54.0,51.0,50.0,51.0,54.0,51.0
73,52.0,50.0,50.0,48.0,58.0,58.0,49.0,54.0,46.0,46.0,52.0,53.0,52.0,47.0,54.0,53.0
74,54.0,55.0,55.0,52.0,56.0,57.0,51.0,52.0,47.0,46.0,54.0,53.0,52.0,49.0,54.0,53.0
75,55.0,55.0,55.0,51.0,56.0,58.0,51.0,51.0,50.0,49.0,53.0,51.0,50.0,52.0,53.0,51.0
76,53.0,51.0,51.0,49.0,57.0,57.0,47.0,53.0,47.0,47.0,53.0,48.0,47.0,46.0,55.0,48.0
77,55.0,51.0,53.0,53.0,56.0,56.0,52.0,48.0,48.0,47.0,53.0,48.0,47.0,47.0,53.0,48.0
78,59.0,55.0,57.0,58.0,56.0,58.0,50.0,45.0,51.0,51.0,51.0,50.0,50.0,56.0,51.0,50.0
