Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
17,54.0,55.0,49.0,53.0,56.0,54.0,53.0,55.0,55.0,54.0,55.0,50.0,48.0,50.0
18,54.0,57.0,54.0,56.0,57.0,58.0,57.0,54.0,54.0,56.0,56.0,54.0,52.0,56.0
19,54.0,57.0,55.0,58.0,58.0,56.0,55.0,55.0,55.0,56.0,56.0,55.0,51.0,56.0
20,55.0,57.0,56.0,58.0,58.0,58.0,57.0,55.0,55.0,57.0,57.0,56.0,54.0,56.0
21,54.0,55.0,55.0,56.0,57.0,57.0,54.0,55.0,54.0,55.0,54.0,55.0,53.0,54.0
22,55.0,57.0,56.0,59.0,59.0,54.0,55.0,55.0,55.0,56.0,56.0,56.0,52.0,56.0
23,55.0,58.0,56.0,58.0,58.0,54.0,56.0,56.0,52.0,57.0,58.0,56.0,55.0,57.0
24,55.0,56.0,55.0,55.0,56.0,56.0,54.0,52.0,52.0,55.0,55.0,55.0,55.0,55.0
25,55.0,55.0,55.0,56.0,57.0,55.0,51.0,53.0,53.0,57.0,55.0,55.0,55.0,57.0
26,54.0,54.0,57.0,56.0,57.0,56.0,55.0,54.0,54.0,55.0,55.0,57.0,57.0,56.0
27,54.0,57.0,54.0,55.0,56.0,56.0,56.0,54.0,54.0,54.0,56.0,54.0,54.0,54.0
28,57.0,56.0,55.0,58.0,58.0,57.0,55.0,58.0,58.0,56.0,55.0,55.0,55.0,56.0
29,55.0,57.0,56.0,56.0,56.0,55.0,56.0,55.0,55.0,57.0,56.0,56.0,56.0,55.0
30,54.0,55.0,54.0,56.0,57.0,57.0,55.0,55.0,55.0,54.0,55.0,54.0,50.0,53.0
31,58.0,57.0,55.0,59.0,59.0,58.0,56.0,59.0,59.0,55.0,56.0,55.0,51.0,56.0
32,55.0,54.0,55.0,57.0,57.0,55.0,56.0,56.0,56.0,56.0,56.0,55.0,52.0,55.0
33,53.0,52.0,51.0,55.0,55.0,53.0,54.0,55.0,53.0,51.0,54.0,51.0,50.0,50.0
34,54.0,55.0,52.0,60.0,60.0,54.0,55.0,51.0,54.0,55.0,55.0,52.0,52.0,52.0
35,53.0,55.0,52.0,57.0,57.0,50.0,52.0,52.0,51.0,55.0,56.0,52.0,51.0,53.0
36,55.0,54.0,54.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,55.0,54.0,54.0,54.0
37,56.0,55.0,56.0,55.0,56.0,56.0,51.0,51.0,54.0,55.0,55.0,56.0,56.0,56.0
38,54.0,55.0,56.0,57.0,57.0,52.0,52.0,55.0,51.0,54.0,56.0,56.0,56.0,53.0
39,54.0,53.0,55.0,55.0,55.0,54.0,54.0,55.0,54.0,53.0,54.0,55.0,55.0,53.0
40,58.0,57.0,56.0,59.0,59.0,58.0,55.0,56.0,59.0,54.0,55.0,56.0,56.0,55.0
41,54.0,58.0,56.0,56.0,56.0,54.0,56.0,56.0,56.0,58.0,55.0,56.0,56.0,52.0
42,53.0,53.0,51.0,56.0,56.0,53.0,55.0,56.0,55.0,51.0,53.0,51.0,51.0,50.0
43,59.0,58.0,52.0,60.0,60.0,59.0,55.0,57.0,60.0,55.0,55.0,52.0,52.0,52.0
44,55.0,55.0,52.0,57.0,57.0,55.0,57.0,57.0,57.0,54.0,55.0,52.0,52.0,51.0
45,54.0,53.0,56.0,55.0,55.0,54.0,50.0,49.0,49.0,53.0,53.0,56.0,56.0,51.0
46,52.0,55.0,51.0,51.0,56.0,52.0,48.0,45.0,49.0,54.0,54.0,53.0,54.0,56.0
47,53.0,52.0,53.0,54.0,54.0,53.0,50.0,46.0,49.0,54.0,51.0,53.0,53.0,53.0
48,55.0,54.0,55.0,55.0,55.0,55.0,54.0,54.0,53.0,53.0,54.0,55.0,55.0,51.0
49,56.0,55.0,51.0,54.0,56.0,56.0,50.0,49.0,54.0,58.0,55.0,52.0,54.0,56.0
50,56.0,55.0,53.0,54.0,54.0,56.0,53.0,51.0,51.0,58.0,53.0,53.0,52.0,54.0
51,54.0,53.0,54.0,55.0,55.0,54.0,54.0,55.0,54.0,53.0,55.0,54.0,54.0,52.0
52,56.0,55.0,52.0,55.0,56.0,56.0,50.0,50.0,55.0,55.0,56.0,49.0,54.0,56.0
53,56.0,55.0,49.0,52.0,52.0,56.0,52.0,52.0,51.0,54.0,52.0,54.0,48.0,55.0
54,54.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,52.0,54.0,54.0,54.0,51.0
55,57.0,56.0,52.0,53.0,56.0,57.0,52.0,49.0,53.0,57.0,54.0,51.0,54.0,56.0
56,58.0,57.0,52.0,53.0,53.0,58.0,53.0,53.0,50.0,58.0,53.0,52.0,51.0,53.0
57,54.0,53.0,54.0,55.0,55.0,54.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,51.0
58,58.0,57.0,51.0,54.0,56.0,58.0,53.0,50.0,54.0,54.0,55.0,49.0,54.0,56.0
59,58.0,57.0,49.0,52.0,52.0,58.0,53.0,54.0,51.0,54.0,53.0,53.0,48.0,54.0
60,53.0,54.0,50.0,54.0,54.0,53.0,54.0,54.0,54.0,50.0,54.0,50.0,50.0,48.0
61,59.0,58.0,47.0,55.0,55.0,59.0,54.0,51.0,55.0,53.0,54.0,45.0,50.0,52.0
62,54.0,55.0,47.0,51.0,53.0,54.0,52.0,55.0,51.0,55.0,54.0,49.0,44.0,50.0
63,53.0,56.0,54.0,55.0,58.0,57.0,57.0,53.0,53.0,55.0,56.0,54.0,52.0,56.0
64,53.0,57.0,55.0,57.0,58.0,56.0,55.0,54.0,54.0,55.0,57.0,55.0,51.0,58.0
65,54.0,56.0,58.0,60.0,60.0,57.0,57.0,54.0,54.0,57.0,57.0,58.0,53.0,57.0
66,53.0,54.0,55.0,55.0,59.0,56.0,56.0,54.0,53.0,54.0,54.0,55.0,53.0,55.0
67,54.0,58.0,56.0,58.0,59.0,53.0,55.0,54.0,54.0,55.0,58.0,56.0,52.0,59.0
68,55.0,57.0,59.0,61.0,61.0,54.0,58.0,55.0,55.0,56.0,58.0,59.0,54.0,58.0
69,54.0,55.0,57.0,54.0,58.0,56.0,54.0,51.0,51.0,55.0,55.0,57.0,55.0,57.0
70,54.0,54.0,55.0,59.0,59.0,54.0,51.0,53.0,53.0,56.0,55.0,55.0,55.0,59.0
71,57.0,57.0,60.0,56.0,57.0,56.0,55.0,53.0,53.0,55.0,55.0,60.0,59.0,56.0
72,53.0,56.0,56.0,54.0,57.0,55.0,56.0,53.0,53.0,54.0,56.0,56.0,54.0,56.0
73,56.0,55.0,55.0,58.0,58.0,56.0,55.0,57.0,57.0,55.0,55.0,55.0,55.0,58.0
74,59.0,56.0,59.0,55.0,56.0,55.0,58.0,55.0,55.0,56.0,57.0,59.0,58.0,56.0
75,54.0,54.0,54.0,55.0,56.0,56.0,56.0,54.0,54.0,53.0,55.0,54.0,50.0,55.0
76,57.0,56.0,55.0,58.0,58.0,57.0,56.0,58.0,58.0,55.0,56.0,55.0,51.0,56.0
77,60.0,54.0,55.0,56.0,56.0,54.0,59.0,56.0,56.0,55.0,58.0,55.0,54.0,56.0
78,53.0,52.0,51.0,55.0,55.0,53.0,54.0,54.0,53.0,51.0,54.0,52.0,50.0,55.0
79,54.0,54.0,52.0,59.0,59.0,54.0,55.0,51.0,54.0,55.0,55.0,53.0,52.0,56.0
80,55.0,55.0,56.0,61.0,61.0,51.0,55.0,55.0,55.0,55.0,57.0,56.0,55.0,56.0
81,54.0,54.0,55.0,54.0,54.0,54.0,53.0,52.0,52.0,53.0,55.0,55.0,54.0,58.0
82,55.0,55.0,56.0,60.0,60.0,55.0,51.0,54.0,54.0,56.0,55.0,56.0,56.0,60.0
83,57.0,58.0,61.0,56.0,56.0,53.0,55.0,54.0,50.0,55.0,56.0,61.0,60.0,57.0
84,53.0,53.0,55.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0,55.0,55.0,57.0
85,57.0,56.0,56.0,59.0,59.0,57.0,55.0,55.0,58.0,55.0,55.0,56.0,56.0,59.0
86,59.0,57.0,60.0,55.0,55.0,54.0,59.0,55.0,55.0,57.0,58.0,60.0,59.0,56.0
87,54.0,53.0,51.0,55.0,55.0,54.0,55.0,55.0,54.0,51.0,53.0,51.0,51.0,54.0
88,58.0,57.0,52.0,59.0,59.0,58.0,55.0,56.0,59.0,55.0,55.0,52.0,52.0,55.0
89,60.0,55.0,56.0,56.0,56.0,55.0,60.0,56.0,56.0,55.0,59.0,56.0,55.0,55.0
90,53.0,53.0,56.0,54.0,54.0,53.0,50.0,48.0,48.0,53.0,53.0,56.0,56.0,55.0
91,56.0,54.0,54.0,55.0,55.0,51.0,48.0,47.0,48.0,56.0,54.0,59.0,54.0,56.0
92,52.0,54.0,53.0,53.0,53.0,55.0,50.0,49.0,49.0,55.0,51.0,55.0,53.0,55.0
93,54.0,54.0,55.0,54.0,54.0,55.0,54.0,53.0,52.0,53.0,54.0,55.0,55.0,57.0
94,58.0,54.0,53.0,55.0,55.0,55.0,52.0,52.0,53.0,57.0,55.0,58.0,54.0,58.0
95,56.0,56.0,53.0,53.0,53.0,56.0,54.0,54.0,54.0,57.0,54.0,54.0,52.0,55.0
96,55.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,53.0,53.0,55.0,54.0,54.0,58.0
97,59.0,55.0,51.0,55.0,55.0,56.0,53.0,53.0,54.0,56.0,56.0,54.0,54.0,59.0
98,57.0,56.0,52.0,53.0,52.0,57.0,54.0,55.0,55.0,55.0,55.0,53.0,51.0,56.0
99,53.0,53.0,54.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,54.0,54.0,54.0,56.0
100,57.0,55.0,52.0,55.0,55.0,56.0,52.0,51.0,52.0,56.0,54.0,57.0,54.0,57.0
101,57.0,56.0,52.0,52.0,52.0,57.0,54.0,53.0,53.0,57.0,53.0,53.0,51.0,54.0
102,54.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,57.0
103,58.0,56.0,50.0,55.0,55.0,57.0,53.0,52.0,53.0,56.0,55.0,54.0,54.0,58.0
104,57.0,56.0,52.0,53.0,51.0,57.0,54.0,54.0,54.0,55.0,54.0,53.0,51.0,55.0
105,53.0,53.0,50.0,53.0,53.0,53.0,54.0,53.0,53.0,50.0,54.0,50.0,50.0,54.0
106,58.0,57.0,46.0,54.0,54.0,58.0,54.0,53.0,54.0,53.0,54.0,50.0,50.0,54.0
107,55.0,54.0,48.0,54.0,52.0,55.0,54.0,55.0,53.0,54.0,54.0,49.0,47.0,55.0
108,49.0,49.0,47.0,51.0,51.0,48.0,50.0,50.0,49.0,47.0,51.0,48.0,43.0,51.0
109,50.0,54.0,48.0,55.0,55.0,49.0,51.0,47.0,50.0,51.0,56.0,49.0,45.0,56.0
110,51.0,54.0,52.0,57.0,57.0,48.0,51.0,51.0,51.0,51.0,56.0,52.0,47.0,52.0
111,50.0,50.0,51.0,50.0,50.0,49.0,49.0,49.0,48.0,49.0,51.0,51.0,47.0,54.0
112,51.0,54.0,52.0,56.0,56.0,49.0,49.0,50.0,50.0,53.0,52.0,52.0,49.0,56.0
113,53.0,53.0,57.0,54.0,52.0,49.0,51.0,50.0,49.0,54.0,56.0,57.0,52.0,56.0
114,49.0,49.0,51.0,50.0,50.0,48.0,50.0,50.0,49.0,49.0,50.0,51.0,48.0,55.0
115,53.0,55.0,52.0,55.0,55.0,51.0,51.0,51.0,54.0,52.0,55.0,52.0,49.0,56.0
116,55.0,53.0,56.0,53.0,52.0,53.0,55.0,55.0,54.0,53.0,55.0,56.0,51.0,56.0
117,50.0,49.0,47.0,51.0,51.0,47.0,51.0,51.0,50.0,47.0,50.0,47.0,44.0,51.0
118,54.0,54.0,48.0,55.0,55.0,52.0,51.0,52.0,55.0,51.0,56.0,48.0,45.0,56.0
119,56.0,53.0,52.0,54.0,53.0,52.0,56.0,56.0,55.0,51.0,56.0,52.0,47.0,52.0
120,49.0,53.0,52.0,50.0,50.0,47.0,46.0,48.0,47.0,49.0,51.0,52.0,49.0,56.0
121,52.0,53.0,55.0,51.0,51.0,49.0,49.0,45.0,48.0,53.0,49.0,55.0,53.0,54.0
122,50.0,55.0,54.0,54.0,53.0,51.0,48.0,50.0,49.0,53.0,51.0,54.0,54.0,52.0
123,50.0,53.0,51.0,53.0,50.0,50.0,50.0,50.0,48.0,49.0,51.0,51.0,48.0,55.0
124,54.0,54.0,54.0,55.0,55.0,52.0,53.0,50.0,53.0,53.0,50.0,54.0,52.0,54.0
125,54.0,57.0,53.0,54.0,53.0,55.0,52.0,55.0,53.0,53.0,51.0,53.0,53.0,54.0
126,51.0,50.0,50.0,53.0,50.0,49.0,50.0,51.0,49.0,49.0,52.0,50.0,47.0,55.0
127,55.0,53.0,50.0,55.0,55.0,53.0,54.0,51.0,54.0,53.0,51.0,50.0,49.0,55.0
128,55.0,53.0,50.0,54.0,53.0,54.0,53.0,56.0,54.0,53.0,52.0,52.0,49.0,55.0
129,49.0,52.0,50.0,52.0,49.0,49.0,50.0,49.0,48.0,49.0,50.0,50.0,47.0,54.0
130,53.0,53.0,53.0,54.0,54.0,52.0,52.0,49.0,52.0,53.0,49.0,53.0,51.0,54.0
131,53.0,56.0,52.0,53.0,52.0,54.0,51.0,54.0,53.0,53.0,50.0,52.0,52.0,53.0
132,50.0,49.0,50.0,52.0,50.0,48.0,50.0,50.0,49.0,49.0,51.0,50.0,47.0,54.0
133,54.0,54.0,50.0,54.0,54.0,52.0,53.0,50.0,53.0,53.0,50.0,50.0,49.0,54.0
134,54.0,53.0,50.0,54.0,52.0,53.0,52.0,55.0,54.0,53.0,51.0,52.0,49.0,54.0
135,49.0,49.0,46.0,50.0,50.0,47.0,50.0,51.0,50.0,47.0,50.0,46.0,43.0,50.0
136,54.0,54.0,46.0,54.0,54.0,52.0,51.0,51.0,54.0,50.0,51.0,46.0,45.0,50.0
137,53.0,51.0,46.0,55.0,51.0,52.0,50.0,55.0,54.0,51.0,51.0,48.0,45.0,51.0
138,48.0,53.0,49.0,49.0,49.0,46.0,43.0,44.0,45.0,48.0,46.0,48.0,47.0,50.0
139,47.0,49.0,46.0,46.0,48.0,50.0,44.0,43.0,43.0,50.0,50.0,53.0,53.0,51.0
140,51.0,50.0,50.0,50.0,49.0,48.0,47.0,45.0,48.0,53.0,49.0,53.0,49.0,53.0
141,49.0,54.0,48.0,49.0,49.0,47.0,47.0,48.0,48.0,49.0,47.0,48.0,47.0,50.0
142,51.0,52.0,48.0,50.0,50.0,54.0,48.0,48.0,48.0,52.0,50.0,53.0,53.0,53.0
143,55.0,50.0,49.0,50.0,49.0,50.0,48.0,49.0,52.0,53.0,50.0,52.0,50.0,55.0
144,50.0,51.0,47.0,50.0,50.0,47.0,47.0,49.0,49.0,50.0,48.0,48.0,47.0,51.0
145,52.0,52.0,49.0,50.0,50.0,54.0,48.0,49.0,49.0,53.0,49.0,52.0,52.0,54.0
146,55.0,49.0,48.0,51.0,48.0,51.0,48.0,50.0,53.0,53.0,50.0,53.0,47.0,55.0
147,51.0,54.0,47.0,51.0,49.0,50.0,47.0,49.0,48.0,48.0,47.0,48.0,47.0,50.0
148,53.0,52.0,49.0,50.0,50.0,54.0,48.0,48.0,48.0,53.0,49.0,52.0,52.0,53.0
149,55.0,50.0,48.0,50.0,48.0,52.0,48.0,53.0,52.0,53.0,50.0,51.0,50.0,55.0
150,52.0,52.0,47.0,52.0,50.0,51.0,47.0,50.0,49.0,49.0,47.0,48.0,47.0,50.0
151,54.0,51.0,48.0,50.0,50.0,53.0,48.0,49.0,49.0,53.0,49.0,52.0,52.0,54.0
152,55.0,50.0,48.0,51.0,48.0,52.0,48.0,54.0,53.0,54.0,50.0,52.0,47.0,55.0
153,52.0,50.0,46.0,52.0,50.0,46.0,47.0,50.0,49.0,49.0,47.0,47.0,46.0,49.0
154,55.0,51.0,47.0,50.0,50.0,53.0,48.0,50.0,50.0,53.0,49.0,49.0,48.0,54.0
155,55.0,50.0,45.0,51.0,48.0,49.0,48.0,55.0,50.0,54.0,50.0,49.0,47.0,55.0
156,50.0,53.0,46.0,50.0,49.0,49.0,46.0,48.0,47.0,47.0,46.0,47.0,46.0,49.0
157,52.0,51.0,48.0,50.0,50.0,53.0,47.0,47.0,47.0,52.0,48.0,51.0,51.0,53.0
158,54.0,49.0,47.0,50.0,48.0,51.0,47.0,52.0,51.0,52.0,49.0,50.0,49.0,54.0
159,51.0,52.0,46.0,51.0,50.0,50.0,46.0,49.0,48.0,48.0,47.0,47.0,46.0,49.0
160,53.0,50.0,47.0,50.0,50.0,52.0,48.0,48.0,48.0,53.0,48.0,51.0,51.0,54.0
161,54.0,50.0,47.0,51.0,48.0,51.0,47.0,53.0,52.0,53.0,50.0,51.0,46.0,55.0
162,51.0,49.0,45.0,51.0,50.0,46.0,46.0,49.0,49.0,48.0,46.0,47.0,45.0,49.0
163,54.0,50.0,47.0,50.0,50.0,52.0,48.0,49.0,49.0,53.0,49.0,49.0,47.0,54.0
164,55.0,49.0,44.0,51.0,48.0,50.0,47.0,54.0,50.0,53.0,50.0,48.0,46.0,55.0
165,48.0,48.0,42.0,49.0,49.0,45.0,45.0,48.0,48.0,46.0,45.0,43.0,41.0,45.0
166,53.0,49.0,43.0,50.0,50.0,51.0,47.0,48.0,50.0,49.0,50.0,45.0,43.0,50.0
167,54.0,49.0,43.0,50.0,46.0,48.0,44.0,53.0,49.0,50.0,51.0,44.0,42.0,51.0
