Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,46.0,46.0,45.0,45.0,50.0,49.0
1,42.0,42.0,41.0,41.0,49.0,45.0
2,46.0,46.0,45.0,45.0,51.0,46.0
3,48.0,48.0,48.0,48.0,50.0,50.0
4,47.0,47.0,46.0,46.0,49.0,49.0
5,50.0,50.0,50.0,50.0,52.0,50.0
6,49.0,49.0,49.0,49.0,48.0,51.0
7,48.0,48.0,47.0,47.0,50.0,50.0
8,51.0,51.0,51.0,51.0,51.0,51.0
9,45.0,45.0,45.0,45.0,50.0,48.0
10,43.0,44.0,44.0,42.0,50.0,44.0
11,45.0,45.0,45.0,45.0,50.0,46.0
12,48.0,48.0,48.0,48.0,49.0,50.0
13,47.0,47.0,46.0,46.0,49.0,49.0
14,50.0,50.0,50.0,50.0,49.0,50.0
15,48.0,48.0,48.0,48.0,48.0,50.0
16,47.0,47.0,46.0,46.0,48.0,49.0
17,50.0,50.0,50.0,50.0,48.0,50.0
18,48.0,48.0,48.0,48.0,49.0,49.0
19,46.0,46.0,46.0,46.0,50.0,49.0
20,50.0,50.0,50.0,50.0,51.0,50.0
21,49.0,49.0,49.0,49.0,49.0,50.0
22,47.0,47.0,47.0,47.0,50.0,50.0
23,51.0,51.0,51.0,51.0,51.0,51.0
24,49.0,49.0,49.0,49.0,49.0,49.0
25,46.0,46.0,46.0,46.0,50.0,45.0
26,49.0,49.0,49.0,49.0,51.0,46.0
27,48.0,48.0,48.0,48.0,49.0,49.0
28,46.0,46.0,46.0,46.0,49.0,50.0
29,51.0,51.0,51.0,51.0,51.0,51.0
30,48.0,48.0,48.0,48.0,49.0,49.0
31,46.0,46.0,46.0,46.0,49.0,50.0
32,51.0,51.0,51.0,51.0,51.0,51.0
33,46.0,46.0,46.0,46.0,47.0,50.0
34,47.0,47.0,47.0,47.0,50.0,46.0
35,48.0,48.0,48.0,48.0,51.0,47.0
36,50.0,50.0,50.0,50.0,48.0,50.0
37,47.0,47.0,47.0,47.0,50.0,46.0
38,50.0,50.0,50.0,50.0,51.0,47.0
39,49.0,49.0,49.0,49.0,48.0,50.0
40,47.0,47.0,47.0,47.0,49.0,51.0
41,52.0,52.0,52.0,52.0,51.0,52.0
42,46.0,46.0,46.0,46.0,48.0,50.0
43,47.0,47.0,47.0,47.0,48.0,51.0
44,52.0,52.0,52.0,52.0,51.0,52.0
45,44.0,44.0,44.0,44.0,49.0,44.0
46,41.0,44.0,43.0,41.0,50.0,42.0
47,44.0,44.0,44.0,44.0,48.0,46.0
48,49.0,49.0,49.0,49.0,50.0,49.0
49,46.0,46.0,46.0,46.0,50.0,45.0
50,49.0,49.0,49.0,49.0,50.0,47.0
51,49.0,49.0,49.0,49.0,50.0,49.0
52,46.0,46.0,46.0,46.0,50.0,45.0
53,49.0,49.0,49.0,49.0,50.0,47.0
54,48.0,48.0,48.0,48.0,49.0,49.0
55,46.0,46.0,46.0,46.0,49.0,45.0
56,48.0,48.0,48.0,48.0,49.0,46.0
57,48.0,48.0,48.0,48.0,49.0,49.0
58,46.0,46.0,46.0,46.0,49.0,45.0
59,48.0,48.0,48.0,48.0,49.0,46.0
60,45.0,45.0,45.0,45.0,48.0,49.0
61,46.0,46.0,46.0,46.0,46.0,45.0
62,46.0,46.0,46.0,46.0,48.0,45.0
63,47.0,47.0,47.0,47.0,48.0,48.0
64,45.0,45.0,45.0,45.0,49.0,48.0
65,49.0,49.0,49.0,49.0,50.0,49.0
66,48.0,48.0,48.0,48.0,48.0,49.0
67,46.0,46.0,46.0,46.0,49.0,49.0
68,50.0,50.0,50.0,50.0,50.0,50.0
69,48.0,48.0,48.0,48.0,48.0,48.0
70,45.0,45.0,45.0,45.0,49.0,44.0
71,48.0,48.0,48.0,48.0,50.0,45.0
72,47.0,47.0,47.0,47.0,48.0,48.0
73,45.0,45.0,45.0,45.0,48.0,49.0
74,50.0,50.0,50.0,50.0,50.0,50.0
75,47.0,47.0,47.0,47.0,48.0,48.0
76,45.0,45.0,45.0,45.0,48.0,49.0
77,50.0,50.0,50.0,50.0,50.0,50.0
78,45.0,45.0,45.0,45.0,46.0,49.0
79,46.0,46.0,46.0,46.0,49.0,45.0
80,47.0,47.0,47.0,47.0,50.0,46.0
81,49.0,49.0,49.0,49.0,47.0,49.0
82,46.0,46.0,46.0,46.0,49.0,45.0
83,49.0,49.0,49.0,49.0,50.0,46.0
84,48.0,48.0,48.0,48.0,47.0,49.0
85,46.0,46.0,46.0,46.0,48.0,50.0
86,51.0,51.0,51.0,51.0,50.0,51.0
87,45.0,45.0,45.0,45.0,47.0,49.0
88,46.0,46.0,46.0,46.0,47.0,50.0
89,51.0,51.0,51.0,51.0,50.0,51.0
90,43.0,43.0,43.0,43.0,48.0,44.0
91,40.0,43.0,42.0,40.0,49.0,42.0
92,44.0,43.0,43.0,43.0,47.0,46.0
93,48.0,48.0,48.0,48.0,49.0,48.0
94,45.0,45.0,45.0,45.0,49.0,45.0
95,48.0,48.0,48.0,48.0,49.0,46.0
96,48.0,48.0,48.0,48.0,49.0,48.0
97,45.0,45.0,45.0,45.0,49.0,45.0
98,48.0,48.0,48.0,48.0,49.0,46.0
99,47.0,47.0,47.0,47.0,48.0,48.0
100,45.0,45.0,45.0,45.0,48.0,45.0
101,47.0,47.0,47.0,47.0,48.0,45.0
102,47.0,47.0,47.0,47.0,48.0,48.0
103,45.0,45.0,45.0,45.0,48.0,45.0
104,47.0,47.0,47.0,47.0,48.0,45.0
105,44.0,44.0,44.0,44.0,47.0,48.0
106,45.0,45.0,45.0,45.0,45.0,45.0
107,45.0,45.0,45.0,45.0,47.0,45.0
108,45.0,45.0,45.0,45.0,44.0,42.0
109,41.0,41.0,41.0,41.0,45.0,38.0
110,42.0,42.0,42.0,42.0,46.0,39.0
111,45.0,45.0,45.0,45.0,45.0,42.0
112,41.0,41.0,41.0,41.0,46.0,38.0
113,44.0,44.0,44.0,44.0,47.0,39.0
114,45.0,45.0,45.0,45.0,45.0,42.0
115,46.0,46.0,46.0,46.0,46.0,43.0
116,47.0,47.0,47.0,47.0,48.0,44.0
117,45.0,45.0,45.0,45.0,45.0,42.0
118,46.0,46.0,46.0,46.0,46.0,43.0
119,47.0,47.0,47.0,47.0,49.0,44.0
120,43.0,44.0,44.0,43.0,45.0,41.0
121,41.0,41.0,41.0,41.0,46.0,38.0
