Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,39.0,44.0,38.0,38.0,40.0,42.0,45.0,45.0
1,40.0,45.0,40.0,40.0,40.0,41.0,46.0,44.0
2,40.0,41.0,40.0,40.0,37.0,40.0,41.0,44.0
3,43.0,45.0,43.0,43.0,45.0,45.0,45.0,48.0
4,45.0,49.0,42.0,42.0,46.0,46.0,51.0,46.0
5,45.0,45.0,42.0,42.0,41.0,41.0,46.0,48.0
6,43.0,43.0,42.0,42.0,45.0,45.0,45.0,46.0
7,45.0,49.0,42.0,42.0,46.0,46.0,51.0,46.0
8,45.0,45.0,41.0,41.0,41.0,41.0,46.0,46.0
9,41.0,44.0,39.0,39.0,42.0,43.0,45.0,46.0
10,41.0,45.0,41.0,41.0,40.0,42.0,42.0,45.0
11,41.0,42.0,42.0,42.0,38.0,40.0,42.0,44.0
12,43.0,44.0,42.0,42.0,45.0,45.0,44.0,45.0
13,41.0,44.0,41.0,41.0,45.0,48.0,41.0,44.0
14,44.0,45.0,43.0,43.0,43.0,44.0,46.0,45.0
15,43.0,43.0,41.0,41.0,45.0,45.0,44.0,46.0
16,41.0,44.0,38.0,40.0,45.0,48.0,41.0,45.0
17,44.0,45.0,43.0,43.0,43.0,44.0,46.0,42.0
18,44.0,44.0,42.0,42.0,46.0,47.0,45.0,48.0
19,48.0,50.0,41.0,41.0,45.0,45.0,51.0,46.0
20,49.0,46.0,42.0,42.0,45.0,43.0,48.0,48.0
21,44.0,44.0,42.0,42.0,46.0,47.0,45.0,46.0
22,48.0,50.0,42.0,42.0,45.0,45.0,50.0,46.0
23,49.0,46.0,42.0,42.0,45.0,43.0,49.0,46.0
24,46.0,46.0,42.0,44.0,48.0,48.0,45.0,49.0
25,45.0,47.0,42.0,42.0,45.0,42.0,47.0,48.0
26,45.0,48.0,42.0,42.0,43.0,43.0,47.0,48.0
27,47.0,46.0,42.0,43.0,47.0,47.0,45.0,48.0
28,45.0,47.0,42.0,42.0,48.0,48.0,46.0,47.0
29,49.0,49.0,48.0,48.0,49.0,49.0,51.0,48.0
30,47.0,44.0,42.0,43.0,47.0,47.0,45.0,49.0
31,45.0,45.0,42.0,42.0,48.0,48.0,46.0,48.0
32,49.0,49.0,48.0,48.0,49.0,49.0,51.0,48.0
33,43.0,43.0,41.0,41.0,45.0,45.0,45.0,46.0
34,45.0,44.0,42.0,42.0,41.0,41.0,46.0,46.0
35,45.0,44.0,41.0,41.0,41.0,41.0,47.0,46.0
36,46.0,46.0,42.0,43.0,48.0,48.0,45.0,49.0
37,45.0,47.0,43.0,43.0,42.0,42.0,47.0,48.0
38,45.0,48.0,42.0,42.0,43.0,43.0,47.0,48.0
39,47.0,46.0,42.0,42.0,47.0,47.0,45.0,48.0
40,45.0,47.0,42.0,43.0,48.0,48.0,46.0,47.0
41,49.0,49.0,48.0,48.0,49.0,49.0,51.0,47.0
42,47.0,44.0,42.0,42.0,47.0,47.0,45.0,49.0
43,45.0,45.0,42.0,43.0,48.0,48.0,46.0,48.0
44,49.0,49.0,48.0,48.0,49.0,49.0,51.0,48.0
45,42.0,47.0,39.0,39.0,42.0,43.0,47.0,47.0
46,44.0,47.0,42.0,42.0,41.0,41.0,40.0,46.0
47,41.0,44.0,43.0,43.0,37.0,40.0,41.0,44.0
48,46.0,47.0,41.0,43.0,48.0,48.0,47.0,49.0
49,44.0,47.0,43.0,43.0,48.0,48.0,40.0,49.0
50,48.0,45.0,44.0,44.0,43.0,44.0,42.0,45.0
