Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,65.0,54.0,65.0,56.0,52.0,55.0
1,63.0,55.0,59.0,60.0,52.0,55.0
2,64.0,60.0,64.0,61.0,53.0,60.0
3,64.0,53.0,64.0,55.0,62.0,54.0
4,63.0,60.0,60.0,60.0,57.0,59.0
5,63.0,59.0,63.0,60.0,57.0,59.0
6,65.0,53.0,65.0,53.0,63.0,54.0
7,63.0,61.0,61.0,61.0,58.0,60.0
8,64.0,59.0,64.0,59.0,58.0,60.0
9,65.0,55.0,65.0,61.0,52.0,61.0
10,65.0,55.0,59.0,55.0,53.0,63.0
11,64.0,60.0,65.0,61.0,53.0,63.0
12,65.0,54.0,65.0,60.0,55.0,60.0
13,65.0,58.0,59.0,54.0,52.0,62.0
14,64.0,59.0,65.0,60.0,52.0,62.0
15,65.0,53.0,65.0,54.0,56.0,54.0
16,65.0,54.0,59.0,54.0,52.0,54.0
17,64.0,58.0,65.0,60.0,53.0,60.0
18,63.0,52.0,63.0,54.0,61.0,53.0
19,62.0,59.0,59.0,59.0,56.0,58.0
20,62.0,58.0,62.0,59.0,58.0,59.0
21,64.0,53.0,64.0,53.0,62.0,53.0
22,63.0,60.0,60.0,60.0,57.0,59.0
23,63.0,59.0,63.0,59.0,59.0,59.0
24,64.0,54.0,64.0,60.0,53.0,60.0
25,64.0,59.0,58.0,59.0,55.0,62.0
26,63.0,59.0,64.0,60.0,53.0,62.0
27,64.0,53.0,64.0,59.0,55.0,59.0
28,64.0,58.0,58.0,58.0,54.0,61.0
29,63.0,58.0,64.0,59.0,56.0,61.0
30,64.0,53.0,64.0,53.0,56.0,53.0
31,64.0,53.0,58.0,53.0,55.0,53.0
32,63.0,59.0,64.0,59.0,57.0,59.0
33,59.0,54.0,58.0,54.0,54.0,53.0
34,59.0,54.0,59.0,54.0,54.0,53.0
35,64.0,60.0,64.0,60.0,60.0,59.0
36,59.0,54.0,59.0,58.0,54.0,57.0
37,59.0,60.0,59.0,60.0,56.0,62.0
38,64.0,58.0,64.0,58.0,54.0,62.0
39,63.0,53.0,63.0,57.0,56.0,56.0
40,59.0,59.0,59.0,59.0,55.0,61.0
41,64.0,59.0,64.0,59.0,57.0,61.0
42,59.0,54.0,58.0,54.0,57.0,53.0
43,59.0,54.0,59.0,54.0,52.0,53.0
44,64.0,60.0,64.0,60.0,58.0,59.0
45,63.0,63.0,58.0,63.0,56.0,59.0
46,58.0,57.0,58.0,57.0,52.0,62.0
47,62.0,60.0,64.0,63.0,53.0,62.0
48,63.0,62.0,63.0,62.0,55.0,60.0
49,58.0,58.0,58.0,61.0,52.0,61.0
50,63.0,59.0,64.0,62.0,52.0,65.0
51,58.0,53.0,58.0,58.0,56.0,57.0
52,58.0,59.0,58.0,62.0,52.0,62.0
53,64.0,59.0,64.0,62.0,53.0,62.0
54,63.0,61.0,63.0,61.0,54.0,59.0
55,57.0,57.0,57.0,60.0,51.0,60.0
56,63.0,58.0,63.0,61.0,51.0,64.0
57,63.0,53.0,63.0,57.0,55.0,56.0
58,58.0,58.0,58.0,61.0,52.0,61.0
59,64.0,58.0,63.0,61.0,52.0,61.0
60,58.0,53.0,58.0,53.0,56.0,52.0
61,58.0,53.0,58.0,53.0,51.0,52.0
62,64.0,58.0,62.0,58.0,52.0,58.0
63,62.0,51.0,62.0,53.0,60.0,52.0
64,61.0,58.0,58.0,58.0,55.0,57.0
65,61.0,57.0,61.0,58.0,57.0,58.0
