,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
gurobi time,2894.47,1077.46,289.63,3600.05,3600.74,3600.05,3271.43,3215.98,3600.03,3600.15,2088.19,3080.39,3600.1,1328.78,3520.33,2084.93,3600.06,2755.21,2173.16,551.83,3600.09,3600.21,3600.21,2740.93,2017.42,919.44,3600.02,2232.43,3600.1,3600.05,3409.62,649.73,1803.56,621.11,2575.34,463.51,2003.16,2728.49,1111.22,844.18,2072.46,956.98,3600.11,307.83,3600.13,1635.24,2872.16,836.71,3600.12,724.05,289.63,3600.03,3600.07,3600.13,3600.13,3600.74,3600.34,3600.03,3600.06,3600.05,2359.71,561.43,3600.64,3600.08,3600.1,3600.35,3600.03,3600.12,3600.04,3600.25,3600.07,3600.14,3600.2,3600.05,3600.06,3600.07,3600.2,3600.07,1281.8,3600.07,3600.23,3600.28,3600.08,1490.29,3600.62,3600.11,3600.19,3600.19,3600.06,3600.05,3600.13,3600.64,3600.03,3600.07,1091.65,3600.04,3600.03,3600.06,3600.11,3600.07,3600.25,3600.08,3600.09,1567.1,3600.21
total time,2908.06,1077.83,302.16,3610.37,3622.89,3611.66,3280.52,3226.79,3611.52,3609.95,2097.5,3089.25,3609.59,1337.7,3531.28,2103.22,3617.37,2767.02,2182.67,561.54,3609.8,3612.39,3612.47,2758.11,2035.71,930.92,3616.63,2248.99,3617.85,3611.61,3427.12,660.78,1815.77,631.59,2587.25,472.3,2016.02,2739.97,1122.06,853.15,2090.06,974.19,3616.92,324.56,3617.47,1653.96,2889.14,853.09,3622.0,746.32,302.16,3617.17,3612.91,3622.53,3622.18,3622.89,3622.44,3616.99,3609.01,3611.79,2377.98,573.03,3612.74,3611.88,3612.04,3612.25,3617.42,3608.48,3609.23,3613.57,3612.52,3612.43,3613.89,3609.68,3612.69,3609.55,3618.25,3611.58,1290.23,3609.8,3611.26,3618.39,3617.31,1501.81,3609.58,3609.95,3611.62,3612.5,3616.79,3617.65,3609.85,3611.39,3617.22,3616.75,1103.87,3612.13,3618.1,3618.39,3618.08,3611.15,3613.34,3611.92,3610.79,1579.45,3611.78
result,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
status,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
