Scenario,Roll 0,Roll 1,Roll 2,Roll 3
61,48.0,47.0,47.0,47.0
62,45.0,44.0,44.0,44.0
63,45.0,45.0,45.0,45.0
64,45.0,47.0,47.0,47.0
65,47.0,47.0,47.0,47.0
66,46.0,46.0,46.0,46.0
67,46.0,48.0,48.0,48.0
68,48.0,48.0,48.0,48.0
69,44.0,46.0,46.0,46.0
70,45.0,45.0,45.0,45.0
71,47.0,47.0,47.0,48.0
72,45.0,45.0,45.0,45.0
73,45.0,45.0,45.0,45.0
74,47.0,46.0,46.0,47.0
75,43.0,46.0,46.0,46.0
76,45.0,46.0,46.0,46.0
77,43.0,45.0,45.0,45.0
78,45.0,45.0,45.0,45.0
79,45.0,47.0,47.0,47.0
80,47.0,47.0,47.0,47.0
81,45.0,45.0,45.0,45.0
82,45.0,46.0,46.0,46.0
83,48.0,48.0,48.0,49.0
84,46.0,44.0,44.0,44.0
85,46.0,45.0,45.0,45.0
86,48.0,47.0,47.0,48.0
87,44.0,45.0,45.0,45.0
88,46.0,46.0,46.0,46.0
89,44.0,46.0,46.0,46.0
90,49.0,50.0,50.0,50.0
91,50.0,50.0,50.0,50.0
92,51.0,49.0,49.0,49.0
93,49.0,50.0,50.0,50.0
94,50.0,51.0,51.0,51.0
95,51.0,49.0,49.0,49.0
96,44.0,44.0,44.0,44.0
97,46.0,46.0,46.0,46.0
98,46.0,46.0,46.0,46.0
99,48.0,49.0,49.0,49.0
100,49.0,51.0,51.0,51.0
101,50.0,48.0,48.0,48.0
102,43.0,43.0,43.0,43.0
103,46.0,45.0,45.0,45.0
104,45.0,45.0,45.0,45.0
105,42.0,43.0,43.0,43.0
106,47.0,46.0,46.0,46.0
107,44.0,43.0,43.0,43.0
108,41.0,41.0,41.0,41.0
109,44.0,45.0,45.0,45.0
110,43.0,43.0,43.0,43.0
111,46.0,43.0,43.0,44.0
112,46.0,46.0,46.0,46.0
113,49.0,46.0,46.0,49.0
114,45.0,42.0,42.0,43.0
115,45.0,45.0,45.0,45.0
116,48.0,45.0,45.0,48.0
117,41.0,41.0,41.0,41.0
118,45.0,46.0,46.0,46.0
119,43.0,43.0,43.0,43.0
120,49.0,49.0,49.0,49.0
121,51.0,51.0,51.0,51.0
122,51.0,50.0,50.0,50.0
123,49.0,49.0,49.0,49.0
124,51.0,52.0,52.0,52.0
125,50.0,50.0,50.0,50.0
126,45.0,45.0,45.0,45.0
127,47.0,47.0,47.0,47.0
128,47.0,47.0,47.0,47.0
129,48.0,48.0,48.0,48.0
130,50.0,52.0,52.0,52.0
131,49.0,49.0,49.0,49.0
132,44.0,44.0,44.0,44.0
133,46.0,46.0,46.0,46.0
134,46.0,46.0,46.0,46.0
135,41.0,41.0,41.0,41.0
136,46.0,47.0,47.0,47.0
137,43.0,43.0,43.0,43.0
138,49.0,48.0,48.0,49.0
139,50.0,50.0,50.0,50.0
140,51.0,50.0,50.0,50.0
141,49.0,48.0,48.0,49.0
142,50.0,50.0,50.0,50.0
143,51.0,50.0,50.0,50.0
144,48.0,47.0,47.0,47.0
145,51.0,51.0,51.0,51.0
146,50.0,49.0,49.0,49.0
147,49.0,48.0,48.0,48.0
148,50.0,51.0,51.0,51.0
149,51.0,49.0,49.0,49.0
150,48.0,47.0,47.0,47.0
151,51.0,52.0,52.0,52.0
152,50.0,49.0,49.0,49.0
153,46.0,46.0,46.0,46.0
154,48.0,48.0,48.0,48.0
155,48.0,47.0,47.0,47.0
156,48.0,47.0,47.0,47.0
157,49.0,51.0,51.0,51.0
158,50.0,48.0,48.0,48.0
159,47.0,46.0,46.0,46.0
160,50.0,52.0,52.0,52.0
161,49.0,48.0,48.0,48.0
162,45.0,45.0,45.0,45.0
163,47.0,47.0,47.0,47.0
164,47.0,46.0,46.0,46.0
165,41.0,41.0,41.0,41.0
166,46.0,48.0,48.0,48.0
167,43.0,43.0,43.0,43.0
