Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,30.0,30.0,29.0,31.0,30.0,30.0,30.0
1,33.0,33.0,32.0,30.0,33.0,33.0,33.0
2,32.0,32.0,30.0,30.0,32.0,32.0,32.0
3,31.0,31.0,28.0,30.0,31.0,31.0,31.0
4,32.0,32.0,31.0,31.0,32.0,34.0,34.0
5,32.0,32.0,31.0,30.0,32.0,32.0,32.0
6,31.0,31.0,29.0,30.0,30.0,31.0,31.0
7,31.0,31.0,31.0,30.0,30.0,31.0,31.0
8,33.0,33.0,32.0,31.0,33.0,33.0,33.0
9,30.0,30.0,30.0,29.0,30.0,30.0,30.0
10,30.0,30.0,31.0,30.0,30.0,30.0,30.0
11,31.0,31.0,31.0,31.0,31.0,31.0,31.0
12,31.0,31.0,29.0,28.0,31.0,31.0,31.0
13,29.0,29.0,30.0,30.0,29.0,30.0,30.0
14,31.0,31.0,30.0,30.0,31.0,31.0,31.0
15,32.0,32.0,29.0,28.0,32.0,32.0,32.0
16,30.0,30.0,30.0,30.0,29.0,31.0,31.0
17,32.0,32.0,31.0,29.0,32.0,32.0,32.0
18,31.0,31.0,29.0,31.0,31.0,31.0,31.0
19,31.0,31.0,32.0,30.0,31.0,33.0,33.0
20,32.0,32.0,31.0,31.0,32.0,32.0,32.0
21,30.0,30.0,30.0,31.0,30.0,30.0,30.0
22,31.0,31.0,32.0,31.0,31.0,31.0,31.0
23,33.0,33.0,32.0,32.0,33.0,33.0,33.0
24,30.0,30.0,29.0,30.0,30.0,30.0,30.0
25,31.0,31.0,30.0,30.0,30.0,31.0,31.0
26,31.0,31.0,30.0,30.0,31.0,31.0,31.0
27,30.0,30.0,28.0,29.0,30.0,30.0,30.0
28,30.0,30.0,30.0,29.0,29.0,30.0,30.0
29,30.0,30.0,29.0,29.0,30.0,30.0,30.0
30,31.0,31.0,29.0,28.0,31.0,31.0,31.0
31,31.0,31.0,31.0,29.0,30.0,31.0,31.0
32,31.0,31.0,30.0,28.0,31.0,31.0,31.0
33,31.0,31.0,29.0,31.0,30.0,30.0,30.0
34,31.0,31.0,31.0,32.0,31.0,31.0,31.0
35,31.0,31.0,31.0,33.0,31.0,31.0,31.0
36,31.0,31.0,30.0,31.0,31.0,31.0,31.0
37,32.0,32.0,30.0,31.0,30.0,32.0,32.0
38,32.0,32.0,31.0,30.0,32.0,32.0,32.0
39,30.0,30.0,29.0,30.0,30.0,30.0,30.0
40,31.0,31.0,30.0,30.0,29.0,31.0,31.0
41,31.0,31.0,30.0,29.0,31.0,31.0,31.0
42,31.0,31.0,28.0,29.0,31.0,31.0,31.0
43,32.0,32.0,31.0,30.0,30.0,32.0,32.0
44,30.0,30.0,30.0,29.0,30.0,30.0,30.0
45,28.0,28.0,30.0,28.0,28.0,28.0,28.0
46,31.0,31.0,30.0,31.0,31.0,31.0,31.0
47,30.0,30.0,30.0,30.0,30.0,30.0,30.0
48,29.0,29.0,29.0,27.0,29.0,29.0,29.0
49,31.0,31.0,30.0,31.0,31.0,31.0,31.0
50,30.0,30.0,30.0,29.0,30.0,30.0,30.0
51,29.0,29.0,30.0,28.0,30.0,30.0,30.0
52,31.0,31.0,30.0,32.0,29.0,31.0,31.0
53,31.0,31.0,30.0,30.0,31.0,31.0,31.0
54,29.0,29.0,28.0,27.0,29.0,29.0,29.0
55,30.0,30.0,29.0,30.0,30.0,30.0,30.0
56,31.0,31.0,29.0,29.0,31.0,31.0,31.0
57,30.0,30.0,29.0,28.0,30.0,30.0,30.0
58,30.0,30.0,29.0,31.0,31.0,31.0,31.0
59,32.0,32.0,29.0,30.0,32.0,32.0,32.0
60,29.0,29.0,30.0,26.0,30.0,30.0,30.0
61,31.0,31.0,29.0,29.0,32.0,32.0,32.0
62,31.0,31.0,29.0,28.0,32.0,32.0,32.0
63,30.0,30.0,28.0,30.0,30.0,30.0,30.0
64,30.0,30.0,31.0,29.0,30.0,32.0,32.0
65,31.0,31.0,30.0,30.0,31.0,31.0,31.0
66,29.0,29.0,29.0,30.0,29.0,29.0,29.0
67,30.0,30.0,31.0,30.0,30.0,30.0,30.0
68,32.0,32.0,31.0,31.0,32.0,32.0,32.0
69,29.0,29.0,29.0,29.0,29.0,29.0,29.0
70,30.0,30.0,31.0,30.0,29.0,30.0,30.0
71,30.0,30.0,31.0,31.0,30.0,30.0,30.0
72,29.0,29.0,28.0,28.0,29.0,29.0,29.0
73,29.0,29.0,30.0,29.0,28.0,29.0,29.0
