Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
44,48.0,47.0,48.0,44.0,46.0,44.0,46.0,46.0,46.0,46.0
45,48.0,45.0,46.0,48.0,44.0,45.0,46.0,45.0,45.0,46.0
46,43.0,45.0,44.0,48.0,40.0,46.0,48.0,46.0,46.0,48.0
47,45.0,47.0,48.0,48.0,40.0,47.0,48.0,47.0,47.0,48.0
48,47.0,46.0,48.0,47.0,45.0,44.0,47.0,45.0,46.0,45.0
49,44.0,46.0,48.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0
50,44.0,46.0,48.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0
51,47.0,46.0,47.0,48.0,46.0,45.0,47.0,45.0,45.0,45.0
52,45.0,47.0,43.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
53,45.0,47.0,48.0,48.0,47.0,46.0,48.0,46.0,46.0,47.0
54,46.0,47.0,47.0,46.0,44.0,43.0,47.0,46.0,46.0,44.0
55,43.0,46.0,47.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0
56,43.0,47.0,47.0,46.0,45.0,45.0,49.0,47.0,47.0,46.0
57,46.0,48.0,48.0,47.0,45.0,44.0,48.0,47.0,47.0,44.0
58,44.0,47.0,43.0,46.0,47.0,47.0,49.0,47.0,47.0,46.0
59,44.0,48.0,47.0,47.0,46.0,45.0,50.0,48.0,48.0,46.0
60,47.0,46.0,47.0,45.0,44.0,43.0,49.0,46.0,46.0,45.0
61,44.0,47.0,42.0,44.0,41.0,45.0,50.0,47.0,47.0,46.0
62,44.0,47.0,45.0,45.0,45.0,45.0,51.0,47.0,47.0,47.0
63,44.0,46.0,43.0,40.0,42.0,44.0,46.0,45.0,46.0,42.0
64,46.0,44.0,44.0,41.0,41.0,39.0,45.0,43.0,43.0,44.0
65,46.0,44.0,44.0,41.0,40.0,41.0,45.0,44.0,44.0,44.0
66,44.0,46.0,44.0,40.0,43.0,45.0,47.0,46.0,46.0,43.0
67,46.0,44.0,43.0,41.0,42.0,40.0,46.0,44.0,44.0,45.0
68,46.0,45.0,44.0,42.0,41.0,42.0,46.0,45.0,45.0,45.0
69,47.0,45.0,47.0,44.0,44.0,45.0,47.0,46.0,45.0,45.0
70,49.0,46.0,47.0,46.0,40.0,46.0,47.0,46.0,46.0,47.0
71,47.0,46.0,47.0,46.0,41.0,46.0,47.0,46.0,46.0,47.0
72,46.0,46.0,46.0,43.0,43.0,44.0,47.0,46.0,46.0,44.0
73,48.0,47.0,47.0,45.0,43.0,46.0,48.0,47.0,47.0,46.0
74,46.0,47.0,47.0,45.0,43.0,46.0,48.0,47.0,47.0,46.0
75,45.0,47.0,47.0,41.0,43.0,45.0,48.0,47.0,47.0,44.0
76,49.0,48.0,48.0,43.0,44.0,47.0,49.0,48.0,48.0,46.0
77,47.0,48.0,48.0,43.0,44.0,46.0,49.0,48.0,48.0,46.0
78,44.0,44.0,43.0,41.0,43.0,46.0,43.0,44.0,44.0,43.0
79,46.0,41.0,43.0,41.0,42.0,41.0,44.0,41.0,41.0,45.0
80,46.0,42.0,44.0,43.0,41.0,43.0,45.0,41.0,41.0,45.0
81,45.0,45.0,46.0,45.0,45.0,45.0,46.0,45.0,45.0,44.0
82,49.0,46.0,46.0,46.0,41.0,46.0,46.0,46.0,46.0,46.0
83,47.0,46.0,45.0,47.0,42.0,46.0,48.0,46.0,46.0,45.0
84,44.0,47.0,45.0,44.0,44.0,45.0,48.0,47.0,47.0,44.0
85,48.0,45.0,47.0,45.0,44.0,47.0,45.0,45.0,45.0,45.0
86,46.0,47.0,47.0,46.0,44.0,47.0,47.0,47.0,47.0,46.0
87,45.0,48.0,46.0,42.0,44.0,46.0,49.0,47.0,47.0,45.0
88,49.0,46.0,48.0,43.0,45.0,48.0,45.0,46.0,46.0,46.0
89,47.0,48.0,48.0,44.0,45.0,47.0,47.0,48.0,47.0,47.0
90,47.0,44.0,46.0,47.0,44.0,45.0,47.0,45.0,45.0,47.0
91,43.0,45.0,44.0,48.0,40.0,46.0,49.0,46.0,46.0,49.0
92,47.0,46.0,48.0,48.0,40.0,46.0,49.0,46.0,46.0,49.0
93,46.0,46.0,48.0,46.0,44.0,45.0,48.0,47.0,47.0,46.0
94,46.0,46.0,48.0,47.0,46.0,46.0,48.0,46.0,46.0,48.0
95,46.0,47.0,48.0,47.0,46.0,46.0,48.0,47.0,47.0,48.0
96,46.0,47.0,47.0,47.0,45.0,46.0,48.0,47.0,47.0,46.0
97,47.0,47.0,44.0,47.0,47.0,47.0,48.0,47.0,47.0,48.0
98,45.0,48.0,48.0,48.0,47.0,47.0,48.0,48.0,48.0,48.0
99,45.0,47.0,47.0,45.0,43.0,44.0,47.0,47.0,47.0,45.0
100,45.0,48.0,47.0,46.0,46.0,46.0,49.0,48.0,48.0,47.0
101,45.0,48.0,47.0,46.0,45.0,45.0,49.0,48.0,48.0,47.0
102,45.0,48.0,48.0,46.0,44.0,45.0,48.0,48.0,48.0,45.0
103,46.0,49.0,43.0,46.0,47.0,47.0,50.0,49.0,49.0,47.0
104,44.0,49.0,47.0,47.0,46.0,46.0,50.0,48.0,48.0,47.0
105,46.0,48.0,47.0,44.0,43.0,46.0,49.0,48.0,48.0,45.0
106,47.0,46.0,43.0,43.0,41.0,47.0,51.0,46.0,46.0,47.0
107,45.0,48.0,46.0,45.0,45.0,46.0,51.0,48.0,48.0,47.0
108,40.0,40.0,39.0,38.0,36.0,42.0,39.0,40.0,40.0,39.0
109,42.0,37.0,39.0,38.0,37.0,36.0,40.0,37.0,37.0,41.0
110,42.0,38.0,42.0,40.0,40.0,38.0,41.0,37.0,37.0,41.0
111,41.0,45.0,39.0,42.0,45.0,45.0,42.0,45.0,45.0,40.0
112,42.0,42.0,42.0,43.0,39.0,42.0,42.0,42.0,42.0,42.0
113,43.0,42.0,44.0,44.0,40.0,42.0,44.0,42.0,42.0,41.0
114,40.0,44.0,38.0,41.0,44.0,44.0,44.0,44.0,44.0,40.0
115,42.0,41.0,41.0,42.0,43.0,43.0,41.0,41.0,41.0,41.0
116,42.0,44.0,43.0,43.0,44.0,43.0,43.0,44.0,44.0,42.0
117,41.0,44.0,39.0,39.0,39.0,42.0,45.0,43.0,43.0,41.0
118,43.0,42.0,42.0,40.0,41.0,44.0,41.0,42.0,42.0,42.0
119,43.0,45.0,44.0,41.0,45.0,44.0,43.0,45.0,44.0,43.0
120,43.0,44.0,42.0,43.0,44.0,44.0,43.0,44.0,44.0,43.0
121,42.0,41.0,42.0,45.0,40.0,42.0,45.0,42.0,42.0,45.0
122,42.0,42.0,47.0,45.0,40.0,42.0,45.0,42.0,42.0,45.0
123,42.0,46.0,41.0,42.0,45.0,44.0,44.0,44.0,46.0,42.0
124,43.0,46.0,43.0,44.0,46.0,46.0,44.0,46.0,46.0,44.0
125,44.0,46.0,46.0,44.0,46.0,46.0,44.0,46.0,46.0,44.0
126,42.0,46.0,42.0,42.0,46.0,45.0,44.0,45.0,45.0,42.0
127,44.0,47.0,44.0,44.0,47.0,47.0,44.0,47.0,47.0,44.0
128,45.0,47.0,47.0,44.0,47.0,46.0,44.0,46.0,46.0,44.0
129,41.0,47.0,40.0,41.0,44.0,43.0,43.0,46.0,46.0,41.0
130,42.0,45.0,42.0,43.0,46.0,46.0,45.0,45.0,45.0,43.0
131,43.0,47.0,45.0,43.0,45.0,45.0,45.0,47.0,47.0,43.0
132,41.0,48.0,41.0,41.0,45.0,44.0,44.0,47.0,47.0,41.0
133,43.0,46.0,43.0,43.0,47.0,47.0,46.0,46.0,46.0,43.0
134,44.0,48.0,46.0,43.0,46.0,45.0,46.0,48.0,48.0,43.0
135,42.0,44.0,40.0,39.0,39.0,42.0,45.0,44.0,44.0,41.0
136,43.0,42.0,43.0,40.0,41.0,44.0,47.0,42.0,42.0,43.0
137,45.0,45.0,46.0,41.0,45.0,44.0,47.0,45.0,45.0,43.0
138,46.0,43.0,44.0,44.0,42.0,42.0,44.0,42.0,43.0,44.0
139,43.0,41.0,42.0,42.0,39.0,41.0,44.0,41.0,41.0,44.0
140,45.0,41.0,43.0,45.0,41.0,41.0,45.0,41.0,41.0,45.0
141,46.0,47.0,44.0,43.0,44.0,45.0,43.0,45.0,47.0,43.0
142,44.0,45.0,41.0,41.0,45.0,46.0,43.0,46.0,46.0,43.0
143,44.0,46.0,44.0,44.0,46.0,46.0,44.0,46.0,46.0,44.0
144,44.0,45.0,44.0,44.0,45.0,45.0,44.0,45.0,45.0,43.0
145,45.0,46.0,40.0,42.0,46.0,46.0,43.0,46.0,46.0,43.0
146,45.0,46.0,41.0,45.0,46.0,46.0,45.0,46.0,46.0,45.0
147,45.0,47.0,43.0,42.0,44.0,44.0,45.0,47.0,47.0,46.0
148,43.0,48.0,40.0,40.0,45.0,46.0,44.0,45.0,48.0,45.0
149,43.0,48.0,43.0,43.0,45.0,45.0,45.0,47.0,48.0,46.0
150,43.0,48.0,44.0,43.0,45.0,45.0,46.0,47.0,48.0,45.0
151,44.0,49.0,40.0,41.0,46.0,46.0,45.0,46.0,49.0,44.0
152,44.0,49.0,44.0,44.0,46.0,46.0,46.0,47.0,49.0,45.0
153,43.0,46.0,43.0,43.0,46.0,46.0,47.0,46.0,46.0,43.0
154,45.0,47.0,41.0,41.0,47.0,47.0,46.0,47.0,47.0,42.0
155,45.0,47.0,41.0,44.0,47.0,47.0,47.0,47.0,47.0,44.0
156,44.0,46.0,42.0,41.0,43.0,43.0,44.0,46.0,46.0,45.0
157,42.0,47.0,39.0,39.0,45.0,45.0,43.0,45.0,47.0,44.0
158,42.0,47.0,42.0,42.0,44.0,44.0,44.0,46.0,47.0,45.0
159,42.0,47.0,43.0,42.0,44.0,44.0,45.0,47.0,47.0,44.0
160,43.0,48.0,39.0,40.0,46.0,46.0,44.0,46.0,48.0,43.0
161,43.0,48.0,43.0,43.0,45.0,45.0,45.0,47.0,48.0,44.0
162,42.0,48.0,42.0,42.0,45.0,45.0,46.0,48.0,48.0,42.0
163,44.0,46.0,40.0,40.0,47.0,47.0,45.0,46.0,46.0,41.0
164,44.0,48.0,43.0,43.0,46.0,46.0,46.0,48.0,48.0,43.0
165,42.0,44.0,40.0,39.0,38.0,38.0,42.0,44.0,44.0,38.0
166,44.0,42.0,39.0,37.0,41.0,44.0,43.0,42.0,42.0,39.0
167,44.0,45.0,39.0,41.0,42.0,42.0,47.0,45.0,45.0,43.0
