Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
52,58.0,58.0,58.0,58.0,58.0,57.0,58.0,58.0,57.0,57.0,55.0
53,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,51.0
54,55.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,56.0
55,58.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,55.0
56,58.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,55.0
57,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0
58,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0
59,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,50.0
60,48.0,49.0,50.0,49.0,50.0,49.0,49.0,49.0,49.0,49.0,47.0
61,50.0,50.0,51.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,47.0
62,50.0,50.0,55.0,50.0,55.0,50.0,50.0,50.0,50.0,50.0,43.0
63,46.0,46.0,49.0,46.0,49.0,46.0,46.0,46.0,46.0,46.0,50.0
64,49.0,47.0,51.0,48.0,51.0,48.0,48.0,48.0,47.0,48.0,55.0
65,50.0,47.0,53.0,49.0,53.0,50.0,50.0,50.0,47.0,49.0,51.0
66,47.0,47.0,50.0,47.0,50.0,46.0,46.0,46.0,47.0,47.0,51.0
67,50.0,48.0,52.0,49.0,52.0,49.0,49.0,49.0,48.0,49.0,56.0
68,51.0,48.0,54.0,48.0,54.0,50.0,50.0,50.0,48.0,48.0,52.0
69,56.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,55.0,55.0,56.0
70,59.0,56.0,56.0,56.0,56.0,59.0,59.0,59.0,56.0,56.0,60.0
71,60.0,56.0,56.0,56.0,56.0,60.0,60.0,60.0,56.0,56.0,55.0
72,55.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,54.0,54.0,55.0
73,58.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,55.0,55.0,59.0
74,59.0,55.0,55.0,55.0,55.0,59.0,59.0,59.0,55.0,55.0,54.0
75,48.0,47.0,49.0,47.0,49.0,48.0,48.0,48.0,47.0,47.0,50.0
76,51.0,48.0,51.0,48.0,51.0,51.0,51.0,51.0,48.0,48.0,52.0
77,52.0,48.0,53.0,49.0,53.0,52.0,52.0,52.0,48.0,49.0,49.0
78,47.0,47.0,48.0,47.0,48.0,46.0,46.0,46.0,47.0,47.0,47.0
79,49.0,49.0,53.0,49.0,53.0,48.0,48.0,48.0,49.0,49.0,51.0
80,49.0,49.0,53.0,49.0,53.0,48.0,48.0,48.0,49.0,49.0,47.0
81,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0
82,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,61.0
83,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0
84,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0
85,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,60.0
86,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0
87,48.0,48.0,49.0,48.0,49.0,48.0,48.0,48.0,48.0,48.0,49.0
88,49.0,49.0,52.0,49.0,52.0,49.0,49.0,49.0,49.0,49.0,53.0
89,51.0,49.0,54.0,50.0,54.0,50.0,50.0,50.0,49.0,50.0,50.0
90,56.0,56.0,57.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,57.0
91,58.0,57.0,58.0,57.0,58.0,58.0,58.0,58.0,57.0,57.0,60.0
92,60.0,57.0,58.0,57.0,58.0,60.0,60.0,60.0,57.0,57.0,56.0
93,56.0,55.0,56.0,55.0,56.0,56.0,56.0,56.0,55.0,55.0,57.0
94,58.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,60.0
95,60.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,57.0,57.0,56.0
96,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,54.0
97,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,60.0
98,60.0,57.0,57.0,57.0,57.0,60.0,60.0,60.0,57.0,57.0,56.0
99,55.0,54.0,55.0,54.0,55.0,55.0,55.0,55.0,54.0,54.0,56.0
100,57.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0,56.0,59.0
101,59.0,56.0,56.0,56.0,56.0,59.0,59.0,59.0,56.0,56.0,55.0
102,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0
103,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,59.0
104,59.0,56.0,56.0,56.0,56.0,59.0,59.0,59.0,56.0,56.0,55.0
105,48.0,48.0,49.0,48.0,49.0,48.0,48.0,48.0,48.0,48.0,48.0
106,49.0,49.0,51.0,49.0,51.0,49.0,49.0,49.0,49.0,49.0,52.0
107,52.0,49.0,54.0,49.0,54.0,52.0,52.0,52.0,49.0,49.0,48.0
108,43.0,42.0,47.0,42.0,47.0,42.0,42.0,42.0,42.0,42.0,37.0
109,45.0,44.0,49.0,44.0,49.0,44.0,44.0,44.0,44.0,44.0,43.0
110,45.0,44.0,48.0,44.0,48.0,44.0,44.0,44.0,44.0,44.0,39.0
111,52.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,50.0,50.0,47.0
112,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0
113,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,49.0
114,51.0,49.0,49.0,49.0,49.0,51.0,51.0,51.0,49.0,49.0,46.0
115,52.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,51.0,52.0
116,52.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,51.0,48.0
117,44.0,42.0,48.0,42.0,48.0,44.0,44.0,44.0,42.0,42.0,39.0
118,45.0,44.0,50.0,44.0,50.0,45.0,45.0,45.0,44.0,44.0,45.0
119,46.0,44.0,49.0,44.0,49.0,45.0,45.0,46.0,44.0,44.0,42.0
120,55.0,55.0,57.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0
121,56.0,56.0,58.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,61.0
122,56.0,56.0,58.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0
123,55.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
124,56.0,56.0,57.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,61.0
125,56.0,56.0,57.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0
126,52.0,49.0,49.0,49.0,49.0,52.0,52.0,52.0,49.0,49.0,49.0
127,53.0,51.0,51.0,51.0,51.0,53.0,53.0,53.0,51.0,51.0,55.0
128,55.0,51.0,51.0,51.0,51.0,55.0,55.0,55.0,51.0,53.0,51.0
129,54.0,54.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0
130,55.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,60.0
131,55.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
132,51.0,48.0,48.0,48.0,48.0,51.0,51.0,51.0,48.0,48.0,48.0
133,52.0,50.0,50.0,50.0,50.0,52.0,52.0,52.0,50.0,50.0,54.0
134,54.0,50.0,51.0,51.0,51.0,54.0,54.0,54.0,50.0,52.0,50.0
135,44.0,42.0,49.0,42.0,49.0,44.0,44.0,44.0,41.0,41.0,41.0
136,45.0,43.0,50.0,43.0,50.0,45.0,45.0,45.0,43.0,43.0,47.0
137,47.0,45.0,52.0,45.0,52.0,47.0,47.0,48.0,44.0,45.0,43.0
138,57.0,55.0,57.0,55.0,57.0,57.0,57.0,57.0,55.0,55.0,54.0
139,56.0,56.0,58.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,56.0
140,59.0,56.0,58.0,56.0,58.0,59.0,59.0,59.0,56.0,56.0,56.0
141,57.0,55.0,56.0,55.0,56.0,57.0,57.0,57.0,55.0,55.0,54.0
142,56.0,56.0,58.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,59.0
143,59.0,56.0,58.0,56.0,58.0,59.0,59.0,59.0,56.0,56.0,56.0
144,55.0,55.0,57.0,55.0,57.0,55.0,55.0,55.0,55.0,55.0,54.0
145,56.0,56.0,58.0,56.0,58.0,56.0,56.0,56.0,56.0,56.0,60.0
146,59.0,56.0,58.0,56.0,58.0,59.0,59.0,59.0,56.0,56.0,56.0
147,56.0,54.0,55.0,54.0,55.0,56.0,56.0,56.0,54.0,54.0,54.0
148,56.0,56.0,57.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,59.0
149,58.0,56.0,57.0,56.0,57.0,58.0,58.0,58.0,56.0,56.0,56.0
150,55.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,54.0
151,56.0,56.0,57.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,60.0
152,59.0,56.0,57.0,56.0,57.0,59.0,59.0,59.0,56.0,56.0,56.0
153,51.0,49.0,50.0,49.0,50.0,51.0,52.0,52.0,49.0,49.0,48.0
154,53.0,50.0,52.0,50.0,52.0,53.0,53.0,53.0,50.0,50.0,54.0
155,53.0,51.0,51.0,51.0,51.0,53.0,54.0,54.0,50.0,50.0,50.0
156,55.0,53.0,54.0,53.0,54.0,55.0,55.0,55.0,53.0,53.0,53.0
157,55.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,58.0
158,57.0,55.0,56.0,55.0,56.0,57.0,57.0,57.0,55.0,55.0,55.0
159,54.0,54.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0
160,55.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0,55.0,59.0
161,58.0,55.0,56.0,55.0,56.0,58.0,58.0,58.0,55.0,55.0,55.0
162,50.0,48.0,49.0,48.0,49.0,51.0,51.0,51.0,48.0,48.0,48.0
163,52.0,49.0,51.0,49.0,51.0,52.0,52.0,52.0,49.0,49.0,53.0
164,52.0,50.0,50.0,50.0,50.0,53.0,53.0,53.0,50.0,50.0,49.0
165,43.0,42.0,49.0,42.0,49.0,44.0,44.0,44.0,41.0,41.0,41.0
166,45.0,43.0,50.0,43.0,50.0,45.0,45.0,45.0,42.0,42.0,46.0
167,45.0,43.0,50.0,43.0,50.0,46.0,46.0,46.0,43.0,43.0,42.0
