Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,43.0,43.0,43.0,43.0,41.0,41.0,37.0
1,38.0,39.0,39.0,38.0,41.0,41.0,37.0
2,38.0,43.0,43.0,38.0,43.0,43.0,39.0
3,43.0,43.0,43.0,43.0,41.0,41.0,38.0
4,39.0,44.0,44.0,38.0,41.0,41.0,37.0
5,38.0,44.0,44.0,39.0,43.0,43.0,39.0
6,44.0,44.0,44.0,44.0,38.0,38.0,38.0
7,39.0,43.0,43.0,39.0,38.0,38.0,37.0
8,39.0,43.0,43.0,38.0,41.0,41.0,39.0
9,45.0,47.0,47.0,46.0,41.0,41.0,42.0
10,40.0,46.0,46.0,45.0,41.0,41.0,39.0
11,40.0,48.0,48.0,47.0,41.0,41.0,44.0
12,44.0,46.0,46.0,46.0,42.0,42.0,43.0
13,43.0,45.0,45.0,45.0,41.0,41.0,39.0
14,45.0,47.0,47.0,47.0,43.0,43.0,45.0
15,45.0,45.0,45.0,45.0,39.0,39.0,42.0
16,44.0,44.0,44.0,44.0,39.0,39.0,39.0
17,46.0,46.0,46.0,46.0,44.0,44.0,44.0
18,42.0,42.0,42.0,43.0,40.0,40.0,37.0
19,38.0,43.0,43.0,38.0,40.0,40.0,37.0
20,37.0,43.0,43.0,39.0,42.0,42.0,38.0
21,43.0,43.0,43.0,44.0,40.0,40.0,38.0
22,39.0,43.0,43.0,39.0,40.0,40.0,37.0
23,38.0,44.0,44.0,39.0,42.0,42.0,39.0
24,44.0,46.0,46.0,46.0,40.0,40.0,43.0
25,40.0,45.0,45.0,45.0,41.0,41.0,43.0
26,40.0,47.0,47.0,47.0,41.0,41.0,43.0
27,43.0,45.0,45.0,46.0,41.0,41.0,44.0
28,43.0,44.0,44.0,45.0,42.0,42.0,44.0
29,44.0,46.0,46.0,47.0,43.0,43.0,44.0
30,44.0,44.0,44.0,45.0,38.0,38.0,43.0
31,44.0,44.0,44.0,44.0,43.0,43.0,43.0
32,45.0,45.0,45.0,46.0,44.0,44.0,43.0
33,42.0,42.0,42.0,43.0,41.0,41.0,38.0
34,39.0,42.0,42.0,38.0,41.0,41.0,36.0
35,37.0,41.0,41.0,38.0,43.0,43.0,39.0
36,43.0,45.0,45.0,45.0,41.0,41.0,42.0
37,40.0,44.0,44.0,44.0,42.0,42.0,39.0
38,40.0,46.0,46.0,46.0,41.0,41.0,44.0
39,44.0,44.0,44.0,45.0,42.0,42.0,43.0
40,44.0,44.0,44.0,44.0,43.0,43.0,39.0
41,45.0,45.0,45.0,46.0,43.0,43.0,45.0
42,45.0,45.0,45.0,45.0,39.0,39.0,42.0
43,45.0,45.0,45.0,44.0,44.0,44.0,39.0
44,46.0,46.0,46.0,46.0,44.0,44.0,44.0
45,47.0,47.0,47.0,46.0,43.0,43.0,42.0
46,42.0,45.0,45.0,45.0,40.0,40.0,41.0
47,42.0,47.0,47.0,46.0,45.0,45.0,46.0
48,48.0,48.0,48.0,46.0,45.0,45.0,43.0
49,44.0,46.0,46.0,45.0,43.0,43.0,43.0
50,46.0,48.0,48.0,47.0,46.0,46.0,48.0
51,45.0,46.0,46.0,46.0,46.0,46.0,43.0
52,45.0,47.0,47.0,46.0,44.0,44.0,43.0
53,47.0,47.0,47.0,47.0,47.0,47.0,46.0
54,47.0,47.0,47.0,45.0,44.0,44.0,43.0
55,43.0,45.0,45.0,45.0,43.0,43.0,44.0
56,45.0,47.0,47.0,47.0,47.0,47.0,47.0
57,44.0,45.0,45.0,46.0,45.0,45.0,44.0
58,44.0,46.0,46.0,46.0,44.0,44.0,44.0
59,46.0,47.0,47.0,47.0,48.0,48.0,46.0
60,45.0,45.0,45.0,44.0,40.0,40.0,43.0
61,45.0,45.0,45.0,44.0,45.0,45.0,43.0
62,46.0,46.0,46.0,45.0,45.0,45.0,46.0
63,41.0,41.0,41.0,42.0,39.0,39.0,36.0
64,37.0,42.0,42.0,37.0,39.0,39.0,36.0
65,36.0,42.0,42.0,38.0,41.0,41.0,37.0
66,42.0,42.0,42.0,43.0,39.0,39.0,37.0
67,38.0,42.0,42.0,38.0,39.0,39.0,36.0
68,37.0,43.0,43.0,39.0,41.0,41.0,38.0
69,43.0,45.0,45.0,45.0,40.0,40.0,42.0
70,39.0,44.0,44.0,44.0,40.0,40.0,42.0
71,39.0,46.0,46.0,46.0,40.0,40.0,42.0
72,42.0,44.0,44.0,45.0,40.0,40.0,43.0
73,42.0,43.0,43.0,44.0,41.0,41.0,43.0
74,43.0,45.0,45.0,46.0,42.0,42.0,43.0
75,43.0,43.0,43.0,44.0,37.0,37.0,42.0
76,43.0,43.0,43.0,43.0,42.0,42.0,42.0
77,44.0,44.0,44.0,45.0,43.0,43.0,42.0
78,42.0,42.0,42.0,42.0,40.0,40.0,37.0
79,39.0,41.0,41.0,37.0,40.0,40.0,36.0
80,37.0,43.0,43.0,38.0,42.0,42.0,38.0
81,43.0,45.0,45.0,44.0,41.0,41.0,43.0
82,40.0,44.0,44.0,43.0,41.0,41.0,43.0
83,40.0,46.0,46.0,45.0,41.0,41.0,43.0
84,43.0,44.0,44.0,44.0,41.0,41.0,44.0
85,43.0,43.0,43.0,43.0,42.0,42.0,44.0
86,44.0,45.0,45.0,45.0,43.0,43.0,44.0
87,44.0,44.0,44.0,45.0,38.0,38.0,43.0
88,44.0,44.0,44.0,44.0,43.0,43.0,43.0
89,45.0,45.0,45.0,46.0,44.0,44.0,43.0
90,46.0,46.0,46.0,45.0,43.0,43.0,43.0
91,42.0,45.0,45.0,44.0,44.0,44.0,45.0
92,41.0,46.0,46.0,46.0,45.0,45.0,45.0
93,47.0,47.0,47.0,45.0,44.0,44.0,44.0
94,43.0,45.0,45.0,45.0,45.0,45.0,47.0
95,45.0,47.0,47.0,47.0,46.0,46.0,47.0
96,44.0,45.0,45.0,45.0,45.0,45.0,43.0
97,44.0,46.0,46.0,46.0,46.0,46.0,45.0
98,46.0,46.0,46.0,46.0,47.0,47.0,45.0
99,46.0,46.0,46.0,45.0,43.0,43.0,43.0
100,42.0,44.0,44.0,45.0,46.0,46.0,46.0
101,44.0,46.0,46.0,47.0,47.0,47.0,46.0
102,43.0,44.0,44.0,45.0,44.0,44.0,44.0
103,43.0,45.0,45.0,46.0,47.0,47.0,45.0
104,45.0,46.0,46.0,46.0,48.0,48.0,46.0
105,44.0,44.0,44.0,44.0,39.0,39.0,43.0
106,44.0,44.0,44.0,44.0,44.0,44.0,45.0
107,45.0,45.0,45.0,45.0,45.0,45.0,45.0
108,41.0,41.0,41.0,41.0,36.0,36.0,35.0
109,38.0,37.0,37.0,36.0,37.0,37.0,31.0
110,36.0,38.0,38.0,37.0,38.0,38.0,33.0
111,42.0,44.0,44.0,43.0,40.0,40.0,42.0
112,39.0,43.0,43.0,42.0,41.0,41.0,38.0
113,39.0,45.0,45.0,44.0,39.0,39.0,39.0
114,42.0,43.0,43.0,43.0,41.0,41.0,43.0
115,42.0,42.0,42.0,42.0,43.0,43.0,39.0
116,43.0,44.0,44.0,44.0,39.0,39.0,40.0
117,43.0,43.0,43.0,44.0,38.0,38.0,42.0
118,43.0,43.0,43.0,43.0,44.0,44.0,38.0
119,44.0,44.0,44.0,45.0,40.0,40.0,39.0
120,46.0,46.0,46.0,44.0,43.0,43.0,42.0
121,43.0,44.0,44.0,43.0,45.0,45.0,40.0
122,41.0,45.0,45.0,45.0,42.0,42.0,40.0
123,47.0,47.0,47.0,45.0,44.0,44.0,43.0
124,44.0,45.0,45.0,44.0,46.0,46.0,43.0
125,45.0,46.0,46.0,46.0,44.0,44.0,43.0
126,44.0,45.0,45.0,46.0,44.0,44.0,43.0
127,44.0,45.0,45.0,45.0,47.0,47.0,43.0
128,46.0,46.0,46.0,47.0,45.0,45.0,44.0
129,46.0,46.0,46.0,45.0,42.0,42.0,43.0
130,43.0,44.0,44.0,44.0,47.0,47.0,44.0
131,44.0,45.0,45.0,46.0,43.0,43.0,44.0
132,43.0,44.0,44.0,46.0,43.0,43.0,44.0
133,43.0,45.0,45.0,45.0,48.0,48.0,44.0
134,45.0,45.0,45.0,47.0,44.0,44.0,45.0
135,44.0,44.0,44.0,43.0,39.0,39.0,43.0
136,44.0,44.0,44.0,43.0,45.0,45.0,43.0
137,46.0,46.0,46.0,44.0,41.0,41.0,44.0
138,46.0,46.0,46.0,44.0,45.0,45.0,39.0
139,43.0,44.0,44.0,43.0,41.0,41.0,39.0
140,43.0,47.0,47.0,45.0,46.0,46.0,41.0
141,47.0,47.0,47.0,45.0,48.0,48.0,44.0
142,45.0,47.0,47.0,45.0,46.0,46.0,44.0
143,47.0,48.0,48.0,47.0,47.0,47.0,44.0
144,46.0,46.0,46.0,46.0,49.0,49.0,45.0
145,46.0,46.0,46.0,46.0,47.0,47.0,45.0
146,47.0,47.0,47.0,47.0,48.0,48.0,44.0
147,46.0,48.0,48.0,45.0,49.0,49.0,45.0
148,46.0,48.0,48.0,45.0,47.0,47.0,45.0
149,48.0,49.0,49.0,47.0,48.0,48.0,45.0
150,47.0,47.0,47.0,46.0,50.0,50.0,46.0
151,47.0,47.0,47.0,46.0,48.0,48.0,46.0
152,48.0,48.0,48.0,47.0,49.0,49.0,45.0
153,44.0,44.0,44.0,45.0,47.0,47.0,45.0
154,47.0,47.0,47.0,45.0,48.0,48.0,45.0
155,45.0,46.0,46.0,46.0,49.0,49.0,45.0
156,45.0,47.0,47.0,44.0,48.0,48.0,44.0
