Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,43.0,46.0,40.0,40.0,40.0,40.0,41.0,43.0,45.0,43.0
1,41.0,43.0,42.0,41.0,42.0,41.0,45.0,45.0,46.0,42.0
2,41.0,43.0,41.0,41.0,41.0,41.0,42.0,45.0,46.0,42.0
3,46.0,46.0,42.0,42.0,42.0,42.0,42.0,45.0,47.0,45.0
4,44.0,43.0,46.0,44.0,46.0,44.0,46.0,46.0,48.0,46.0
5,45.0,43.0,46.0,44.0,46.0,44.0,43.0,47.0,48.0,46.0
6,42.0,46.0,39.0,39.0,39.0,39.0,42.0,44.0,46.0,43.0
7,44.0,44.0,42.0,41.0,42.0,41.0,44.0,46.0,47.0,45.0
8,44.0,44.0,43.0,43.0,43.0,43.0,43.0,45.0,47.0,45.0
9,46.0,47.0,42.0,44.0,42.0,44.0,46.0,43.0,45.0,47.0
10,46.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,46.0,46.0
11,47.0,47.0,46.0,46.0,46.0,46.0,47.0,45.0,46.0,46.0
12,46.0,46.0,41.0,43.0,41.0,43.0,46.0,44.0,45.0,47.0
13,46.0,47.0,46.0,46.0,46.0,46.0,47.0,44.0,46.0,46.0
14,47.0,47.0,45.0,45.0,45.0,45.0,47.0,46.0,46.0,46.0
15,43.0,46.0,40.0,39.0,39.0,39.0,41.0,44.0,45.0,44.0
16,43.0,44.0,42.0,42.0,42.0,42.0,43.0,44.0,46.0,42.0
17,42.0,44.0,41.0,41.0,41.0,41.0,42.0,46.0,46.0,41.0
18,45.0,46.0,42.0,42.0,42.0,42.0,42.0,47.0,47.0,45.0
19,45.0,43.0,46.0,44.0,46.0,44.0,45.0,47.0,48.0,46.0
20,45.0,43.0,46.0,44.0,46.0,44.0,44.0,49.0,48.0,46.0
21,46.0,46.0,41.0,41.0,41.0,41.0,41.0,46.0,47.0,46.0
22,46.0,44.0,46.0,44.0,46.0,44.0,46.0,46.0,48.0,47.0
23,46.0,44.0,46.0,44.0,46.0,44.0,43.0,48.0,48.0,47.0
24,47.0,47.0,46.0,46.0,46.0,46.0,45.0,44.0,47.0,47.0
25,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,48.0,48.0
26,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,48.0,48.0
27,47.0,46.0,45.0,45.0,45.0,45.0,45.0,44.0,47.0,47.0
28,47.0,47.0,46.0,46.0,46.0,46.0,47.0,45.0,48.0,48.0
29,47.0,47.0,46.0,46.0,46.0,46.0,47.0,45.0,48.0,48.0
30,43.0,46.0,42.0,42.0,41.0,41.0,40.0,44.0,47.0,43.0
31,45.0,44.0,46.0,46.0,46.0,46.0,43.0,45.0,48.0,46.0
32,45.0,44.0,46.0,46.0,46.0,46.0,43.0,46.0,48.0,45.0
33,42.0,45.0,39.0,39.0,39.0,39.0,42.0,44.0,46.0,42.0
34,43.0,42.0,42.0,41.0,41.0,41.0,44.0,46.0,48.0,43.0
35,42.0,43.0,42.0,41.0,42.0,41.0,44.0,45.0,48.0,43.0
36,46.0,47.0,42.0,42.0,41.0,42.0,46.0,44.0,46.0,47.0
37,47.0,45.0,47.0,47.0,47.0,47.0,48.0,44.0,47.0,47.0
38,47.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,47.0,47.0
39,46.0,46.0,41.0,41.0,40.0,41.0,46.0,44.0,46.0,47.0
40,47.0,46.0,46.0,46.0,46.0,46.0,48.0,45.0,47.0,47.0
41,47.0,46.0,45.0,45.0,45.0,45.0,48.0,46.0,47.0,47.0
42,41.0,45.0,40.0,39.0,39.0,39.0,41.0,43.0,46.0,42.0
43,43.0,44.0,42.0,42.0,42.0,42.0,43.0,45.0,47.0,42.0
44,42.0,44.0,42.0,42.0,42.0,42.0,43.0,45.0,47.0,42.0
45,45.0,46.0,44.0,46.0,44.0,46.0,44.0,44.0,44.0,45.0
46,45.0,45.0,46.0,47.0,45.0,47.0,47.0,44.0,46.0,46.0
47,47.0,46.0,46.0,46.0,45.0,46.0,46.0,44.0,45.0,46.0
48,45.0,47.0,43.0,45.0,43.0,45.0,44.0,44.0,44.0,45.0
49,45.0,46.0,46.0,47.0,46.0,47.0,47.0,44.0,46.0,46.0
50,47.0,47.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,46.0
51,45.0,46.0,41.0,41.0,40.0,41.0,44.0,44.0,44.0,45.0
52,45.0,45.0,46.0,47.0,45.0,47.0,47.0,44.0,46.0,46.0
53,47.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,46.0
54,45.0,47.0,42.0,44.0,42.0,44.0,43.0,43.0,43.0,44.0
55,45.0,46.0,46.0,46.0,46.0,46.0,46.0,44.0,45.0,46.0
56,47.0,47.0,46.0,46.0,46.0,46.0,45.0,44.0,44.0,46.0
57,45.0,47.0,41.0,41.0,40.0,40.0,44.0,44.0,44.0,45.0
58,45.0,46.0,46.0,46.0,46.0,46.0,47.0,44.0,46.0,46.0
59,47.0,47.0,46.0,46.0,46.0,46.0,46.0,44.0,45.0,46.0
60,40.0,43.0,41.0,41.0,39.0,39.0,39.0,44.0,44.0,40.0
61,43.0,44.0,42.0,42.0,42.0,42.0,44.0,44.0,46.0,41.0
62,42.0,44.0,42.0,42.0,42.0,42.0,41.0,44.0,45.0,41.0
63,44.0,45.0,41.0,41.0,41.0,41.0,41.0,46.0,46.0,45.0
64,46.0,43.0,45.0,44.0,45.0,43.0,44.0,47.0,47.0,47.0
65,46.0,43.0,46.0,43.0,46.0,43.0,43.0,48.0,47.0,47.0
66,45.0,45.0,41.0,41.0,40.0,40.0,42.0,46.0,46.0,45.0
67,45.0,44.0,45.0,44.0,45.0,44.0,45.0,48.0,48.0,46.0
68,45.0,44.0,46.0,44.0,46.0,44.0,44.0,48.0,48.0,46.0
69,46.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0
70,48.0,47.0,46.0,46.0,46.0,46.0,48.0,47.0,47.0,47.0
71,48.0,47.0,47.0,47.0,47.0,47.0,48.0,48.0,47.0,47.0
72,46.0,45.0,44.0,44.0,44.0,44.0,46.0,45.0,46.0,46.0
73,48.0,46.0,45.0,45.0,45.0,45.0,48.0,46.0,47.0,47.0
74,48.0,46.0,46.0,46.0,46.0,46.0,48.0,47.0,47.0,47.0
75,42.0,45.0,42.0,42.0,40.0,40.0,41.0,45.0,46.0,42.0
76,44.0,44.0,45.0,45.0,45.0,45.0,43.0,47.0,47.0,45.0
77,44.0,44.0,46.0,46.0,46.0,46.0,43.0,47.0,47.0,44.0
78,43.0,45.0,41.0,40.0,40.0,40.0,41.0,45.0,45.0,42.0
79,44.0,42.0,41.0,41.0,41.0,41.0,45.0,47.0,47.0,42.0
80,42.0,43.0,43.0,41.0,42.0,41.0,43.0,47.0,47.0,42.0
81,47.0,47.0,43.0,43.0,43.0,43.0,45.0,45.0,45.0,46.0
82,47.0,45.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0
83,47.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0
84,47.0,46.0,42.0,42.0,42.0,42.0,45.0,44.0,45.0,46.0
85,47.0,46.0,45.0,45.0,45.0,45.0,47.0,45.0,46.0,46.0
86,47.0,46.0,45.0,45.0,45.0,45.0,47.0,46.0,46.0,46.0
87,42.0,45.0,41.0,41.0,40.0,39.0,40.0,44.0,45.0,41.0
88,44.0,44.0,41.0,41.0,41.0,41.0,43.0,46.0,46.0,41.0
89,42.0,44.0,45.0,43.0,45.0,43.0,42.0,45.0,46.0,41.0
90,44.0,45.0,44.0,46.0,44.0,46.0,45.0,45.0,44.0,44.0
91,45.0,45.0,47.0,47.0,45.0,46.0,46.0,46.0,45.0,45.0
92,46.0,46.0,47.0,47.0,46.0,46.0,45.0,45.0,44.0,45.0
93,44.0,46.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0
94,45.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0
95,46.0,47.0,47.0,47.0,47.0,47.0,45.0,44.0,44.0,45.0
96,44.0,45.0,45.0,45.0,43.0,43.0,45.0,44.0,44.0,44.0
97,45.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0
98,46.0,46.0,47.0,47.0,46.0,46.0,45.0,45.0,45.0,45.0
99,44.0,46.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0
100,45.0,46.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0
101,46.0,47.0,47.0,47.0,47.0,47.0,45.0,44.0,44.0,45.0
102,44.0,46.0,44.0,44.0,43.0,43.0,45.0,43.0,44.0,44.0
103,45.0,46.0,45.0,45.0,45.0,45.0,46.0,44.0,45.0,45.0
104,46.0,47.0,47.0,47.0,47.0,47.0,45.0,44.0,44.0,45.0
105,39.0,43.0,41.0,41.0,40.0,40.0,40.0,44.0,44.0,39.0
106,42.0,44.0,41.0,41.0,41.0,41.0,43.0,45.0,45.0,40.0
107,41.0,44.0,45.0,45.0,45.0,45.0,40.0,44.0,44.0,40.0
108,39.0,43.0,36.0,36.0,35.0,36.0,35.0,43.0,41.0,36.0
109,40.0,40.0,37.0,37.0,37.0,37.0,40.0,44.0,44.0,37.0
110,40.0,40.0,41.0,39.0,37.0,37.0,38.0,45.0,43.0,41.0
111,44.0,45.0,42.0,42.0,41.0,41.0,40.0,43.0,40.0,41.0
112,44.0,43.0,42.0,42.0,42.0,42.0,45.0,45.0,44.0,42.0
113,44.0,44.0,44.0,44.0,42.0,42.0,44.0,45.0,45.0,45.0
114,44.0,44.0,41.0,41.0,40.0,40.0,40.0,44.0,40.0,41.0
115,44.0,44.0,41.0,41.0,41.0,41.0,45.0,45.0,44.0,42.0
116,44.0,45.0,43.0,43.0,41.0,41.0,44.0,45.0,45.0,45.0
117,39.0,43.0,38.0,38.0,36.0,36.0,35.0,43.0,40.0,36.0
118,40.0,44.0,37.0,37.0,37.0,37.0,40.0,43.0,44.0,37.0
119,39.0,44.0,41.0,41.0,40.0,40.0,39.0,44.0,45.0,40.0
120,42.0,45.0,44.0,44.0,44.0,44.0,40.0,44.0,43.0,39.0
121,44.0,44.0,45.0,45.0,41.0,42.0,44.0,45.0,45.0,41.0
122,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0
123,42.0,46.0,43.0,43.0,43.0,43.0,40.0,44.0,43.0,39.0
124,44.0,45.0,44.0,44.0,42.0,42.0,44.0,45.0,45.0,41.0
125,44.0,46.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0
126,42.0,45.0,42.0,42.0,40.0,40.0,40.0,44.0,39.0,39.0
127,44.0,45.0,42.0,42.0,41.0,42.0,43.0,44.0,45.0,41.0
128,44.0,45.0,46.0,46.0,46.0,46.0,44.0,45.0,44.0,44.0
129,41.0,46.0,42.0,42.0,42.0,42.0,39.0,43.0,42.0,38.0
130,44.0,45.0,43.0,43.0,41.0,41.0,43.0,44.0,44.0,41.0
131,43.0,45.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0,43.0
132,42.0,46.0,41.0,41.0,40.0,40.0,40.0,43.0,39.0,39.0
133,44.0,46.0,41.0,41.0,41.0,41.0,43.0,44.0,44.0,41.0
134,44.0,46.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0
135,37.0,43.0,37.0,38.0,36.0,36.0,35.0,43.0,39.0,34.0
136,39.0,44.0,37.0,37.0,37.0,37.0,38.0,43.0,44.0,36.0
137,39.0,44.0,41.0,41.0,41.0,41.0,39.0,45.0,43.0,39.0
138,39.0,45.0,44.0,43.0,44.0,43.0,42.0,43.0,43.0,40.0
139,40.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,40.0
140,44.0,45.0,45.0,45.0,45.0,45.0,44.0,43.0,44.0,44.0
141,39.0,46.0,44.0,46.0,44.0,46.0,42.0,44.0,43.0,40.0
142,43.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,40.0
143,44.0,46.0,45.0,46.0,45.0,46.0,44.0,45.0,44.0,44.0
144,39.0,45.0,45.0,45.0,45.0,45.0,39.0,44.0,43.0,39.0
145,44.0,45.0,46.0,46.0,46.0,46.0,45.0,45.0,44.0,40.0
146,44.0,45.0,46.0,46.0,46.0,46.0,43.0,45.0,44.0,43.0
147,39.0,46.0,44.0,45.0,44.0,45.0,42.0,44.0,43.0,39.0
148,43.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,40.0
149,43.0,46.0,45.0,46.0,45.0,46.0,44.0,44.0,44.0,43.0
150,39.0,46.0,44.0,44.0,44.0,44.0,39.0,44.0,43.0,39.0
151,44.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,40.0
152,44.0,46.0,45.0,46.0,45.0,46.0,43.0,44.0,44.0,43.0
153,37.0,44.0,41.0,41.0,40.0,40.0,39.0,43.0,39.0,39.0
154,44.0,45.0,42.0,42.0,41.0,41.0,44.0,45.0,44.0,40.0
155,42.0,45.0,45.0,46.0,44.0,46.0,41.0,44.0,43.0,43.0
156,37.0,46.0,43.0,44.0,43.0,44.0,42.0,43.0,42.0,38.0
157,43.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,39.0
158,42.0,46.0,44.0,45.0,44.0,45.0,44.0,43.0,43.0,42.0
159,38.0,46.0,43.0,43.0,43.0,43.0,39.0,43.0,42.0,38.0
160,44.0,46.0,44.0,44.0,44.0,44.0,45.0,44.0,44.0,40.0
161,43.0,46.0,45.0,45.0,45.0,45.0,43.0,44.0,43.0,42.0
162,37.0,45.0,40.0,40.0,40.0,40.0,39.0,43.0,39.0,39.0
163,44.0,46.0,41.0,41.0,41.0,41.0,44.0,44.0,44.0,40.0
164,42.0,46.0,45.0,45.0,45.0,45.0,41.0,44.0,43.0,43.0
165,32.0,43.0,36.0,36.0,36.0,36.0,34.0,42.0,39.0,34.0
166,39.0,44.0,37.0,37.0,37.0,37.0,39.0,43.0,43.0,35.0
