Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
0,54.0,50.0,51.0,54.0,51.0,48.0,50.0,50.0,52.0,52.0,56.0,53.0
1,52.0,52.0,51.0,54.0,52.0,48.0,50.0,51.0,55.0,54.0,54.0,53.0
2,53.0,48.0,51.0,53.0,49.0,52.0,48.0,52.0,56.0,51.0,56.0,53.0
3,58.0,55.0,55.0,58.0,55.0,52.0,55.0,55.0,53.0,53.0,57.0,57.0
4,56.0,57.0,55.0,58.0,57.0,52.0,55.0,55.0,55.0,56.0,55.0,58.0
5,56.0,53.0,55.0,57.0,54.0,52.0,53.0,55.0,56.0,52.0,57.0,58.0
6,54.0,51.0,51.0,54.0,55.0,53.0,55.0,55.0,52.0,52.0,54.0,57.0
7,57.0,56.0,52.0,57.0,56.0,53.0,56.0,56.0,56.0,57.0,54.0,59.0
8,57.0,53.0,55.0,58.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,59.0
9,59.0,55.0,56.0,59.0,56.0,53.0,55.0,55.0,56.0,57.0,59.0,57.0
10,57.0,57.0,55.0,57.0,57.0,53.0,56.0,55.0,60.0,56.0,60.0,58.0
11,57.0,53.0,54.0,58.0,53.0,58.0,52.0,53.0,57.0,55.0,56.0,59.0
12,58.0,54.0,55.0,58.0,55.0,58.0,54.0,54.0,55.0,60.0,58.0,57.0
13,57.0,57.0,55.0,57.0,57.0,52.0,55.0,54.0,59.0,58.0,59.0,58.0
14,56.0,53.0,53.0,58.0,53.0,57.0,52.0,53.0,56.0,58.0,56.0,58.0
15,54.0,53.0,51.0,54.0,54.0,54.0,54.0,54.0,51.0,57.0,55.0,53.0
16,53.0,53.0,51.0,53.0,53.0,51.0,52.0,54.0,55.0,56.0,59.0,54.0
17,53.0,53.0,52.0,54.0,53.0,53.0,51.0,52.0,54.0,55.0,55.0,58.0
18,58.0,57.0,56.0,58.0,57.0,53.0,56.0,56.0,54.0,53.0,57.0,57.0
19,59.0,58.0,56.0,59.0,58.0,53.0,56.0,56.0,56.0,55.0,54.0,58.0
20,59.0,57.0,58.0,59.0,57.0,53.0,57.0,57.0,56.0,52.0,57.0,57.0
21,58.0,56.0,55.0,58.0,56.0,54.0,56.0,56.0,53.0,53.0,55.0,58.0
22,59.0,59.0,56.0,59.0,57.0,54.0,57.0,57.0,57.0,56.0,55.0,59.0
23,59.0,58.0,58.0,59.0,58.0,54.0,58.0,58.0,53.0,53.0,55.0,58.0
24,63.0,58.0,58.0,63.0,59.0,58.0,59.0,59.0,56.0,56.0,60.0,58.0
25,61.0,61.0,57.0,61.0,61.0,57.0,61.0,61.0,61.0,59.0,61.0,59.0
26,57.0,57.0,58.0,58.0,57.0,57.0,56.0,56.0,56.0,56.0,57.0,59.0
27,62.0,58.0,61.0,62.0,58.0,59.0,58.0,58.0,55.0,59.0,59.0,57.0
28,60.0,60.0,61.0,60.0,60.0,56.0,60.0,60.0,60.0,61.0,60.0,58.0
29,56.0,58.0,57.0,59.0,58.0,56.0,57.0,57.0,57.0,59.0,57.0,59.0
30,58.0,58.0,57.0,58.0,58.0,58.0,55.0,55.0,51.0,56.0,56.0,57.0
31,57.0,56.0,57.0,56.0,56.0,54.0,56.0,56.0,56.0,59.0,60.0,58.0
32,55.0,58.0,54.0,57.0,58.0,54.0,56.0,56.0,55.0,56.0,56.0,59.0
33,56.0,50.0,53.0,51.0,55.0,53.0,55.0,55.0,51.0,52.0,53.0,58.0
34,58.0,57.0,56.0,56.0,56.0,53.0,56.0,56.0,57.0,52.0,50.0,56.0
35,54.0,53.0,54.0,57.0,52.0,50.0,52.0,52.0,53.0,53.0,53.0,56.0
36,57.0,56.0,56.0,56.0,60.0,59.0,60.0,60.0,56.0,57.0,59.0,59.0
37,59.0,62.0,57.0,58.0,62.0,58.0,62.0,62.0,62.0,57.0,56.0,59.0
38,57.0,57.0,58.0,59.0,57.0,54.0,57.0,57.0,57.0,57.0,57.0,59.0
39,56.0,56.0,61.0,56.0,59.0,60.0,59.0,59.0,56.0,60.0,58.0,58.0
40,58.0,61.0,61.0,57.0,61.0,57.0,61.0,61.0,61.0,60.0,57.0,58.0
41,57.0,58.0,57.0,58.0,58.0,56.0,58.0,58.0,58.0,60.0,56.0,60.0
