Scenario,Roll 0,Roll 1,Roll 2,Roll 3
85,42.0,46.0,47.0,47.0
86,47.0,46.0,47.0,47.0
87,41.0,41.0,44.0,44.0
88,42.0,44.0,45.0,45.0
89,47.0,47.0,46.0,46.0
90,41.0,42.0,44.0,44.0
91,43.0,43.0,46.0,46.0
92,40.0,47.0,46.0,46.0
93,45.0,44.0,45.0,45.0
94,47.0,46.0,46.0,46.0
95,44.0,48.0,47.0,47.0
96,41.0,42.0,45.0,45.0
97,47.0,47.0,46.0,46.0
98,44.0,44.0,46.0,46.0
99,44.0,44.0,44.0,44.0
100,46.0,45.0,46.0,46.0
101,46.0,47.0,47.0,47.0
102,44.0,44.0,45.0,45.0
103,46.0,46.0,46.0,46.0
104,46.0,46.0,47.0,47.0
105,41.0,41.0,45.0,45.0
106,42.0,42.0,45.0,45.0
107,44.0,44.0,46.0,46.0
108,39.0,40.0,39.0,39.0
109,39.0,41.0,40.0,40.0
110,38.0,41.0,41.0,41.0
111,40.0,41.0,41.0,41.0
112,39.0,41.0,42.0,42.0
113,42.0,42.0,42.0,42.0
114,44.0,43.0,45.0,45.0
115,41.0,45.0,46.0,46.0
116,46.0,45.0,46.0,46.0
117,40.0,40.0,40.0,40.0
118,41.0,41.0,41.0,41.0
119,46.0,46.0,41.0,41.0
120,40.0,41.0,40.0,40.0
121,42.0,42.0,42.0,42.0
122,41.0,46.0,42.0,42.0
123,44.0,43.0,44.0,44.0
124,46.0,45.0,46.0,46.0
125,45.0,47.0,46.0,46.0
126,40.0,41.0,41.0,41.0
127,46.0,46.0,41.0,41.0
128,45.0,45.0,42.0,42.0
129,43.0,43.0,43.0,43.0
130,45.0,44.0,46.0,46.0
131,47.0,46.0,46.0,46.0
132,43.0,43.0,44.0,44.0
133,45.0,45.0,45.0,45.0
134,47.0,47.0,46.0,46.0
135,40.0,40.0,41.0,41.0
136,41.0,41.0,41.0,41.0
137,45.0,45.0,42.0,42.0
138,40.0,40.0,40.0,40.0
139,41.0,42.0,42.0,42.0
140,37.0,45.0,42.0,42.0
141,44.0,43.0,44.0,44.0
142,45.0,45.0,46.0,46.0
143,41.0,47.0,46.0,46.0
144,40.0,40.0,41.0,41.0
145,45.0,45.0,42.0,42.0
146,41.0,45.0,42.0,42.0
147,44.0,43.0,44.0,44.0
148,47.0,46.0,46.0,46.0
149,45.0,47.0,46.0,46.0
150,44.0,44.0,45.0,45.0
151,47.0,47.0,46.0,46.0
152,45.0,46.0,46.0,46.0
153,40.0,40.0,41.0,41.0
154,45.0,45.0,42.0,42.0
155,41.0,42.0,42.0,42.0
156,43.0,43.0,43.0,43.0
157,46.0,45.0,45.0,45.0
158,45.0,46.0,46.0,46.0
159,43.0,43.0,44.0,44.0
160,46.0,46.0,46.0,46.0
161,45.0,45.0,46.0,46.0
162,43.0,43.0,45.0,45.0
163,44.0,44.0,45.0,45.0
164,45.0,45.0,46.0,46.0
165,39.0,38.0,40.0,40.0
166,41.0,41.0,41.0,41.0
167,41.0,41.0,41.0,41.0
