Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,53.0,55.0,52.0,53.0,54.0,54.0,54.0,52.0,50.0
1,55.0,56.0,51.0,45.0,55.0,55.0,55.0,50.0,47.0
2,51.0,53.0,52.0,46.0,55.0,55.0,55.0,52.0,45.0
3,53.0,55.0,52.0,57.0,56.0,56.0,56.0,53.0,54.0
4,55.0,56.0,55.0,47.0,55.0,55.0,55.0,53.0,48.0
5,54.0,53.0,55.0,49.0,56.0,56.0,56.0,55.0,48.0
6,53.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,54.0
7,55.0,56.0,54.0,48.0,54.0,54.0,54.0,53.0,48.0
8,51.0,54.0,52.0,50.0,54.0,54.0,54.0,55.0,48.0
9,53.0,55.0,55.0,52.0,55.0,55.0,54.0,53.0,52.0
10,55.0,56.0,55.0,49.0,54.0,54.0,54.0,53.0,51.0
11,55.0,54.0,55.0,49.0,54.0,54.0,54.0,53.0,50.0
12,54.0,54.0,54.0,56.0,55.0,55.0,55.0,54.0,54.0
13,55.0,56.0,55.0,54.0,55.0,55.0,55.0,54.0,53.0
14,54.0,56.0,55.0,54.0,55.0,55.0,55.0,54.0,52.0
15,54.0,54.0,52.0,54.0,55.0,55.0,55.0,54.0,55.0
16,56.0,57.0,54.0,51.0,56.0,56.0,56.0,53.0,50.0
17,54.0,56.0,53.0,51.0,56.0,56.0,56.0,54.0,49.0
18,53.0,55.0,52.0,57.0,56.0,56.0,56.0,53.0,54.0
19,55.0,56.0,56.0,47.0,55.0,55.0,55.0,53.0,48.0
20,54.0,53.0,55.0,49.0,56.0,56.0,56.0,55.0,48.0
21,53.0,52.0,52.0,56.0,55.0,55.0,55.0,53.0,54.0
22,55.0,56.0,55.0,50.0,54.0,54.0,54.0,53.0,48.0
23,51.0,54.0,52.0,50.0,55.0,55.0,55.0,55.0,49.0
24,53.0,55.0,55.0,56.0,55.0,55.0,55.0,53.0,54.0
25,56.0,56.0,55.0,51.0,54.0,54.0,54.0,53.0,52.0
26,56.0,54.0,55.0,51.0,55.0,55.0,55.0,54.0,51.0
27,54.0,54.0,54.0,57.0,56.0,56.0,56.0,54.0,56.0
28,55.0,56.0,55.0,56.0,55.0,55.0,55.0,54.0,54.0
29,55.0,56.0,55.0,56.0,56.0,56.0,56.0,55.0,53.0
30,54.0,54.0,52.0,58.0,57.0,57.0,57.0,54.0,55.0
31,56.0,57.0,54.0,53.0,56.0,56.0,56.0,54.0,51.0
32,54.0,56.0,54.0,53.0,57.0,57.0,57.0,54.0,50.0
33,52.0,51.0,51.0,55.0,53.0,53.0,51.0,51.0,50.0
34,54.0,55.0,54.0,49.0,50.0,50.0,50.0,53.0,47.0
35,50.0,51.0,51.0,49.0,53.0,53.0,53.0,51.0,46.0
36,53.0,54.0,55.0,54.0,54.0,54.0,51.0,53.0,54.0
37,55.0,56.0,56.0,50.0,51.0,51.0,51.0,54.0,53.0
38,53.0,54.0,55.0,50.0,55.0,55.0,55.0,54.0,51.0
39,54.0,53.0,54.0,55.0,54.0,54.0,54.0,54.0,56.0
40,55.0,56.0,55.0,55.0,52.0,52.0,53.0,55.0,55.0
41,53.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,53.0
42,54.0,53.0,51.0,56.0,55.0,55.0,53.0,53.0,54.0
43,56.0,57.0,54.0,52.0,53.0,53.0,53.0,55.0,52.0
44,54.0,55.0,53.0,53.0,55.0,55.0,55.0,54.0,50.0
45,52.0,54.0,54.0,50.0,54.0,54.0,51.0,52.0,52.0
46,51.0,54.0,54.0,46.0,51.0,51.0,51.0,52.0,51.0
47,54.0,53.0,54.0,48.0,54.0,54.0,54.0,52.0,50.0
48,52.0,55.0,54.0,55.0,55.0,55.0,54.0,53.0,54.0
49,53.0,55.0,54.0,51.0,53.0,53.0,54.0,53.0,55.0
50,53.0,56.0,54.0,51.0,55.0,55.0,55.0,54.0,53.0
51,53.0,56.0,55.0,52.0,56.0,56.0,52.0,53.0,55.0
52,54.0,56.0,55.0,49.0,53.0,53.0,53.0,53.0,53.0
53,54.0,56.0,53.0,49.0,56.0,56.0,56.0,55.0,54.0
54,53.0,54.0,53.0,56.0,55.0,55.0,55.0,53.0,56.0
55,53.0,55.0,53.0,52.0,52.0,52.0,54.0,53.0,57.0
56,53.0,56.0,53.0,51.0,55.0,55.0,55.0,53.0,55.0
57,54.0,55.0,54.0,57.0,56.0,56.0,56.0,54.0,56.0
58,54.0,56.0,54.0,53.0,53.0,53.0,55.0,54.0,56.0
59,54.0,57.0,53.0,52.0,56.0,56.0,56.0,54.0,56.0
60,54.0,55.0,51.0,54.0,53.0,53.0,51.0,53.0,57.0
61,54.0,57.0,53.0,50.0,53.0,53.0,53.0,55.0,52.0
62,52.0,57.0,49.0,51.0,55.0,55.0,53.0,53.0,53.0
63,52.0,54.0,51.0,57.0,56.0,56.0,56.0,52.0,53.0
64,55.0,55.0,56.0,47.0,54.0,54.0,54.0,53.0,48.0
65,54.0,53.0,55.0,49.0,56.0,56.0,56.0,54.0,47.0
66,52.0,52.0,51.0,56.0,55.0,55.0,55.0,52.0,53.0
67,54.0,56.0,55.0,50.0,53.0,53.0,53.0,53.0,48.0
68,50.0,54.0,51.0,50.0,55.0,55.0,55.0,54.0,48.0
69,54.0,54.0,54.0,56.0,55.0,55.0,55.0,52.0,53.0
70,56.0,55.0,57.0,51.0,53.0,53.0,53.0,55.0,52.0
71,56.0,54.0,55.0,51.0,55.0,55.0,55.0,54.0,50.0
72,53.0,53.0,53.0,57.0,56.0,56.0,56.0,53.0,55.0
73,55.0,55.0,56.0,56.0,54.0,54.0,55.0,56.0,54.0
74,55.0,56.0,54.0,56.0,56.0,56.0,56.0,55.0,52.0
75,53.0,54.0,52.0,58.0,57.0,57.0,57.0,53.0,54.0
