Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
0,43.0,43.0,46.0,44.0,43.0,48.0,47.0,47.0,47.0,43.0,44.0,41.0
1,44.0,42.0,43.0,42.0,44.0,48.0,46.0,46.0,46.0,42.0,46.0,42.0
2,44.0,42.0,43.0,42.0,43.0,48.0,46.0,48.0,46.0,42.0,46.0,42.0
3,45.0,45.0,46.0,45.0,46.0,48.0,48.0,48.0,48.0,45.0,44.0,45.0
4,45.0,46.0,43.0,44.0,44.0,48.0,47.0,47.0,47.0,46.0,47.0,46.0
5,45.0,46.0,43.0,46.0,48.0,48.0,47.0,48.0,47.0,46.0,47.0,46.0
6,43.0,43.0,46.0,44.0,46.0,47.0,46.0,46.0,46.0,43.0,45.0,41.0
7,44.0,45.0,44.0,45.0,43.0,47.0,47.0,47.0,47.0,45.0,46.0,42.0
8,44.0,45.0,44.0,45.0,48.0,47.0,47.0,48.0,47.0,45.0,46.0,42.0
9,45.0,47.0,47.0,46.0,46.0,47.0,46.0,46.0,46.0,47.0,44.0,46.0
10,46.0,46.0,47.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,47.0
11,46.0,46.0,47.0,47.0,45.0,47.0,46.0,48.0,46.0,46.0,46.0,47.0
12,45.0,47.0,46.0,45.0,45.0,46.0,45.0,46.0,45.0,47.0,43.0,46.0
13,46.0,46.0,47.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,47.0
14,46.0,46.0,47.0,46.0,44.0,48.0,46.0,48.0,46.0,46.0,45.0,47.0
15,43.0,44.0,46.0,43.0,45.0,45.0,46.0,46.0,46.0,44.0,43.0,41.0
16,44.0,42.0,44.0,44.0,45.0,46.0,46.0,46.0,46.0,42.0,44.0,42.0
17,44.0,41.0,44.0,42.0,45.0,47.0,46.0,48.0,46.0,41.0,46.0,42.0
18,46.0,45.0,46.0,44.0,46.0,48.0,47.0,47.0,47.0,45.0,45.0,45.0
19,45.0,46.0,43.0,45.0,43.0,48.0,47.0,47.0,47.0,46.0,47.0,46.0
20,46.0,46.0,43.0,46.0,48.0,48.0,49.0,49.0,49.0,46.0,47.0,46.0
21,45.0,46.0,46.0,45.0,46.0,47.0,47.0,47.0,47.0,46.0,46.0,45.0
22,46.0,47.0,44.0,45.0,43.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0
23,46.0,47.0,44.0,46.0,48.0,47.0,48.0,48.0,48.0,47.0,47.0,46.0
24,47.0,47.0,47.0,47.0,46.0,47.0,46.0,47.0,46.0,47.0,45.0,46.0
25,46.0,48.0,47.0,47.0,47.0,47.0,46.0,47.0,46.0,48.0,47.0,47.0
26,47.0,48.0,47.0,47.0,45.0,47.0,46.0,47.0,46.0,48.0,47.0,47.0
27,47.0,47.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,47.0,44.0,46.0
28,46.0,48.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,47.0
29,47.0,48.0,47.0,46.0,46.0,48.0,46.0,47.0,46.0,48.0,46.0,47.0
30,45.0,43.0,46.0,44.0,45.0,45.0,46.0,46.0,46.0,43.0,45.0,45.0
31,45.0,46.0,44.0,44.0,46.0,46.0,46.0,47.0,46.0,46.0,44.0,46.0
32,45.0,45.0,44.0,46.0,46.0,47.0,46.0,47.0,46.0,45.0,47.0,46.0
33,41.0,42.0,45.0,43.0,45.0,46.0,46.0,46.0,46.0,42.0,44.0,40.0
34,41.0,43.0,42.0,44.0,42.0,46.0,48.0,48.0,48.0,43.0,46.0,41.0
35,41.0,43.0,43.0,43.0,47.0,46.0,48.0,48.0,48.0,43.0,46.0,41.0
36,45.0,47.0,47.0,46.0,45.0,47.0,46.0,46.0,46.0,47.0,45.0,45.0
37,46.0,47.0,45.0,47.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0,46.0
38,46.0,47.0,46.0,47.0,45.0,46.0,47.0,47.0,47.0,47.0,47.0,46.0
39,45.0,47.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0,47.0,44.0,45.0
40,46.0,47.0,46.0,46.0,45.0,45.0,47.0,47.0,47.0,47.0,46.0,46.0
41,46.0,47.0,46.0,46.0,46.0,45.0,47.0,47.0,47.0,47.0,46.0,46.0
42,41.0,42.0,45.0,41.0,45.0,45.0,46.0,46.0,46.0,42.0,44.0,40.0
43,41.0,42.0,44.0,44.0,46.0,45.0,47.0,47.0,47.0,42.0,45.0,41.0
44,41.0,42.0,44.0,43.0,46.0,46.0,47.0,47.0,47.0,42.0,46.0,41.0
45,45.0,45.0,46.0,45.0,44.0,46.0,45.0,45.0,45.0,45.0,45.0,47.0
46,45.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0
47,45.0,46.0,46.0,45.0,44.0,46.0,45.0,47.0,45.0,46.0,45.0,47.0
48,45.0,45.0,47.0,45.0,45.0,46.0,44.0,45.0,44.0,45.0,45.0,47.0
49,45.0,46.0,46.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,44.0,46.0
50,45.0,46.0,47.0,46.0,45.0,47.0,45.0,47.0,45.0,46.0,46.0,47.0
51,45.0,45.0,46.0,45.0,44.0,46.0,45.0,45.0,45.0,45.0,45.0,47.0
52,45.0,46.0,45.0,45.0,46.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0
53,45.0,46.0,46.0,45.0,45.0,46.0,45.0,47.0,45.0,46.0,46.0,47.0
54,44.0,44.0,47.0,44.0,44.0,45.0,43.0,44.0,43.0,44.0,44.0,47.0
55,45.0,46.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,46.0,43.0,46.0
56,45.0,46.0,47.0,46.0,44.0,46.0,44.0,46.0,44.0,46.0,45.0,47.0
57,45.0,45.0,47.0,44.0,43.0,46.0,44.0,44.0,44.0,45.0,44.0,47.0
58,45.0,46.0,46.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,44.0,46.0
59,45.0,46.0,47.0,46.0,45.0,46.0,45.0,46.0,45.0,46.0,45.0,47.0
60,40.0,40.0,43.0,41.0,43.0,44.0,44.0,44.0,44.0,40.0,41.0,42.0
61,40.0,41.0,44.0,44.0,44.0,45.0,46.0,46.0,46.0,41.0,41.0,41.0
62,40.0,41.0,44.0,42.0,45.0,45.0,45.0,45.0,45.0,41.0,42.0,42.0
63,45.0,45.0,45.0,43.0,45.0,47.0,46.0,46.0,46.0,45.0,45.0,44.0
64,45.0,47.0,43.0,45.0,42.0,47.0,47.0,47.0,47.0,47.0,46.0,45.0
65,45.0,47.0,43.0,45.0,47.0,47.0,48.0,48.0,48.0,47.0,47.0,45.0
66,46.0,45.0,45.0,44.0,45.0,46.0,46.0,46.0,46.0,45.0,45.0,44.0
67,45.0,46.0,44.0,44.0,43.0,47.0,48.0,48.0,48.0,46.0,45.0,45.0
68,46.0,46.0,44.0,45.0,47.0,47.0,48.0,48.0,48.0,46.0,47.0,45.0
69,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,47.0,45.0
70,47.0,47.0,47.0,47.0,46.0,47.0,47.0,48.0,47.0,47.0,47.0,46.0
71,47.0,47.0,47.0,47.0,45.0,47.0,48.0,48.0,48.0,47.0,49.0,46.0
72,46.0,46.0,45.0,45.0,45.0,46.0,45.0,46.0,45.0,46.0,46.0,45.0
73,47.0,47.0,46.0,46.0,45.0,46.0,47.0,47.0,47.0,47.0,46.0,46.0
74,47.0,47.0,46.0,46.0,45.0,48.0,47.0,48.0,47.0,47.0,48.0,46.0
75,44.0,42.0,45.0,43.0,44.0,45.0,45.0,46.0,45.0,42.0,44.0,44.0
76,44.0,45.0,44.0,44.0,45.0,46.0,47.0,47.0,47.0,45.0,45.0,45.0
77,44.0,44.0,44.0,45.0,46.0,47.0,47.0,48.0,47.0,44.0,46.0,45.0
78,42.0,42.0,45.0,44.0,45.0,46.0,47.0,47.0,47.0,42.0,44.0,40.0
79,42.0,42.0,42.0,43.0,42.0,46.0,47.0,47.0,47.0,42.0,45.0,41.0
80,45.0,42.0,43.0,43.0,47.0,46.0,47.0,47.0,47.0,42.0,46.0,41.0
81,46.0,46.0,47.0,47.0,45.0,47.0,45.0,47.0,45.0,46.0,46.0,45.0
82,46.0,46.0,45.0,47.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
