Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,55.0,51.0,53.0,45.0,55.0,52.0,45.0,52.0,53.0,55.0,51.0,45.0,53.0,55.0,48.0,55.0
1,48.0,53.0,50.0,46.0,48.0,53.0,46.0,50.0,49.0,48.0,52.0,46.0,44.0,54.0,46.0,48.0
2,48.0,50.0,49.0,47.0,49.0,51.0,47.0,47.0,48.0,49.0,50.0,47.0,46.0,56.0,46.0,49.0
3,54.0,55.0,55.0,45.0,54.0,55.0,45.0,52.0,55.0,54.0,55.0,45.0,53.0,54.0,51.0,54.0
4,47.0,57.0,53.0,45.0,47.0,56.0,45.0,50.0,53.0,47.0,56.0,45.0,44.0,56.0,49.0,47.0
5,47.0,54.0,48.0,47.0,48.0,54.0,47.0,47.0,48.0,48.0,54.0,47.0,46.0,56.0,49.0,48.0
6,54.0,55.0,56.0,44.0,53.0,55.0,44.0,52.0,55.0,53.0,55.0,44.0,53.0,54.0,52.0,53.0
7,46.0,57.0,53.0,45.0,46.0,57.0,45.0,50.0,53.0,46.0,57.0,45.0,44.0,57.0,50.0,46.0
8,46.0,55.0,49.0,46.0,47.0,55.0,46.0,48.0,48.0,47.0,55.0,46.0,46.0,56.0,50.0,47.0
9,54.0,51.0,52.0,48.0,53.0,53.0,48.0,50.0,51.0,53.0,53.0,48.0,51.0,54.0,48.0,53.0
10,51.0,53.0,48.0,46.0,49.0,55.0,46.0,49.0,48.0,49.0,55.0,46.0,49.0,54.0,50.0,49.0
11,50.0,49.0,48.0,46.0,51.0,55.0,46.0,54.0,48.0,51.0,55.0,46.0,49.0,55.0,50.0,51.0
12,54.0,54.0,54.0,52.0,54.0,55.0,52.0,55.0,54.0,54.0,55.0,52.0,54.0,54.0,52.0,54.0
13,56.0,57.0,54.0,48.0,54.0,56.0,48.0,56.0,54.0,54.0,56.0,50.0,54.0,56.0,52.0,54.0
14,55.0,54.0,54.0,47.0,56.0,54.0,47.0,55.0,54.0,56.0,54.0,47.0,54.0,56.0,51.0,56.0
15,55.0,53.0,55.0,53.0,55.0,51.0,53.0,55.0,55.0,55.0,51.0,53.0,55.0,55.0,53.0,55.0
16,56.0,55.0,53.0,44.0,55.0,53.0,44.0,57.0,53.0,55.0,53.0,44.0,53.0,57.0,53.0,55.0
17,56.0,55.0,55.0,46.0,57.0,49.0,46.0,56.0,55.0,57.0,49.0,46.0,55.0,57.0,52.0,57.0
18,53.0,55.0,55.0,44.0,53.0,55.0,44.0,51.0,55.0,53.0,55.0,44.0,52.0,53.0,50.0,53.0
19,46.0,57.0,53.0,44.0,46.0,56.0,44.0,49.0,53.0,46.0,56.0,44.0,43.0,56.0,49.0,46.0
20,46.0,57.0,48.0,46.0,47.0,57.0,46.0,47.0,48.0,47.0,57.0,46.0,45.0,55.0,49.0,47.0
21,54.0,56.0,55.0,44.0,54.0,56.0,44.0,52.0,55.0,54.0,56.0,44.0,53.0,54.0,51.0,54.0
22,47.0,57.0,53.0,45.0,47.0,57.0,45.0,50.0,53.0,47.0,57.0,45.0,44.0,57.0,49.0,47.0
23,47.0,58.0,48.0,46.0,48.0,58.0,46.0,48.0,48.0,48.0,58.0,46.0,46.0,56.0,50.0,48.0
24,54.0,54.0,54.0,47.0,52.0,54.0,47.0,50.0,54.0,52.0,54.0,47.0,51.0,54.0,50.0,52.0
25,52.0,56.0,51.0,45.0,51.0,56.0,45.0,52.0,51.0,51.0,56.0,45.0,49.0,56.0,50.0,51.0
26,50.0,53.0,49.0,45.0,50.0,55.0,45.0,54.0,48.0,50.0,55.0,45.0,49.0,55.0,53.0,50.0
27,54.0,55.0,55.0,51.0,53.0,55.0,51.0,55.0,55.0,53.0,55.0,51.0,54.0,54.0,54.0,53.0
