Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,54.0,49.0,50.0,53.0,51.0
1,53.0,51.0,50.0,52.0,50.0
2,51.0,51.0,50.0,51.0,50.0
3,53.0,51.0,52.0,54.0,55.0
4,52.0,52.0,51.0,53.0,50.0
5,52.0,53.0,52.0,52.0,52.0
6,49.0,51.0,53.0,55.0,55.0
7,52.0,53.0,52.0,52.0,51.0
8,52.0,54.0,53.0,52.0,53.0
9,52.0,52.0,50.0,50.0,51.0
10,53.0,50.0,48.0,51.0,50.0
11,53.0,50.0,50.0,50.0,50.0
12,51.0,51.0,50.0,49.0,50.0
13,52.0,50.0,51.0,50.0,49.0
14,53.0,50.0,51.0,52.0,49.0
15,52.0,51.0,51.0,50.0,51.0
16,52.0,51.0,52.0,51.0,50.0
17,53.0,50.0,52.0,52.0,50.0
18,54.0,51.0,51.0,54.0,55.0
19,53.0,53.0,51.0,53.0,51.0
20,51.0,53.0,52.0,52.0,52.0
21,51.0,52.0,52.0,55.0,55.0
22,53.0,54.0,52.0,53.0,52.0
23,51.0,53.0,52.0,53.0,53.0
24,51.0,51.0,50.0,51.0,52.0
25,52.0,51.0,51.0,52.0,52.0
26,52.0,52.0,51.0,51.0,52.0
27,50.0,51.0,50.0,50.0,51.0
28,52.0,51.0,51.0,51.0,51.0
29,52.0,51.0,52.0,53.0,51.0
30,51.0,52.0,51.0,51.0,52.0
31,51.0,51.0,52.0,51.0,50.0
32,52.0,51.0,53.0,53.0,50.0
33,50.0,51.0,51.0,52.0,52.0
34,50.0,53.0,52.0,53.0,52.0
35,50.0,50.0,52.0,53.0,52.0
36,49.0,48.0,51.0,52.0,52.0
37,52.0,49.0,52.0,51.0,51.0
38,51.0,53.0,52.0,52.0,53.0
39,49.0,52.0,51.0,51.0,51.0
40,51.0,50.0,52.0,52.0,51.0
41,50.0,52.0,53.0,52.0,52.0
42,50.0,53.0,51.0,52.0,52.0
43,50.0,51.0,52.0,51.0,51.0
44,51.0,51.0,52.0,52.0,51.0
45,48.0,48.0,47.0,49.0,51.0
46,52.0,48.0,47.0,51.0,50.0
47,51.0,49.0,47.0,49.0,50.0
48,50.0,47.0,50.0,50.0,52.0
49,51.0,51.0,51.0,52.0,51.0
50,51.0,50.0,50.0,50.0,51.0
51,51.0,47.0,50.0,51.0,53.0
52,52.0,51.0,51.0,53.0,52.0
53,52.0,49.0,51.0,51.0,52.0
54,49.0,47.0,49.0,49.0,51.0
55,52.0,50.0,50.0,51.0,50.0
56,51.0,49.0,51.0,49.0,50.0
57,50.0,47.0,50.0,50.0,52.0
58,53.0,50.0,51.0,52.0,51.0
59,51.0,50.0,51.0,50.0,51.0
60,49.0,47.0,51.0,49.0,51.0
61,52.0,47.0,51.0,51.0,50.0
62,51.0,49.0,51.0,49.0,50.0
63,53.0,51.0,50.0,53.0,54.0
64,52.0,53.0,50.0,52.0,50.0
65,51.0,53.0,51.0,52.0,51.0
66,50.0,51.0,51.0,54.0,54.0
67,52.0,53.0,51.0,52.0,51.0
68,51.0,52.0,51.0,53.0,52.0
69,52.0,50.0,49.0,51.0,51.0
70,53.0,50.0,50.0,52.0,52.0
71,53.0,51.0,50.0,51.0,52.0
72,51.0,51.0,49.0,50.0,50.0
73,52.0,50.0,50.0,51.0,51.0
74,53.0,51.0,51.0,53.0,51.0
75,50.0,51.0,50.0,51.0,51.0
76,52.0,51.0,51.0,51.0,50.0
77,53.0,51.0,52.0,53.0,50.0
78,49.0,50.0,50.0,51.0,51.0
79,51.0,52.0,51.0,52.0,51.0
80,49.0,50.0,51.0,53.0,52.0
81,50.0,48.0,50.0,51.0,51.0
82,51.0,50.0,51.0,51.0,51.0
83,50.0,52.0,51.0,52.0,53.0
84,49.0,51.0,50.0,50.0,50.0
85,50.0,50.0,51.0,51.0,50.0
86,51.0,51.0,52.0,52.0,52.0
87,49.0,52.0,50.0,51.0,51.0
88,51.0,51.0,51.0,51.0,51.0
89,52.0,50.0,52.0,52.0,51.0
90,48.0,47.0,48.0,49.0,51.0
91,53.0,47.0,50.0,51.0,50.0
92,50.0,50.0,50.0,50.0,50.0
93,50.0,49.0,49.0,50.0,52.0
94,52.0,50.0,50.0,52.0,51.0
95,51.0,50.0,51.0,50.0,51.0
96,50.0,49.0,49.0,51.0,53.0
97,53.0,50.0,51.0,53.0,52.0
98,52.0,48.0,51.0,51.0,52.0
99,49.0,49.0,48.0,49.0,51.0
100,53.0,49.0,50.0,51.0,50.0
101,52.0,49.0,51.0,51.0,50.0
102,49.0,49.0,49.0,50.0,52.0
103,54.0,50.0,51.0,52.0,51.0
104,52.0,49.0,51.0,51.0,51.0
105,48.0,49.0,50.0,49.0,51.0
106,53.0,50.0,50.0,51.0,50.0
107,50.0,48.0,51.0,50.0,50.0
108,46.0,48.0,50.0,47.0,48.0
109,47.0,49.0,50.0,49.0,50.0
110,48.0,48.0,50.0,49.0,49.0
111,49.0,47.0,49.0,49.0,49.0
112,49.0,49.0,49.0,50.0,50.0
113,48.0,48.0,51.0,50.0,50.0
114,48.0,48.0,50.0,48.0,48.0
115,49.0,49.0,51.0,49.0,49.0
116,48.0,49.0,52.0,52.0,51.0
117,49.0,47.0,50.0,49.0,49.0
118,49.0,49.0,51.0,50.0,50.0
119,49.0,49.0,52.0,52.0,51.0
120,47.0,46.0,49.0,50.0,49.0
121,50.0,47.0,49.0,50.0,50.0
122,49.0,47.0,51.0,51.0,51.0
123,50.0,48.0,50.0,49.0,49.0
124,50.0,47.0,51.0,50.0,51.0
125,50.0,47.0,52.0,51.0,51.0
126,51.0,48.0,50.0,50.0,50.0
127,50.0,47.0,51.0,51.0,52.0
128,51.0,48.0,52.0,51.0,51.0
129,49.0,48.0,49.0,48.0,48.0
130,50.0,50.0,51.0,49.0,50.0
131,51.0,47.0,52.0,52.0,51.0
132,50.0,48.0,50.0,49.0,49.0
133,51.0,51.0,51.0,50.0,51.0
134,51.0,48.0,52.0,52.0,51.0
135,49.0,48.0,49.0,49.0,48.0
136,50.0,51.0,50.0,50.0,50.0
137,50.0,47.0,52.0,51.0,51.0
138,46.0,45.0,47.0,48.0,49.0
139,48.0,47.0,47.0,47.0,50.0
140,48.0,48.0,47.0,48.0,49.0
141,50.0,46.0,49.0,49.0,50.0
142,49.0,47.0,50.0,48.0,50.0
143,50.0,47.0,50.0,49.0,50.0
144,49.0,47.0,49.0,50.0,51.0
145,50.0,47.0,49.0,49.0,50.0
146,51.0,46.0,51.0,50.0,51.0
147,50.0,47.0,49.0,48.0,49.0
148,49.0,50.0,50.0,48.0,50.0
149,50.0,49.0,51.0,48.0,49.0
150,50.0,48.0,49.0,49.0,50.0
151,49.0,50.0,50.0,49.0,51.0
152,50.0,50.0,51.0,49.0,50.0
153,49.0,46.0,50.0,48.0,50.0
154,50.0,47.0,51.0,50.0,50.0
155,51.0,48.0,51.0,48.0,49.0
156,49.0,46.0,48.0,47.0,48.0
157,49.0,50.0,49.0,47.0,49.0
158,50.0,49.0,50.0,47.0,48.0
159,49.0,47.0,49.0,48.0,49.0
160,50.0,50.0,49.0,48.0,50.0
161,51.0,50.0,51.0,48.0,49.0
162,49.0,45.0,50.0,47.0,49.0
163,51.0,50.0,50.0,49.0,51.0
164,52.0,50.0,52.0,47.0,48.0
165,48.0,45.0,49.0,46.0,48.0
166,50.0,51.0,49.0,48.0,50.0
167,51.0,46.0,51.0,45.0,46.0
