Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
39,52.0,52.0,50.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,50.0,52.0
40,54.0,54.0,51.0,54.0,54.0,52.0,54.0,54.0,54.0,53.0,52.0,54.0
41,54.0,54.0,52.0,52.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,54.0
42,45.0,42.0,44.0,51.0,45.0,50.0,51.0,44.0,44.0,45.0,50.0,43.0
43,50.0,46.0,49.0,48.0,47.0,52.0,47.0,48.0,48.0,50.0,51.0,44.0
44,47.0,48.0,46.0,45.0,47.0,52.0,46.0,46.0,46.0,47.0,51.0,49.0
45,52.0,52.0,50.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0
46,50.0,50.0,52.0,51.0,50.0,52.0,50.0,51.0,51.0,49.0,53.0,52.0
47,50.0,50.0,50.0,50.0,50.0,54.0,53.0,51.0,49.0,50.0,53.0,53.0
48,52.0,52.0,50.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0
49,51.0,51.0,52.0,50.0,50.0,52.0,50.0,51.0,51.0,51.0,52.0,53.0
50,50.0,50.0,50.0,50.0,50.0,54.0,53.0,51.0,48.0,50.0,53.0,54.0
51,52.0,52.0,50.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,51.0,52.0
52,52.0,52.0,52.0,50.0,50.0,52.0,51.0,51.0,51.0,52.0,51.0,52.0
53,50.0,50.0,50.0,50.0,50.0,54.0,53.0,51.0,48.0,50.0,53.0,47.0
54,51.0,51.0,49.0,53.0,51.0,51.0,53.0,51.0,51.0,51.0,51.0,51.0
55,50.0,50.0,51.0,49.0,49.0,51.0,49.0,50.0,50.0,50.0,51.0,52.0
56,49.0,49.0,49.0,49.0,49.0,53.0,52.0,50.0,47.0,49.0,52.0,53.0
57,51.0,51.0,49.0,53.0,51.0,51.0,53.0,51.0,51.0,51.0,50.0,51.0
58,51.0,51.0,51.0,49.0,49.0,51.0,50.0,50.0,50.0,51.0,50.0,51.0
59,49.0,49.0,49.0,49.0,49.0,53.0,52.0,50.0,47.0,49.0,52.0,46.0
60,45.0,41.0,44.0,44.0,45.0,49.0,44.0,43.0,43.0,43.0,49.0,41.0
61,49.0,41.0,49.0,40.0,46.0,46.0,41.0,40.0,40.0,49.0,47.0,43.0
62,47.0,43.0,45.0,40.0,47.0,43.0,43.0,40.0,37.0,45.0,46.0,44.0
63,50.0,44.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,44.0
64,52.0,47.0,51.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,44.0
65,52.0,50.0,51.0,51.0,52.0,52.0,50.0,51.0,50.0,50.0,51.0,50.0
66,49.0,43.0,49.0,50.0,49.0,49.0,50.0,49.0,49.0,51.0,49.0,43.0
67,52.0,46.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,42.0
68,51.0,49.0,50.0,51.0,51.0,51.0,50.0,51.0,51.0,51.0,51.0,47.0
69,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
70,55.0,55.0,54.0,55.0,55.0,53.0,55.0,54.0,54.0,54.0,52.0,53.0
71,55.0,55.0,54.0,54.0,55.0,55.0,53.0,54.0,53.0,53.0,54.0,54.0
72,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0
73,54.0,54.0,53.0,54.0,54.0,52.0,54.0,53.0,53.0,53.0,51.0,52.0
74,54.0,54.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,52.0,53.0,53.0
75,48.0,44.0,48.0,50.0,48.0,48.0,50.0,48.0,48.0,48.0,49.0,42.0
76,52.0,46.0,52.0,52.0,50.0,52.0,47.0,52.0,52.0,52.0,52.0,42.0
77,50.0,50.0,49.0,49.0,50.0,50.0,47.0,50.0,50.0,50.0,51.0,47.0
78,50.0,42.0,48.0,49.0,50.0,50.0,49.0,50.0,50.0,50.0,49.0,44.0
79,53.0,45.0,53.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,43.0
80,51.0,46.0,50.0,50.0,51.0,51.0,49.0,51.0,51.0,51.0,50.0,48.0
81,52.0,52.0,51.0,54.0,52.0,52.0,54.0,52.0,52.0,54.0,51.0,52.0
82,55.0,55.0,55.0,56.0,54.0,53.0,56.0,55.0,55.0,55.0,53.0,54.0
83,54.0,54.0,52.0,54.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,54.0
84,51.0,51.0,50.0,53.0,51.0,51.0,53.0,51.0,51.0,53.0,50.0,51.0
85,54.0,54.0,54.0,55.0,53.0,52.0,55.0,54.0,54.0,54.0,52.0,53.0
86,53.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,51.0,53.0
87,49.0,41.0,49.0,50.0,49.0,49.0,50.0,49.0,49.0,49.0,49.0,42.0
88,53.0,45.0,53.0,53.0,51.0,53.0,48.0,53.0,53.0,53.0,53.0,43.0
89,51.0,47.0,50.0,50.0,51.0,51.0,45.0,51.0,51.0,51.0,50.0,48.0
90,51.0,51.0,51.0,53.0,51.0,51.0,53.0,51.0,51.0,51.0,52.0,52.0
91,53.0,53.0,52.0,54.0,53.0,51.0,50.0,53.0,53.0,53.0,52.0,53.0
92,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0
93,51.0,51.0,50.0,53.0,51.0,51.0,53.0,51.0,51.0,51.0,51.0,51.0
94,54.0,54.0,54.0,54.0,53.0,52.0,49.0,54.0,54.0,54.0,52.0,53.0
95,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0
96,51.0,51.0,51.0,54.0,51.0,51.0,54.0,51.0,51.0,51.0,51.0,51.0
97,55.0,55.0,55.0,55.0,53.0,53.0,50.0,55.0,55.0,55.0,53.0,53.0
98,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0
99,50.0,50.0,49.0,52.0,50.0,50.0,52.0,50.0,50.0,50.0,50.0,50.0
100,53.0,53.0,53.0,53.0,52.0,51.0,48.0,53.0,53.0,53.0,51.0,52.0
101,52.0,52.0,51.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0
102,50.0,50.0,50.0,53.0,50.0,50.0,53.0,50.0,50.0,50.0,50.0,50.0
103,54.0,54.0,54.0,54.0,52.0,52.0,49.0,54.0,54.0,54.0,52.0,52.0
104,52.0,52.0,51.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0,52.0
105,47.0,42.0,48.0,48.0,47.0,48.0,44.0,48.0,48.0,47.0,48.0,42.0
106,48.0,45.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,48.0,46.0,42.0
107,46.0,48.0,44.0,42.0,46.0,45.0,42.0,42.0,42.0,44.0,45.0,48.0
108,42.0,42.0,41.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0,43.0,42.0
109,46.0,46.0,46.0,46.0,43.0,46.0,44.0,46.0,46.0,46.0,46.0,43.0
110,43.0,47.0,43.0,43.0,43.0,44.0,42.0,43.0,43.0,43.0,44.0,48.0
111,53.0,53.0,51.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,50.0,53.0
112,56.0,56.0,56.0,56.0,54.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0
113,54.0,54.0,53.0,53.0,54.0,52.0,50.0,54.0,54.0,54.0,51.0,54.0
114,52.0,52.0,50.0,52.0,52.0,50.0,51.0,52.0,52.0,52.0,49.0,52.0
115,55.0,55.0,55.0,55.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0
116,53.0,53.0,52.0,52.0,53.0,51.0,49.0,53.0,53.0,53.0,50.0,53.0
117,42.0,42.0,42.0,43.0,42.0,42.0,43.0,43.0,42.0,42.0,43.0,43.0
118,46.0,46.0,46.0,46.0,43.0,46.0,45.0,46.0,46.0,46.0,46.0,43.0
119,43.0,48.0,43.0,46.0,43.0,44.0,45.0,43.0,43.0,43.0,44.0,49.0
120,52.0,52.0,52.0,52.0,52.0,50.0,51.0,52.0,52.0,52.0,51.0,52.0
121,54.0,54.0,53.0,53.0,54.0,52.0,50.0,54.0,54.0,54.0,51.0,54.0
122,54.0,54.0,53.0,53.0,54.0,52.0,49.0,54.0,54.0,54.0,51.0,54.0
123,52.0,52.0,51.0,54.0,52.0,51.0,54.0,52.0,52.0,52.0,51.0,52.0
124,55.0,55.0,55.0,55.0,54.0,53.0,50.0,55.0,55.0,55.0,53.0,54.0
125,54.0,54.0,53.0,53.0,54.0,52.0,49.0,54.0,54.0,54.0,51.0,54.0
126,52.0,52.0,52.0,55.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0
127,56.0,56.0,56.0,56.0,54.0,54.0,51.0,56.0,56.0,56.0,54.0,54.0
128,54.0,54.0,53.0,53.0,54.0,52.0,50.0,54.0,54.0,54.0,51.0,54.0
129,51.0,51.0,50.0,53.0,51.0,50.0,53.0,51.0,51.0,51.0,50.0,51.0
130,54.0,54.0,54.0,54.0,53.0,52.0,49.0,54.0,54.0,54.0,52.0,53.0
131,53.0,53.0,52.0,52.0,53.0,51.0,48.0,53.0,53.0,53.0,50.0,53.0
132,51.0,51.0,51.0,54.0,51.0,51.0,54.0,51.0,51.0,51.0,51.0,51.0
133,55.0,55.0,55.0,55.0,53.0,53.0,50.0,55.0,55.0,55.0,53.0,53.0
134,53.0,53.0,52.0,52.0,53.0,51.0,49.0,53.0,53.0,53.0,50.0,53.0
135,41.0,43.0,42.0,45.0,41.0,42.0,45.0,41.0,41.0,41.0,42.0,43.0
136,45.0,46.0,46.0,46.0,43.0,46.0,45.0,46.0,46.0,45.0,46.0,43.0
137,43.0,49.0,43.0,43.0,43.0,46.0,42.0,43.0,43.0,43.0,46.0,49.0
138,50.0,51.0,51.0,51.0,50.0,49.0,50.0,51.0,51.0,50.0,51.0,53.0
139,48.0,48.0,53.0,51.0,48.0,49.0,51.0,49.0,49.0,48.0,49.0,52.0
140,49.0,49.0,48.0,49.0,49.0,49.0,49.0,51.0,49.0,49.0,51.0,52.0
141,50.0,51.0,51.0,52.0,50.0,49.0,49.0,51.0,51.0,50.0,52.0,52.0
142,50.0,50.0,53.0,51.0,48.0,49.0,51.0,49.0,49.0,50.0,50.0,52.0
143,49.0,49.0,49.0,50.0,49.0,49.0,48.0,51.0,50.0,49.0,52.0,53.0
144,50.0,51.0,51.0,53.0,50.0,49.0,49.0,51.0,51.0,50.0,51.0,51.0
145,51.0,51.0,53.0,51.0,48.0,49.0,51.0,49.0,49.0,51.0,51.0,52.0
146,50.0,50.0,50.0,51.0,50.0,49.0,47.0,51.0,51.0,49.0,51.0,48.0
147,49.0,50.0,50.0,51.0,49.0,50.0,48.0,50.0,50.0,49.0,51.0,51.0
148,50.0,50.0,52.0,50.0,47.0,50.0,50.0,48.0,48.0,50.0,50.0,52.0
149,48.0,48.0,48.0,49.0,48.0,48.0,47.0,50.0,49.0,48.0,51.0,52.0
150,50.0,51.0,51.0,52.0,50.0,51.0,48.0,51.0,51.0,50.0,51.0,51.0
151,51.0,51.0,53.0,51.0,48.0,51.0,51.0,49.0,49.0,51.0,51.0,52.0
152,49.0,49.0,49.0,50.0,49.0,49.0,46.0,50.0,50.0,48.0,50.0,52.0
153,50.0,51.0,51.0,51.0,50.0,52.0,47.0,51.0,51.0,50.0,52.0,51.0
154,51.0,51.0,53.0,51.0,48.0,52.0,51.0,49.0,49.0,51.0,52.0,52.0
155,49.0,49.0,47.0,45.0,49.0,49.0,45.0,45.0,45.0,47.0,49.0,46.0
156,48.0,49.0,49.0,50.0,48.0,49.0,47.0,49.0,49.0,48.0,50.0,50.0
157,49.0,49.0,51.0,49.0,46.0,49.0,49.0,47.0,47.0,49.0,49.0,51.0
158,47.0,47.0,47.0,48.0,47.0,47.0,46.0,49.0,48.0,47.0,50.0,51.0
159,49.0,50.0,50.0,51.0,49.0,50.0,47.0,50.0,50.0,49.0,50.0,50.0
160,50.0,50.0,52.0,50.0,47.0,50.0,50.0,48.0,48.0,50.0,50.0,51.0
161,48.0,48.0,48.0,49.0,48.0,48.0,45.0,49.0,49.0,47.0,49.0,51.0
162,49.0,50.0,50.0,50.0,49.0,51.0,46.0,50.0,50.0,49.0,51.0,50.0
163,50.0,50.0,52.0,50.0,47.0,51.0,50.0,48.0,48.0,50.0,51.0,51.0
164,48.0,48.0,46.0,44.0,48.0,48.0,44.0,44.0,44.0,46.0,48.0,45.0
165,39.0,41.0,41.0,42.0,39.0,41.0,42.0,40.0,40.0,39.0,42.0,41.0
166,40.0,41.0,43.0,41.0,37.0,46.0,41.0,38.0,38.0,40.0,46.0,42.0
167,38.0,44.0,37.0,36.0,38.0,43.0,37.0,36.0,36.0,36.0,46.0,42.0
