Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,43.0,44.0,44.0,44.0,44.0,44.0,44.0
1,45.0,47.0,47.0,45.0,46.0,46.0,47.0
2,44.0,49.0,49.0,42.0,50.0,50.0,50.0
3,43.0,45.0,45.0,44.0,44.0,44.0,44.0
4,47.0,48.0,48.0,46.0,46.0,46.0,46.0
5,44.0,50.0,50.0,43.0,50.0,50.0,50.0
6,42.0,46.0,46.0,44.0,44.0,44.0,44.0
7,45.0,49.0,49.0,45.0,46.0,46.0,46.0
8,45.0,48.0,48.0,44.0,50.0,50.0,50.0
9,44.0,43.0,44.0,43.0,44.0,44.0,44.0
10,45.0,46.0,46.0,45.0,47.0,47.0,47.0
11,45.0,49.0,49.0,43.0,50.0,50.0,50.0
12,43.0,42.0,43.0,42.0,43.0,43.0,43.0
13,46.0,46.0,45.0,45.0,46.0,46.0,46.0
14,46.0,48.0,48.0,46.0,49.0,49.0,49.0
15,43.0,43.0,44.0,43.0,43.0,43.0,44.0
16,47.0,46.0,46.0,45.0,47.0,47.0,47.0
17,46.0,48.0,48.0,46.0,47.0,47.0,48.0
18,42.0,44.0,44.0,44.0,44.0,44.0,43.0
19,46.0,47.0,47.0,46.0,45.0,45.0,45.0
20,45.0,50.0,50.0,45.0,49.0,49.0,49.0
21,43.0,45.0,45.0,44.0,43.0,43.0,43.0
22,46.0,48.0,48.0,46.0,46.0,46.0,46.0
23,46.0,48.0,48.0,46.0,49.0,49.0,49.0
24,43.0,44.0,44.0,43.0,44.0,44.0,44.0
25,46.0,48.0,48.0,46.0,46.0,46.0,46.0
26,44.0,50.0,50.0,44.0,50.0,50.0,50.0
27,42.0,43.0,43.0,42.0,43.0,43.0,43.0
28,47.0,47.0,47.0,46.0,45.0,45.0,45.0
29,47.0,49.0,49.0,47.0,49.0,49.0,49.0
30,43.0,43.0,44.0,43.0,43.0,43.0,43.0
31,47.0,48.0,48.0,46.0,46.0,46.0,46.0
32,47.0,48.0,48.0,48.0,47.0,47.0,47.0
33,42.0,43.0,43.0,42.0,41.0,41.0,41.0
34,44.0,49.0,49.0,44.0,46.0,46.0,46.0
35,44.0,48.0,48.0,44.0,45.0,45.0,45.0
36,43.0,44.0,44.0,42.0,44.0,44.0,44.0
37,44.0,49.0,49.0,44.0,46.0,46.0,46.0
38,45.0,48.0,48.0,45.0,50.0,50.0,50.0
39,42.0,44.0,44.0,42.0,43.0,43.0,43.0
40,45.0,48.0,48.0,44.0,45.0,45.0,45.0
41,46.0,48.0,48.0,48.0,49.0,49.0,49.0
42,42.0,43.0,43.0,43.0,43.0,43.0,43.0
43,46.0,49.0,49.0,45.0,46.0,46.0,46.0
44,46.0,48.0,48.0,49.0,47.0,47.0,47.0
45,45.0,45.0,45.0,43.0,44.0,44.0,44.0
46,46.0,49.0,49.0,44.0,50.0,50.0,50.0
47,44.0,49.0,49.0,44.0,50.0,50.0,50.0
48,44.0,44.0,44.0,42.0,43.0,43.0,43.0
49,46.0,48.0,48.0,46.0,49.0,49.0,49.0
50,45.0,48.0,48.0,45.0,49.0,49.0,49.0
51,43.0,44.0,44.0,43.0,44.0,44.0,44.0
52,46.0,47.0,47.0,46.0,47.0,47.0,47.0
53,45.0,47.0,47.0,45.0,48.0,48.0,48.0
54,43.0,43.0,43.0,41.0,42.0,42.0,42.0
55,45.0,47.0,47.0,45.0,48.0,48.0,48.0
56,47.0,47.0,47.0,45.0,48.0,48.0,48.0
