Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,51.0,54.0,51.0,47.0,49.0,44.0
1,50.0,51.0,47.0,49.0,49.0,45.0
2,50.0,53.0,50.0,50.0,50.0,46.0
3,53.0,53.0,53.0,49.0,51.0,47.0
4,54.0,54.0,52.0,51.0,51.0,49.0
5,52.0,55.0,54.0,51.0,53.0,49.0
6,53.0,53.0,53.0,49.0,51.0,47.0
7,54.0,54.0,52.0,51.0,51.0,49.0
8,52.0,55.0,54.0,51.0,53.0,49.0
9,52.0,55.0,52.0,49.0,51.0,47.0
10,50.0,52.0,47.0,50.0,50.0,48.0
11,51.0,54.0,51.0,51.0,51.0,47.0
12,53.0,54.0,53.0,49.0,50.0,49.0
13,54.0,54.0,53.0,51.0,49.0,48.0
14,52.0,55.0,54.0,50.0,50.0,46.0
15,54.0,54.0,54.0,50.0,49.0,50.0
16,55.0,55.0,54.0,52.0,49.0,48.0
17,52.0,56.0,55.0,49.0,50.0,46.0
18,52.0,52.0,52.0,49.0,50.0,48.0
19,53.0,53.0,53.0,51.0,52.0,50.0
20,54.0,54.0,54.0,50.0,54.0,48.0
21,52.0,52.0,52.0,49.0,50.0,48.0
22,53.0,53.0,53.0,51.0,51.0,50.0
23,54.0,54.0,54.0,50.0,54.0,48.0
24,54.0,54.0,54.0,52.0,51.0,50.0
25,53.0,53.0,51.0,52.0,55.0,49.0
26,53.0,54.0,54.0,52.0,54.0,50.0
27,56.0,53.0,56.0,51.0,50.0,54.0
28,57.0,53.0,57.0,51.0,54.0,53.0
29,54.0,55.0,55.0,51.0,53.0,49.0
30,57.0,53.0,57.0,51.0,51.0,55.0
31,58.0,54.0,58.0,52.0,49.0,53.0
32,55.0,56.0,56.0,52.0,53.0,50.0
33,52.0,52.0,52.0,48.0,50.0,48.0
34,53.0,49.0,53.0,51.0,51.0,50.0
35,54.0,50.0,54.0,51.0,54.0,48.0
36,54.0,53.0,54.0,52.0,51.0,50.0
37,53.0,51.0,51.0,52.0,55.0,49.0
38,53.0,52.0,54.0,52.0,53.0,50.0
39,56.0,52.0,56.0,51.0,50.0,54.0
40,57.0,53.0,57.0,51.0,54.0,53.0
41,54.0,54.0,55.0,51.0,52.0,49.0
42,57.0,53.0,57.0,51.0,51.0,55.0
43,58.0,54.0,58.0,52.0,49.0,53.0
44,55.0,55.0,56.0,52.0,52.0,50.0
45,53.0,53.0,53.0,53.0,53.0,51.0
46,54.0,51.0,52.0,52.0,52.0,51.0
47,52.0,56.0,54.0,52.0,57.0,51.0
48,54.0,54.0,54.0,52.0,57.0,50.0
49,55.0,54.0,53.0,51.0,51.0,51.0
50,53.0,57.0,55.0,51.0,56.0,50.0
51,54.0,54.0,55.0,53.0,52.0,51.0
52,54.0,55.0,52.0,51.0,49.0,49.0
53,52.0,56.0,55.0,51.0,51.0,49.0
54,56.0,53.0,56.0,51.0,56.0,54.0
55,54.0,53.0,53.0,50.0,50.0,52.0
56,53.0,56.0,54.0,51.0,55.0,50.0
57,57.0,53.0,57.0,52.0,51.0,55.0
58,54.0,54.0,54.0,50.0,48.0,53.0
59,54.0,55.0,54.0,52.0,50.0,51.0
60,57.0,53.0,57.0,52.0,50.0,55.0
61,53.0,54.0,54.0,50.0,46.0,53.0
62,55.0,55.0,54.0,53.0,49.0,51.0
63,51.0,51.0,51.0,48.0,49.0,47.0
64,52.0,52.0,52.0,50.0,51.0,49.0
65,53.0,53.0,53.0,49.0,53.0,47.0
66,51.0,51.0,52.0,48.0,49.0,47.0
67,52.0,52.0,53.0,50.0,51.0,49.0
68,53.0,53.0,53.0,50.0,53.0,47.0
