Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,54.0,56.0,53.0,55.0,53.0,55.0,53.0,53.0,56.0
1,48.0,49.0,49.0,47.0,47.0,47.0,52.0,52.0,52.0
2,53.0,53.0,52.0,53.0,52.0,53.0,51.0,51.0,52.0
3,60.0,61.0,60.0,59.0,59.0,59.0,62.0,62.0,60.0
4,56.0,58.0,55.0,56.0,55.0,56.0,59.0,59.0,57.0
5,56.0,58.0,55.0,56.0,55.0,56.0,55.0,55.0,57.0
6,61.0,62.0,61.0,60.0,60.0,60.0,63.0,63.0,61.0
7,57.0,59.0,56.0,57.0,56.0,57.0,60.0,60.0,58.0
8,57.0,59.0,56.0,57.0,56.0,57.0,56.0,56.0,58.0
9,61.0,62.0,60.0,60.0,60.0,60.0,62.0,62.0,61.0
10,56.0,52.0,56.0,56.0,55.0,56.0,56.0,56.0,51.0
11,56.0,54.0,55.0,55.0,55.0,55.0,54.0,54.0,53.0
12,60.0,61.0,60.0,59.0,59.0,59.0,62.0,62.0,60.0
13,55.0,52.0,56.0,55.0,54.0,55.0,56.0,56.0,52.0
14,55.0,56.0,55.0,54.0,54.0,54.0,54.0,54.0,55.0
15,55.0,57.0,54.0,54.0,54.0,54.0,55.0,55.0,56.0
16,51.0,50.0,48.0,50.0,50.0,50.0,52.0,51.0,49.0
17,53.0,51.0,52.0,53.0,52.0,53.0,47.0,47.0,50.0
18,65.0,62.0,59.0,64.0,64.0,64.0,61.0,61.0,61.0
19,58.0,62.0,63.0,61.0,57.0,61.0,63.0,63.0,61.0
20,60.0,62.0,59.0,59.0,59.0,59.0,59.0,59.0,61.0
21,66.0,63.0,60.0,65.0,65.0,65.0,62.0,62.0,62.0
22,59.0,63.0,64.0,62.0,58.0,62.0,64.0,64.0,62.0
23,61.0,63.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0
24,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0
25,62.0,58.0,61.0,61.0,61.0,61.0,60.0,60.0,57.0
26,57.0,59.0,55.0,55.0,56.0,55.0,59.0,59.0,58.0
27,66.0,65.0,66.0,65.0,65.0,65.0,66.0,66.0,64.0
28,61.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,59.0
29,60.0,60.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0
30,57.0,61.0,59.0,56.0,56.0,56.0,59.0,59.0,60.0
31,56.0,54.0,56.0,55.0,55.0,55.0,55.0,54.0,53.0
32,55.0,56.0,55.0,54.0,54.0,54.0,52.0,52.0,55.0
33,61.0,63.0,60.0,57.0,60.0,57.0,60.0,60.0,62.0
34,60.0,64.0,65.0,63.0,59.0,63.0,65.0,65.0,63.0
35,60.0,64.0,61.0,59.0,59.0,59.0,61.0,61.0,63.0
36,68.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,66.0
37,63.0,59.0,62.0,62.0,62.0,62.0,61.0,61.0,58.0
38,57.0,60.0,56.0,56.0,56.0,56.0,60.0,60.0,59.0
39,67.0,66.0,67.0,66.0,66.0,66.0,67.0,67.0,65.0
40,62.0,61.0,62.0,61.0,61.0,61.0,61.0,61.0,60.0
41,61.0,61.0,56.0,60.0,60.0,60.0,60.0,60.0,60.0
42,58.0,62.0,60.0,57.0,57.0,57.0,60.0,60.0,61.0
43,57.0,55.0,57.0,56.0,56.0,56.0,56.0,55.0,54.0
44,56.0,57.0,56.0,55.0,55.0,55.0,53.0,53.0,56.0
45,55.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0,53.0
46,56.0,51.0,56.0,55.0,56.0,56.0,56.0,55.0,50.0
47,56.0,52.0,55.0,55.0,55.0,55.0,54.0,54.0,51.0
48,55.0,54.0,54.0,53.0,54.0,53.0,56.0,56.0,53.0
49,56.0,55.0,56.0,55.0,56.0,55.0,56.0,55.0,54.0
50,55.0,56.0,55.0,54.0,55.0,54.0,54.0,54.0,55.0
51,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
52,57.0,51.0,56.0,56.0,56.0,56.0,56.0,55.0,50.0
53,55.0,52.0,55.0,54.0,55.0,55.0,52.0,52.0,51.0
54,54.0,54.0,53.0,52.0,53.0,52.0,56.0,56.0,53.0
55,55.0,54.0,55.0,54.0,55.0,54.0,55.0,54.0,53.0
56,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
57,54.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,53.0
58,56.0,53.0,56.0,55.0,55.0,55.0,56.0,55.0,52.0
59,56.0,56.0,55.0,55.0,55.0,55.0,52.0,52.0,55.0
60,48.0,50.0,48.0,47.0,47.0,47.0,49.0,48.0,49.0
61,51.0,49.0,48.0,50.0,50.0,50.0,52.0,51.0,48.0
62,54.0,49.0,52.0,53.0,53.0,53.0,47.0,46.0,48.0
