Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,40.0,40.0,40.0,42.0,43.0,40.0,42.0,40.0,36.0,44.0,37.0
1,46.0,41.0,44.0,44.0,45.0,43.0,44.0,41.0,38.0,43.0,38.0
2,45.0,41.0,44.0,46.0,45.0,43.0,46.0,43.0,39.0,41.0,39.0
3,40.0,40.0,40.0,44.0,43.0,40.0,44.0,44.0,39.0,43.0,39.0
4,46.0,40.0,44.0,45.0,45.0,43.0,45.0,45.0,39.0,42.0,39.0
5,45.0,40.0,44.0,47.0,45.0,43.0,47.0,47.0,39.0,43.0,39.0
6,40.0,39.0,40.0,42.0,42.0,40.0,42.0,39.0,38.0,39.0,38.0
7,46.0,40.0,44.0,46.0,40.0,43.0,46.0,41.0,39.0,41.0,39.0
8,45.0,41.0,44.0,46.0,43.0,43.0,46.0,41.0,39.0,43.0,39.0
9,41.0,39.0,40.0,43.0,37.0,40.0,43.0,40.0,38.0,40.0,38.0
10,46.0,41.0,46.0,46.0,42.0,46.0,46.0,41.0,39.0,41.0,39.0
11,45.0,41.0,45.0,46.0,41.0,45.0,46.0,43.0,39.0,41.0,39.0
12,44.0,39.0,44.0,43.0,41.0,43.0,43.0,39.0,38.0,40.0,38.0
13,46.0,41.0,46.0,45.0,41.0,46.0,45.0,41.0,38.0,42.0,39.0
14,46.0,41.0,46.0,45.0,41.0,45.0,45.0,42.0,39.0,43.0,39.0
15,40.0,39.0,40.0,44.0,42.0,40.0,44.0,40.0,37.0,40.0,37.0
16,46.0,41.0,46.0,44.0,42.0,46.0,44.0,42.0,38.0,41.0,39.0
17,46.0,41.0,45.0,45.0,41.0,45.0,45.0,42.0,38.0,43.0,38.0
18,40.0,39.0,40.0,43.0,43.0,40.0,43.0,43.0,38.0,42.0,38.0
19,45.0,39.0,44.0,44.0,45.0,43.0,44.0,44.0,39.0,41.0,39.0
20,45.0,39.0,44.0,46.0,45.0,43.0,46.0,46.0,39.0,42.0,39.0
21,40.0,38.0,40.0,43.0,42.0,40.0,43.0,43.0,38.0,39.0,38.0
22,45.0,39.0,44.0,45.0,44.0,43.0,45.0,45.0,39.0,41.0,39.0
23,45.0,40.0,44.0,45.0,45.0,43.0,45.0,45.0,39.0,42.0,39.0
24,41.0,39.0,40.0,44.0,42.0,40.0,44.0,44.0,39.0,41.0,39.0
25,45.0,40.0,45.0,45.0,42.0,45.0,45.0,45.0,39.0,42.0,39.0
26,45.0,40.0,45.0,47.0,42.0,45.0,47.0,47.0,39.0,43.0,39.0
27,44.0,39.0,44.0,43.0,42.0,42.0,43.0,43.0,38.0,40.0,38.0
28,45.0,40.0,45.0,45.0,42.0,45.0,45.0,45.0,38.0,41.0,38.0
29,45.0,40.0,45.0,46.0,43.0,45.0,46.0,46.0,39.0,42.0,39.0
30,40.0,39.0,40.0,44.0,42.0,40.0,44.0,44.0,38.0,40.0,38.0
31,45.0,40.0,45.0,46.0,43.0,45.0,46.0,46.0,37.0,40.0,38.0
