Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,49.0,49.0,52.0,52.0,52.0,52.0,52.0,52.0
1,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,46.0,46.0,54.0,54.0,54.0,54.0,54.0,54.0
2,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,45.0,45.0,52.0,52.0,52.0,52.0,52.0,52.0
3,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
4,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0
5,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0
6,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
7,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0
8,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0
9,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0
10,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,46.0,46.0,53.0,52.0,53.0,53.0,53.0,53.0
11,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,44.0,44.0,52.0,52.0,52.0,52.0,52.0,52.0
12,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0
13,52.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,46.0,46.0,52.0,51.0,52.0,52.0,52.0,52.0
14,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,45.0,45.0,53.0,53.0,53.0,53.0,53.0,53.0
15,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0
16,51.0,51.0,51.0,51.0,50.0,50.0,50.0,51.0,47.0,47.0,51.0,50.0,51.0,51.0,51.0,51.0
17,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,46.0,46.0,54.0,54.0,54.0,54.0,54.0,54.0
18,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,51.0,51.0,51.0,51.0
19,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,55.0,54.0,54.0,54.0,54.0
20,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
21,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0
22,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,55.0,56.0,55.0,55.0,55.0,55.0
23,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
24,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,52.0,51.0,51.0,51.0,51.0
25,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0
26,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0
