Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
50,58.0,58.0,58.0,57.0,58.0,58.0,56.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0
51,56.0,56.0,56.0,56.0,56.0,57.0,55.0,55.0,57.0,55.0,54.0,55.0,55.0,54.0,54.0
52,57.0,57.0,57.0,55.0,57.0,58.0,56.0,55.0,58.0,55.0,55.0,56.0,56.0,53.0,55.0
53,57.0,57.0,57.0,57.0,57.0,59.0,57.0,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0
54,55.0,55.0,55.0,58.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
55,55.0,55.0,55.0,60.0,55.0,57.0,55.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0
56,57.0,57.0,57.0,60.0,57.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
57,56.0,56.0,56.0,59.0,56.0,56.0,54.0,55.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0
58,56.0,56.0,56.0,61.0,56.0,57.0,56.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0
59,58.0,58.0,58.0,61.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
60,56.0,56.0,56.0,59.0,56.0,55.0,55.0,54.0,55.0,54.0,54.0,56.0,56.0,54.0,54.0
61,57.0,57.0,57.0,61.0,57.0,57.0,56.0,54.0,57.0,54.0,53.0,56.0,56.0,53.0,52.0
62,57.0,57.0,57.0,61.0,57.0,58.0,57.0,57.0,58.0,56.0,57.0,58.0,58.0,57.0,57.0
63,57.0,57.0,57.0,54.0,57.0,56.0,56.0,54.0,56.0,54.0,54.0,56.0,56.0,54.0,54.0
64,59.0,59.0,59.0,52.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
65,59.0,59.0,59.0,52.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
66,57.0,57.0,57.0,55.0,57.0,57.0,57.0,55.0,57.0,55.0,54.0,57.0,57.0,55.0,54.0
67,59.0,59.0,59.0,53.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
68,59.0,59.0,59.0,53.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
69,58.0,58.0,58.0,55.0,58.0,57.0,57.0,55.0,57.0,55.0,54.0,57.0,57.0,55.0,54.0
70,55.0,55.0,55.0,52.0,55.0,54.0,58.0,56.0,54.0,56.0,56.0,58.0,55.0,55.0,56.0
71,60.0,60.0,60.0,53.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
72,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
73,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
74,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
75,58.0,58.0,58.0,58.0,58.0,57.0,57.0,55.0,57.0,55.0,54.0,57.0,57.0,55.0,54.0
76,60.0,60.0,60.0,60.0,60.0,58.0,58.0,55.0,58.0,54.0,55.0,58.0,58.0,55.0,55.0
77,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
78,55.0,55.0,55.0,55.0,55.0,55.0,57.0,54.0,54.0,54.0,55.0,57.0,55.0,54.0,54.0
79,55.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
80,56.0,57.0,56.0,53.0,57.0,56.0,59.0,56.0,56.0,56.0,57.0,59.0,57.0,56.0,56.0
81,58.0,58.0,58.0,55.0,58.0,58.0,58.0,55.0,58.0,55.0,55.0,58.0,58.0,55.0,55.0
82,55.0,55.0,55.0,52.0,55.0,55.0,59.0,57.0,55.0,57.0,57.0,59.0,55.0,55.0,57.0
83,60.0,60.0,60.0,54.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
84,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
85,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
86,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
87,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0,54.0,55.0,58.0,58.0,55.0,55.0
88,60.0,60.0,60.0,60.0,60.0,59.0,59.0,55.0,59.0,55.0,55.0,59.0,59.0,55.0,55.0
89,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
90,59.0,59.0,59.0,54.0,59.0,58.0,58.0,54.0,58.0,54.0,56.0,58.0,58.0,53.0,56.0
91,55.0,55.0,55.0,49.0,55.0,58.0,56.0,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0
92,55.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0
93,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
94,55.0,55.0,55.0,55.0,55.0,57.0,58.0,57.0,57.0,57.0,55.0,58.0,55.0,55.0,55.0
95,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
96,59.0,59.0,59.0,59.0,59.0,58.0,58.0,54.0,58.0,54.0,53.0,58.0,58.0,53.0,53.0
97,56.0,56.0,56.0,56.0,56.0,57.0,58.0,54.0,57.0,54.0,54.0,58.0,55.0,54.0,54.0
98,61.0,61.0,61.0,61.0,61.0,59.0,59.0,58.0,59.0,58.0,56.0,59.0,59.0,56.0,56.0
99,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
100,54.0,54.0,54.0,59.0,54.0,56.0,57.0,56.0,56.0,56.0,54.0,57.0,54.0,54.0,54.0
101,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
102,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
103,55.0,55.0,55.0,60.0,55.0,56.0,57.0,56.0,56.0,56.0,55.0,57.0,55.0,55.0,55.0
104,60.0,60.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
105,59.0,59.0,59.0,59.0,59.0,57.0,57.0,53.0,57.0,53.0,53.0,57.0,57.0,53.0,53.0
106,56.0,56.0,56.0,60.0,56.0,56.0,55.0,53.0,56.0,53.0,52.0,55.0,55.0,52.0,51.0
107,61.0,61.0,61.0,61.0,61.0,59.0,59.0,56.0,59.0,55.0,56.0,59.0,59.0,56.0,56.0
108,54.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,53.0,52.0,52.0,54.0,54.0,52.0,52.0
109,51.0,51.0,51.0,48.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
110,52.0,52.0,52.0,49.0,52.0,53.0,56.0,54.0,52.0,54.0,54.0,56.0,54.0,53.0,54.0
111,54.0,54.0,54.0,54.0,54.0,55.0,55.0,52.0,55.0,53.0,53.0,55.0,55.0,52.0,52.0
112,51.0,51.0,51.0,49.0,51.0,53.0,56.0,54.0,52.0,54.0,54.0,56.0,53.0,52.0,54.0
113,55.0,55.0,55.0,54.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
114,54.0,54.0,54.0,55.0,54.0,54.0,54.0,53.0,54.0,53.0,55.0,55.0,55.0,54.0,54.0
115,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
116,56.0,56.0,56.0,57.0,56.0,56.0,59.0,56.0,56.0,56.0,57.0,59.0,57.0,56.0,56.0
117,54.0,54.0,54.0,55.0,54.0,54.0,54.0,52.0,54.0,52.0,52.0,55.0,55.0,52.0,52.0
118,56.0,56.0,56.0,56.0,56.0,55.0,55.0,52.0,55.0,52.0,52.0,55.0,55.0,52.0,52.0
119,56.0,56.0,56.0,57.0,56.0,56.0,59.0,55.0,56.0,55.0,55.0,59.0,57.0,55.0,55.0
120,59.0,59.0,59.0,54.0,59.0,59.0,59.0,53.0,59.0,53.0,54.0,59.0,59.0,53.0,54.0
121,55.0,55.0,55.0,49.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
122,55.0,55.0,55.0,53.0,55.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0,57.0
123,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
124,55.0,55.0,55.0,55.0,55.0,56.0,59.0,56.0,56.0,56.0,56.0,59.0,56.0,56.0,56.0
125,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
126,59.0,59.0,59.0,59.0,59.0,59.0,59.0,53.0,59.0,53.0,53.0,59.0,59.0,53.0,53.0
127,56.0,56.0,56.0,56.0,56.0,56.0,59.0,55.0,56.0,55.0,55.0,59.0,56.0,55.0,55.0
128,61.0,61.0,61.0,61.0,61.0,60.0,60.0,57.0,60.0,57.0,57.0,60.0,60.0,57.0,57.0
129,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
130,54.0,54.0,54.0,59.0,54.0,55.0,58.0,55.0,55.0,55.0,55.0,58.0,55.0,55.0,55.0
131,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
132,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0,54.0,55.0,58.0,58.0,55.0,55.0
133,55.0,55.0,55.0,60.0,55.0,55.0,58.0,55.0,55.0,55.0,55.0,58.0,55.0,55.0,55.0
134,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
135,55.0,55.0,55.0,59.0,55.0,54.0,54.0,52.0,54.0,51.0,52.0,55.0,55.0,52.0,51.0
136,56.0,56.0,56.0,60.0,56.0,55.0,55.0,52.0,55.0,52.0,52.0,55.0,55.0,52.0,52.0
137,61.0,61.0,61.0,61.0,61.0,60.0,60.0,55.0,60.0,55.0,55.0,60.0,60.0,55.0,55.0
138,53.0,53.0,53.0,49.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,55.0,55.0,53.0,54.0
139,50.0,50.0,50.0,48.0,50.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0,57.0
140,51.0,51.0,51.0,49.0,51.0,52.0,54.0,55.0,52.0,55.0,56.0,55.0,54.0,54.0,56.0
141,59.0,59.0,59.0,54.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
142,55.0,55.0,55.0,50.0,55.0,60.0,60.0,58.0,58.0,60.0,58.0,60.0,58.0,60.0,58.0
143,57.0,57.0,57.0,55.0,57.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,58.0,58.0
144,60.0,60.0,60.0,55.0,60.0,58.0,58.0,53.0,58.0,53.0,54.0,58.0,58.0,53.0,54.0
145,56.0,56.0,56.0,51.0,56.0,60.0,60.0,57.0,58.0,56.0,57.0,60.0,58.0,57.0,57.0
146,56.0,56.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,57.0,58.0,58.0,57.0,57.0
147,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
148,54.0,54.0,54.0,55.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
149,56.0,56.0,56.0,60.0,56.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
150,59.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
151,55.0,55.0,55.0,56.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
152,57.0,57.0,57.0,61.0,57.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
153,60.0,60.0,60.0,59.0,60.0,58.0,58.0,53.0,58.0,53.0,53.0,58.0,58.0,53.0,53.0
154,56.0,56.0,56.0,56.0,56.0,60.0,60.0,55.0,60.0,55.0,55.0,60.0,60.0,55.0,55.0
155,56.0,56.0,56.0,61.0,56.0,58.0,57.0,57.0,58.0,56.0,57.0,58.0,58.0,57.0,57.0
156,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
157,53.0,53.0,53.0,54.0,53.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
158,55.0,55.0,55.0,59.0,55.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
159,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
160,54.0,54.0,54.0,55.0,54.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
161,56.0,56.0,56.0,60.0,56.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
162,59.0,59.0,59.0,59.0,59.0,57.0,57.0,53.0,57.0,53.0,53.0,57.0,57.0,54.0,53.0
163,55.0,55.0,55.0,56.0,55.0,59.0,59.0,55.0,59.0,54.0,55.0,59.0,59.0,55.0,55.0
164,55.0,55.0,55.0,61.0,55.0,57.0,56.0,56.0,57.0,56.0,56.0,57.0,57.0,56.0,56.0
165,54.0,54.0,54.0,59.0,54.0,53.0,53.0,50.0,53.0,50.0,52.0,54.0,53.0,52.0,52.0
166,51.0,51.0,51.0,56.0,51.0,54.0,55.0,52.0,55.0,52.0,52.0,55.0,55.0,52.0,52.0
167,55.0,55.0,55.0,61.0,55.0,56.0,56.0,52.0,56.0,52.0,54.0,56.0,56.0,54.0,54.0
