Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,50.0,50.0,43.0,43.0,47.0,48.0
1,50.0,49.0,45.0,45.0,48.0,50.0
2,50.0,46.0,45.0,46.0,47.0,49.0
3,50.0,49.0,46.0,46.0,48.0,49.0
4,53.0,49.0,48.0,48.0,51.0,51.0
5,51.0,48.0,49.0,49.0,50.0,50.0
6,51.0,48.0,47.0,47.0,47.0,47.0
7,50.0,49.0,49.0,49.0,52.0,52.0
8,51.0,48.0,50.0,50.0,51.0,51.0
9,49.0,48.0,49.0,49.0,47.0,49.0
10,49.0,49.0,48.0,48.0,48.0,49.0
11,50.0,48.0,50.0,50.0,47.0,49.0
12,49.0,49.0,48.0,48.0,47.0,48.0
13,54.0,54.0,51.0,51.0,51.0,51.0
14,51.0,51.0,50.0,50.0,50.0,50.0
15,49.0,49.0,44.0,44.0,47.0,49.0
16,55.0,55.0,47.0,47.0,52.0,52.0
17,50.0,50.0,46.0,46.0,51.0,51.0
18,50.0,50.0,45.0,45.0,50.0,50.0
19,54.0,49.0,49.0,49.0,51.0,51.0
20,53.0,49.0,49.0,49.0,50.0,50.0
21,51.0,49.0,46.0,46.0,51.0,51.0
22,53.0,50.0,49.0,49.0,52.0,52.0
23,53.0,49.0,49.0,49.0,51.0,51.0
24,52.0,48.0,50.0,50.0,47.0,50.0
25,54.0,50.0,51.0,51.0,50.0,50.0
26,51.0,49.0,51.0,51.0,50.0,50.0
27,52.0,50.0,49.0,49.0,50.0,50.0
28,53.0,53.0,51.0,51.0,51.0,51.0
29,53.0,53.0,51.0,51.0,50.0,50.0
30,53.0,49.0,46.0,45.0,51.0,51.0
31,54.0,54.0,48.0,48.0,52.0,52.0
32,54.0,54.0,50.0,49.0,51.0,51.0
33,52.0,49.0,45.0,45.0,51.0,51.0
34,51.0,50.0,48.0,48.0,51.0,51.0
35,51.0,48.0,49.0,49.0,51.0,51.0
36,52.0,48.0,49.0,49.0,47.0,47.0
37,54.0,49.0,52.0,52.0,51.0,51.0
38,51.0,49.0,51.0,51.0,51.0,51.0
39,51.0,48.0,50.0,50.0,51.0,51.0
40,53.0,50.0,51.0,51.0,51.0,50.0
41,53.0,49.0,52.0,52.0,51.0,51.0
42,49.0,49.0,46.0,46.0,52.0,52.0
43,51.0,51.0,48.0,48.0,51.0,51.0
44,54.0,50.0,50.0,50.0,52.0,52.0
45,48.0,51.0,50.0,50.0,48.0,48.0
46,50.0,49.0,50.0,50.0,52.0,47.0
47,49.0,48.0,50.0,50.0,51.0,47.0
48,52.0,50.0,50.0,50.0,50.0,50.0
49,50.0,50.0,50.0,50.0,53.0,51.0
50,50.0,51.0,51.0,51.0,52.0,50.0
51,53.0,49.0,50.0,50.0,51.0,51.0
52,50.0,51.0,51.0,51.0,52.0,52.0
53,50.0,50.0,50.0,50.0,51.0,51.0
54,53.0,51.0,49.0,49.0,49.0,49.0
55,50.0,52.0,49.0,49.0,53.0,50.0
56,53.0,53.0,52.0,52.0,52.0,50.0
57,54.0,52.0,49.0,49.0,50.0,50.0
58,51.0,53.0,50.0,50.0,51.0,51.0
59,54.0,54.0,52.0,52.0,51.0,51.0
60,49.0,49.0,45.0,45.0,48.0,48.0
61,51.0,51.0,46.0,46.0,50.0,50.0
62,55.0,55.0,48.0,48.0,52.0,52.0
63,49.0,49.0,45.0,45.0,49.0,49.0
64,53.0,48.0,49.0,49.0,50.0,51.0
65,52.0,48.0,49.0,49.0,49.0,50.0
66,50.0,48.0,45.0,45.0,50.0,50.0
67,52.0,49.0,49.0,49.0,51.0,51.0
68,52.0,48.0,49.0,49.0,50.0,50.0
69,51.0,47.0,49.0,49.0,46.0,50.0
