Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,35.0,35.0,46.0,46.0,46.0
1,40.0,40.0,46.0,46.0,46.0
2,40.0,40.0,47.0,47.0,46.0
3,35.0,37.0,46.0,46.0,46.0
4,41.0,41.0,47.0,47.0,47.0
5,40.0,40.0,47.0,47.0,47.0
6,35.0,35.0,46.0,46.0,46.0
7,40.0,40.0,46.0,46.0,46.0
8,39.0,39.0,46.0,46.0,46.0
9,41.0,41.0,45.0,45.0,45.0
10,41.0,41.0,46.0,46.0,46.0
11,46.0,46.0,46.0,46.0,46.0
12,42.0,42.0,45.0,45.0,46.0
13,42.0,42.0,46.0,46.0,47.0
14,47.0,47.0,46.0,46.0,47.0
15,41.0,41.0,45.0,45.0,45.0
16,41.0,41.0,46.0,46.0,46.0
17,46.0,46.0,46.0,46.0,46.0
18,35.0,36.0,45.0,45.0,45.0
19,41.0,41.0,46.0,46.0,46.0
20,40.0,40.0,46.0,46.0,46.0
21,35.0,36.0,45.0,45.0,45.0
22,41.0,41.0,47.0,47.0,47.0
23,39.0,39.0,47.0,47.0,47.0
24,41.0,41.0,44.0,44.0,44.0
25,45.0,45.0,46.0,46.0,46.0
26,46.0,46.0,46.0,46.0,46.0
27,42.0,42.0,44.0,44.0,45.0
28,46.0,46.0,45.0,45.0,46.0
29,47.0,47.0,46.0,46.0,46.0
30,41.0,41.0,44.0,44.0,44.0
31,45.0,45.0,46.0,46.0,46.0
32,46.0,46.0,46.0,46.0,46.0
33,34.0,34.0,43.0,43.0,43.0
34,40.0,40.0,45.0,45.0,45.0
35,38.0,38.0,46.0,46.0,45.0
36,41.0,41.0,44.0,44.0,44.0
37,46.0,46.0,45.0,45.0,45.0
38,41.0,41.0,46.0,46.0,46.0
39,42.0,42.0,44.0,44.0,45.0
40,47.0,47.0,45.0,45.0,47.0
41,42.0,42.0,46.0,46.0,47.0
42,41.0,41.0,44.0,44.0,44.0
43,46.0,46.0,45.0,45.0,45.0
44,41.0,41.0,46.0,46.0,46.0
45,44.0,44.0,45.0,45.0,45.0
46,46.0,46.0,45.0,45.0,45.0
47,48.0,48.0,46.0,46.0,46.0
48,43.0,43.0,45.0,45.0,45.0
49,45.0,45.0,45.0,45.0,46.0
50,47.0,47.0,46.0,46.0,47.0
51,42.0,42.0,45.0,45.0,45.0
52,41.0,41.0,45.0,45.0,45.0
53,46.0,46.0,46.0,46.0,46.0
54,44.0,44.0,44.0,44.0,45.0
55,46.0,46.0,45.0,45.0,46.0
56,48.0,48.0,46.0,46.0,47.0
57,43.0,43.0,44.0,44.0,45.0
58,45.0,45.0,45.0,45.0,46.0
59,47.0,47.0,46.0,46.0,47.0
60,41.0,41.0,44.0,44.0,44.0
61,41.0,41.0,45.0,45.0,45.0
62,42.0,42.0,46.0,46.0,46.0
63,34.0,35.0,44.0,44.0,44.0
64,40.0,40.0,46.0,46.0,46.0
65,39.0,39.0,46.0,46.0,46.0
66,34.0,35.0,45.0,45.0,45.0
67,40.0,40.0,47.0,47.0,47.0
68,39.0,39.0,47.0,47.0,47.0
69,40.0,40.0,43.0,43.0,43.0
70,44.0,44.0,46.0,46.0,46.0
71,45.0,45.0,45.0,45.0,45.0
72,41.0,41.0,43.0,43.0,44.0
73,45.0,45.0,45.0,45.0,46.0
74,46.0,46.0,45.0,45.0,46.0
75,40.0,40.0,43.0,43.0,43.0
