Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,42.0,44.0,44.0,44.0,45.0,43.0,43.0
1,44.0,45.0,41.0,41.0,44.0,44.0,41.0
2,46.0,46.0,41.0,41.0,47.0,44.0,41.0
3,42.0,44.0,43.0,44.0,46.0,43.0,43.0
4,48.0,48.0,41.0,41.0,48.0,44.0,41.0
5,46.0,46.0,40.0,41.0,47.0,44.0,41.0
6,42.0,44.0,44.0,44.0,45.0,44.0,44.0
7,48.0,48.0,41.0,41.0,47.0,44.0,41.0
8,46.0,46.0,41.0,41.0,47.0,43.0,41.0
9,47.0,49.0,51.0,51.0,46.0,45.0,45.0
10,48.0,49.0,48.0,48.0,47.0,44.0,43.0
11,49.0,49.0,47.0,47.0,47.0,44.0,42.0
12,51.0,48.0,51.0,51.0,46.0,44.0,47.0
13,53.0,53.0,49.0,49.0,47.0,50.0,50.0
14,49.0,50.0,48.0,48.0,47.0,48.0,48.0
15,47.0,44.0,44.0,45.0,47.0,44.0,44.0
16,49.0,49.0,49.0,49.0,47.0,50.0,50.0
17,45.0,46.0,48.0,48.0,46.0,48.0,48.0
18,44.0,44.0,42.0,43.0,45.0,43.0,43.0
19,47.0,47.0,40.0,41.0,51.0,44.0,41.0
20,45.0,45.0,40.0,41.0,46.0,44.0,41.0
21,44.0,45.0,43.0,44.0,45.0,44.0,44.0
22,47.0,47.0,41.0,41.0,52.0,45.0,42.0
23,45.0,45.0,41.0,41.0,47.0,44.0,41.0
24,47.0,49.0,51.0,51.0,48.0,45.0,45.0
25,48.0,49.0,48.0,48.0,50.0,44.0,43.0
26,49.0,49.0,47.0,47.0,47.0,45.0,42.0
27,50.0,48.0,51.0,51.0,48.0,44.0,47.0
28,52.0,52.0,49.0,49.0,50.0,50.0,50.0
29,48.0,50.0,48.0,48.0,47.0,48.0,48.0
30,46.0,44.0,43.0,44.0,46.0,44.0,44.0
31,48.0,48.0,49.0,49.0,46.0,50.0,50.0
32,45.0,46.0,48.0,48.0,46.0,48.0,48.0
33,41.0,43.0,43.0,43.0,42.0,44.0,44.0
34,43.0,44.0,40.0,40.0,47.0,43.0,41.0
35,43.0,44.0,41.0,41.0,46.0,41.0,41.0
36,47.0,49.0,51.0,51.0,49.0,46.0,46.0
37,49.0,49.0,47.0,47.0,51.0,45.0,44.0
38,49.0,49.0,48.0,48.0,48.0,43.0,42.0
39,47.0,48.0,51.0,51.0,49.0,45.0,48.0
40,48.0,49.0,48.0,48.0,51.0,51.0,51.0
41,49.0,50.0,49.0,49.0,48.0,48.0,48.0
42,43.0,44.0,43.0,43.0,43.0,45.0,45.0
43,44.0,45.0,48.0,48.0,47.0,51.0,51.0
44,46.0,46.0,49.0,49.0,47.0,48.0,48.0
45,48.0,50.0,47.0,48.0,46.0,45.0,45.0
46,48.0,49.0,48.0,48.0,48.0,44.0,43.0
