Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,42.0,39.0,41.0,41.0,39.0,40.0,40.0,40.0,38.0
1,45.0,33.0,33.0,33.0,33.0,34.0,41.0,39.0,37.0
2,45.0,36.0,36.0,36.0,36.0,37.0,44.0,38.0,36.0
3,42.0,40.0,42.0,42.0,40.0,41.0,41.0,40.0,38.0
4,45.0,37.0,37.0,37.0,37.0,38.0,45.0,39.0,37.0
5,45.0,37.0,37.0,37.0,37.0,38.0,45.0,39.0,37.0
6,42.0,39.0,41.0,41.0,39.0,40.0,40.0,40.0,38.0
7,45.0,36.0,36.0,36.0,36.0,37.0,44.0,39.0,37.0
8,45.0,36.0,37.0,37.0,36.0,37.0,44.0,40.0,38.0
9,42.0,39.0,41.0,41.0,39.0,40.0,42.0,40.0,40.0
10,48.0,36.0,36.0,36.0,36.0,37.0,44.0,40.0,38.0
11,45.0,38.0,37.0,37.0,38.0,39.0,47.0,38.0,36.0
12,42.0,40.0,40.0,40.0,40.0,41.0,41.0,40.0,40.0
13,48.0,40.0,40.0,40.0,40.0,41.0,43.0,44.0,44.0
14,44.0,45.0,45.0,45.0,45.0,46.0,46.0,41.0,41.0
15,42.0,41.0,41.0,41.0,41.0,42.0,41.0,39.0,41.0
16,48.0,41.0,41.0,41.0,41.0,42.0,42.0,45.0,45.0
17,45.0,46.0,46.0,46.0,46.0,47.0,46.0,41.0,42.0
18,41.0,40.0,42.0,42.0,40.0,41.0,41.0,39.0,37.0
19,44.0,37.0,37.0,37.0,37.0,38.0,45.0,39.0,37.0
20,44.0,37.0,37.0,37.0,37.0,38.0,45.0,38.0,36.0
21,41.0,40.0,42.0,42.0,40.0,41.0,41.0,39.0,37.0
22,45.0,37.0,37.0,37.0,37.0,38.0,45.0,39.0,37.0
23,45.0,37.0,37.0,37.0,37.0,38.0,45.0,39.0,37.0
24,41.0,39.0,41.0,41.0,39.0,40.0,42.0,40.0,39.0
25,47.0,37.0,37.0,37.0,37.0,38.0,46.0,39.0,37.0
26,46.0,38.0,37.0,37.0,38.0,39.0,47.0,39.0,37.0
27,41.0,40.0,40.0,40.0,40.0,41.0,41.0,39.0,39.0
28,47.0,44.0,44.0,44.0,44.0,45.0,45.0,43.0,43.0
