Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,55.0,54.0,60.0,55.0,56.0,56.0,56.0,59.0,60.0,54.0,56.0,60.0,57.0,57.0,60.0,57.0
1,51.0,51.0,56.0,52.0,52.0,52.0,51.0,57.0,54.0,52.0,52.0,56.0,54.0,54.0,58.0,53.0
2,54.0,53.0,56.0,54.0,52.0,52.0,51.0,55.0,55.0,53.0,52.0,56.0,53.0,54.0,56.0,54.0
3,60.0,59.0,61.0,60.0,59.0,59.0,59.0,60.0,61.0,59.0,59.0,61.0,59.0,59.0,61.0,59.0
4,56.0,55.0,59.0,57.0,55.0,55.0,54.0,58.0,57.0,57.0,54.0,57.0,56.0,56.0,59.0,55.0
5,59.0,58.0,59.0,59.0,55.0,55.0,54.0,58.0,57.0,58.0,54.0,57.0,57.0,57.0,59.0,57.0
6,56.0,56.0,60.0,56.0,59.0,59.0,59.0,59.0,59.0,56.0,59.0,59.0,59.0,60.0,60.0,60.0
7,52.0,52.0,58.0,51.0,55.0,55.0,54.0,56.0,54.0,51.0,54.0,54.0,55.0,56.0,56.0,56.0
8,55.0,52.0,58.0,52.0,55.0,55.0,54.0,58.0,54.0,52.0,54.0,54.0,56.0,56.0,58.0,56.0
9,61.0,61.0,61.0,61.0,60.0,60.0,60.0,61.0,63.0,61.0,60.0,63.0,60.0,60.0,61.0,60.0
10,56.0,55.0,61.0,55.0,57.0,57.0,57.0,60.0,60.0,55.0,57.0,60.0,58.0,58.0,61.0,58.0
11,59.0,59.0,62.0,59.0,58.0,58.0,57.0,62.0,61.0,59.0,57.0,61.0,59.0,59.0,62.0,59.0
12,60.0,60.0,61.0,60.0,59.0,59.0,59.0,60.0,62.0,60.0,59.0,62.0,59.0,59.0,61.0,59.0
13,57.0,57.0,61.0,57.0,57.0,57.0,56.0,60.0,60.0,57.0,56.0,60.0,58.0,58.0,61.0,57.0
14,59.0,59.0,61.0,59.0,57.0,57.0,57.0,61.0,60.0,59.0,57.0,60.0,58.0,58.0,61.0,58.0
15,56.0,56.0,60.0,55.0,60.0,60.0,60.0,59.0,60.0,55.0,60.0,60.0,59.0,59.0,59.0,59.0
16,58.0,58.0,61.0,57.0,57.0,57.0,57.0,60.0,61.0,57.0,57.0,61.0,59.0,59.0,61.0,58.0
17,60.0,60.0,62.0,59.0,58.0,58.0,58.0,60.0,61.0,59.0,58.0,61.0,59.0,59.0,61.0,59.0
