Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,52,34,9,9,3,-3,1
0,1,52,34,8,9,3,-4,1
0,2,49,33,6,10,3,-4,1
0,3,52,34,8,10,3,-4,1
0,4,52,34,9,9,3,-4,1
0,5,49,33,7,10,3,-5,1
0,6,49,32,9,9,3,-5,1
0,7,47,31,7,10,3,-5,1
