Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,43.0,44.0,45.0,45.0,45.0,41.0
1,44.0,44.0,45.0,45.0,45.0,44.0,40.0
2,45.0,44.0,45.0,44.0,44.0,44.0,42.0
3,46.0,45.0,47.0,48.0,48.0,48.0,43.0
4,47.0,47.0,48.0,46.0,46.0,46.0,44.0
5,46.0,45.0,49.0,47.0,47.0,47.0,45.0
6,44.0,44.0,44.0,49.0,49.0,49.0,42.0
7,46.0,46.0,44.0,47.0,47.0,47.0,45.0
8,44.0,45.0,44.0,48.0,48.0,48.0,44.0
9,43.0,43.0,42.0,46.0,46.0,46.0,44.0
10,44.0,44.0,43.0,47.0,47.0,47.0,41.0
11,43.0,42.0,43.0,44.0,44.0,44.0,41.0
12,43.0,43.0,41.0,45.0,45.0,45.0,43.0
13,44.0,44.0,43.0,46.0,46.0,46.0,41.0
14,45.0,44.0,42.0,44.0,44.0,43.0,41.0
15,43.0,43.0,42.0,44.0,44.0,43.0,42.0
16,44.0,44.0,42.0,45.0,45.0,43.0,42.0
17,46.0,45.0,42.0,45.0,45.0,44.0,40.0
18,46.0,46.0,48.0,47.0,47.0,47.0,44.0
19,46.0,48.0,49.0,46.0,46.0,46.0,46.0
20,48.0,47.0,50.0,48.0,48.0,48.0,47.0
21,45.0,46.0,48.0,48.0,48.0,48.0,45.0
22,46.0,47.0,47.0,47.0,47.0,47.0,47.0
23,48.0,47.0,47.0,49.0,49.0,49.0,48.0
24,44.0,44.0,45.0,47.0,47.0,47.0,46.0
25,47.0,46.0,45.0,46.0,46.0,46.0,47.0
26,44.0,43.0,46.0,46.0,46.0,46.0,45.0
27,44.0,44.0,45.0,46.0,46.0,46.0,45.0
28,46.0,45.0,46.0,45.0,45.0,45.0,46.0
29,45.0,44.0,45.0,45.0,45.0,45.0,44.0
30,44.0,44.0,46.0,44.0,44.0,44.0,45.0
31,46.0,45.0,46.0,44.0,44.0,43.0,43.0
32,46.0,45.0,46.0,46.0,46.0,46.0,44.0
33,44.0,47.0,46.0,44.0,44.0,43.0,42.0
34,47.0,46.0,47.0,46.0,46.0,44.0,44.0
35,46.0,47.0,45.0,48.0,48.0,48.0,48.0
36,43.0,45.0,44.0,46.0,46.0,46.0,47.0
37,44.0,46.0,44.0,47.0,47.0,47.0,48.0
38,44.0,44.0,44.0,47.0,47.0,47.0,44.0
39,43.0,44.0,44.0,45.0,45.0,45.0,46.0
40,46.0,45.0,46.0,46.0,46.0,46.0,47.0
41,44.0,43.0,44.0,46.0,46.0,46.0,44.0
42,43.0,43.0,44.0,45.0,45.0,43.0,46.0
43,47.0,46.0,47.0,45.0,45.0,43.0,44.0
44,44.0,43.0,44.0,47.0,47.0,47.0,45.0
45,42.0,41.0,42.0,45.0,45.0,45.0,44.0
46,45.0,44.0,41.0,42.0,42.0,42.0,42.0
47,42.0,41.0,42.0,40.0,40.0,40.0,40.0
48,42.0,42.0,42.0,45.0,45.0,45.0,46.0
49,45.0,44.0,44.0,42.0,42.0,42.0,41.0
50,44.0,43.0,45.0,40.0,40.0,39.0,43.0
51,42.0,43.0,42.0,45.0,45.0,45.0,46.0
52,43.0,42.0,43.0,43.0,43.0,43.0,42.0
53,45.0,44.0,41.0,41.0,41.0,40.0,43.0
54,42.0,41.0,41.0,44.0,44.0,44.0,45.0
55,44.0,43.0,45.0,42.0,42.0,42.0,43.0
56,43.0,42.0,44.0,43.0,43.0,43.0,42.0
57,42.0,42.0,41.0,44.0,44.0,44.0,45.0
58,44.0,43.0,45.0,43.0,43.0,43.0,44.0
59,44.0,43.0,44.0,44.0,44.0,44.0,42.0
60,42.0,41.0,41.0,43.0,43.0,42.0,46.0
61,43.0,42.0,41.0,41.0,41.0,39.0,45.0
62,42.0,41.0,40.0,41.0,41.0,40.0,43.0
63,45.0,46.0,48.0,46.0,46.0,46.0,43.0
64,48.0,47.0,49.0,46.0,46.0,45.0,45.0
65,48.0,48.0,49.0,47.0,47.0,47.0,46.0
66,44.0,46.0,47.0,47.0,47.0,47.0,44.0
67,49.0,48.0,48.0,47.0,47.0,46.0,46.0
68,49.0,48.0,49.0,48.0,48.0,48.0,47.0
69,43.0,46.0,47.0,46.0,46.0,46.0,45.0
70,46.0,47.0,46.0,48.0,48.0,47.0,46.0
71,47.0,46.0,47.0,47.0,47.0,47.0,44.0
72,43.0,45.0,46.0,45.0,45.0,45.0,44.0
