Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,39.0,39.0,37.0,40.0,40.0,40.0
1,39.0,39.0,36.0,38.0,38.0,38.0
2,40.0,40.0,37.0,40.0,39.0,39.0
3,38.0,39.0,38.0,39.0,39.0,39.0
4,40.0,40.0,38.0,38.0,38.0,38.0
5,40.0,41.0,37.0,39.0,39.0,39.0
6,38.0,38.0,37.0,38.0,38.0,38.0
7,39.0,40.0,39.0,39.0,39.0,39.0
8,40.0,40.0,37.0,40.0,40.0,40.0
9,38.0,41.0,37.0,41.0,41.0,41.0
10,39.0,40.0,38.0,40.0,40.0,40.0
11,40.0,42.0,38.0,41.0,40.0,40.0
12,38.0,40.0,39.0,40.0,40.0,40.0
13,38.0,39.0,38.0,39.0,39.0,39.0
14,39.0,41.0,38.0,40.0,39.0,39.0
15,38.0,38.0,40.0,38.0,38.0,38.0
16,39.0,38.0,39.0,39.0,38.0,38.0
17,40.0,39.0,39.0,40.0,40.0,40.0
18,37.0,38.0,37.0,38.0,38.0,38.0
19,39.0,39.0,37.0,37.0,37.0,37.0
20,39.0,40.0,36.0,38.0,38.0,38.0
21,37.0,37.0,36.0,37.0,37.0,37.0
22,38.0,39.0,38.0,38.0,38.0,38.0
23,39.0,39.0,37.0,39.0,39.0,39.0
24,37.0,40.0,36.0,40.0,40.0,40.0
25,38.0,39.0,37.0,39.0,39.0,39.0
26,39.0,41.0,38.0,40.0,39.0,39.0
27,37.0,39.0,38.0,39.0,39.0,39.0
28,37.0,38.0,37.0,38.0,38.0,38.0
29,38.0,40.0,39.0,39.0,38.0,38.0
30,37.0,37.0,39.0,37.0,37.0,37.0
31,38.0,37.0,38.0,38.0,37.0,37.0
32,39.0,39.0,40.0,39.0,39.0,39.0
33,36.0,36.0,36.0,36.0,36.0,36.0
34,38.0,38.0,36.0,37.0,37.0,37.0
35,38.0,38.0,37.0,37.0,37.0,37.0
36,38.0,38.0,37.0,38.0,38.0,38.0
37,38.0,40.0,37.0,37.0,37.0,37.0
38,39.0,40.0,38.0,39.0,39.0,39.0
39,38.0,37.0,36.0,37.0,37.0,37.0
40,37.0,39.0,38.0,36.0,36.0,36.0
41,39.0,39.0,38.0,38.0,38.0,38.0
42,38.0,38.0,37.0,37.0,37.0,37.0
43,38.0,38.0,39.0,37.0,37.0,37.0
44,40.0,40.0,39.0,39.0,39.0,39.0
45,38.0,40.0,40.0,40.0,39.0,39.0
46,38.0,40.0,38.0,40.0,40.0,40.0
47,40.0,42.0,41.0,40.0,41.0,41.0
48,38.0,39.0,39.0,39.0,39.0,39.0
49,39.0,39.0,39.0,39.0,39.0,39.0
50,39.0,41.0,40.0,41.0,41.0,41.0
51,39.0,38.0,40.0,38.0,38.0,38.0
52,40.0,39.0,39.0,38.0,38.0,38.0
53,40.0,40.0,40.0,40.0,40.0,40.0
54,37.0,38.0,38.0,38.0,38.0,38.0
55,39.0,38.0,38.0,38.0,38.0,38.0
56,39.0,40.0,39.0,40.0,40.0,40.0
57,38.0,37.0,39.0,37.0,37.0,37.0
58,40.0,38.0,38.0,37.0,37.0,37.0
59,40.0,39.0,40.0,39.0,39.0,39.0
60,39.0,37.0,37.0,37.0,36.0,36.0
61,38.0,37.0,38.0,37.0,37.0,37.0
62,39.0,37.0,39.0,38.0,38.0,38.0
63,36.0,37.0,36.0,37.0,37.0,37.0
64,38.0,38.0,36.0,36.0,36.0,36.0
65,38.0,39.0,35.0,37.0,37.0,37.0
66,36.0,36.0,35.0,36.0,36.0,36.0
67,37.0,38.0,37.0,37.0,37.0,37.0
68,38.0,38.0,36.0,38.0,38.0,38.0
69,36.0,39.0,35.0,39.0,39.0,39.0
70,37.0,38.0,36.0,38.0,38.0,38.0
71,38.0,40.0,37.0,39.0,38.0,38.0
72,36.0,38.0,37.0,38.0,38.0,38.0
73,36.0,37.0,36.0,37.0,37.0,37.0
74,37.0,39.0,38.0,38.0,37.0,37.0
75,36.0,36.0,38.0,36.0,36.0,36.0
76,37.0,36.0,37.0,37.0,36.0,36.0
77,38.0,38.0,39.0,38.0,38.0,38.0
78,35.0,35.0,35.0,35.0,35.0,35.0
79,37.0,37.0,35.0,36.0,36.0,36.0
80,37.0,37.0,36.0,36.0,36.0,36.0
81,37.0,37.0,36.0,37.0,37.0,37.0
82,37.0,39.0,36.0,36.0,36.0,36.0
83,38.0,39.0,38.0,38.0,38.0,38.0
84,37.0,36.0,36.0,36.0,36.0,36.0
