Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
99,36.0,34.0,35.0,34.0,34.0,35.0,33.0,33.0,36.0
100,38.0,38.0,39.0,40.0,37.0,39.0,38.0,38.0,34.0
101,38.0,37.0,38.0,36.0,36.0,37.0,38.0,38.0,38.0
102,36.0,35.0,34.0,35.0,35.0,36.0,34.0,34.0,37.0
103,39.0,39.0,37.0,41.0,38.0,40.0,35.0,35.0,35.0
104,37.0,39.0,37.0,37.0,38.0,38.0,39.0,39.0,39.0
105,34.0,36.0,34.0,36.0,36.0,33.0,33.0,33.0,35.0
106,39.0,36.0,34.0,36.0,38.0,39.0,35.0,35.0,35.0
107,36.0,39.0,37.0,36.0,38.0,37.0,36.0,36.0,38.0
108,35.0,35.0,33.0,34.0,37.0,34.0,32.0,33.0,33.0
109,41.0,35.0,35.0,34.0,37.0,38.0,34.0,35.0,34.0
110,37.0,37.0,37.0,37.0,37.0,36.0,34.0,35.0,35.0
111,38.0,33.0,33.0,36.0,35.0,38.0,35.0,35.0,34.0
112,39.0,37.0,37.0,37.0,37.0,36.0,35.0,35.0,36.0
113,38.0,37.0,38.0,38.0,37.0,36.0,39.0,39.0,38.0
114,37.0,35.0,32.0,35.0,37.0,37.0,34.0,34.0,33.0
115,41.0,36.0,36.0,39.0,39.0,38.0,34.0,34.0,35.0
116,37.0,39.0,37.0,37.0,39.0,35.0,38.0,38.0,39.0
117,35.0,36.0,33.0,36.0,37.0,35.0,33.0,33.0,34.0
118,42.0,37.0,35.0,36.0,39.0,39.0,34.0,35.0,35.0
119,37.0,40.0,38.0,38.0,39.0,36.0,34.0,35.0,40.0
120,38.0,33.0,36.0,37.0,35.0,38.0,34.0,34.0,35.0
121,39.0,37.0,38.0,38.0,37.0,35.0,40.0,40.0,37.0
122,37.0,36.0,40.0,38.0,36.0,36.0,37.0,37.0,40.0
123,37.0,34.0,35.0,36.0,36.0,37.0,34.0,34.0,34.0
124,40.0,39.0,40.0,41.0,38.0,37.0,39.0,39.0,36.0
125,38.0,38.0,39.0,38.0,38.0,37.0,39.0,39.0,40.0
126,38.0,34.0,33.0,37.0,37.0,38.0,35.0,35.0,35.0
127,40.0,40.0,38.0,38.0,39.0,38.0,36.0,36.0,37.0
128,39.0,39.0,38.0,39.0,39.0,38.0,40.0,40.0,39.0
129,36.0,33.0,34.0,35.0,35.0,36.0,33.0,33.0,34.0
130,39.0,38.0,39.0,40.0,38.0,40.0,38.0,38.0,35.0
131,37.0,37.0,38.0,37.0,37.0,36.0,38.0,38.0,39.0
132,37.0,34.0,32.0,36.0,36.0,37.0,34.0,34.0,35.0
133,40.0,39.0,37.0,41.0,39.0,41.0,35.0,35.0,36.0
134,38.0,39.0,37.0,38.0,38.0,37.0,39.0,39.0,40.0
135,34.0,34.0,32.0,36.0,37.0,34.0,33.0,33.0,36.0
136,40.0,36.0,34.0,37.0,39.0,40.0,35.0,35.0,36.0
137,36.0,39.0,37.0,37.0,39.0,36.0,34.0,34.0,39.0
138,38.0,32.0,37.0,38.0,33.0,38.0,35.0,35.0,35.0
139,37.0,36.0,40.0,38.0,35.0,35.0,38.0,38.0,41.0
140,42.0,33.0,39.0,35.0,34.0,35.0,37.0,37.0,38.0
141,41.0,33.0,36.0,39.0,35.0,41.0,37.0,37.0,38.0
142,40.0,38.0,42.0,42.0,37.0,37.0,39.0,39.0,40.0
143,42.0,35.0,38.0,38.0,36.0,37.0,39.0,39.0,40.0
144,42.0,34.0,36.0,38.0,36.0,42.0,38.0,38.0,39.0
145,40.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,37.0
146,38.0,36.0,38.0,39.0,37.0,38.0,38.0,38.0,38.0
147,40.0,33.0,35.0,38.0,35.0,40.0,36.0,36.0,38.0
148,40.0,38.0,41.0,41.0,37.0,39.0,38.0,38.0,39.0
149,41.0,35.0,37.0,42.0,38.0,37.0,38.0,38.0,39.0
150,41.0,34.0,36.0,37.0,36.0,41.0,37.0,37.0,39.0
151,41.0,39.0,42.0,42.0,38.0,40.0,39.0,39.0,36.0
152,38.0,36.0,38.0,43.0,39.0,38.0,39.0,39.0,40.0
153,37.0,34.0,33.0,38.0,36.0,37.0,35.0,34.0,35.0
154,39.0,39.0,39.0,38.0,39.0,38.0,36.0,36.0,36.0
155,38.0,36.0,36.0,44.0,39.0,37.0,38.0,38.0,37.0
156,39.0,32.0,34.0,37.0,34.0,39.0,35.0,35.0,37.0
157,39.0,37.0,40.0,40.0,38.0,38.0,37.0,37.0,38.0
158,40.0,34.0,36.0,41.0,37.0,36.0,37.0,37.0,38.0
159,40.0,33.0,35.0,38.0,35.0,40.0,36.0,36.0,38.0
160,40.0,38.0,41.0,41.0,39.0,39.0,38.0,38.0,35.0
161,37.0,35.0,37.0,42.0,38.0,37.0,38.0,38.0,39.0
162,36.0,33.0,32.0,39.0,36.0,36.0,34.0,34.0,36.0
163,40.0,38.0,38.0,41.0,40.0,40.0,35.0,35.0,35.0
164,37.0,35.0,35.0,43.0,38.0,36.0,39.0,39.0,40.0
165,35.0,34.0,32.0,40.0,36.0,33.0,34.0,33.0,34.0
166,39.0,34.0,33.0,37.0,37.0,38.0,35.0,35.0,34.0
167,37.0,36.0,34.0,37.0,38.0,35.0,35.0,35.0,37.0
