Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,47.0,44.0,44.0,44.0,47.0,44.0,44.0,44.0,44.0
1,48.0,45.0,45.0,45.0,49.0,44.0,45.0,45.0,45.0
2,51.0,48.0,48.0,48.0,49.0,47.0,48.0,48.0,48.0
3,47.0,44.0,44.0,44.0,49.0,44.0,43.0,43.0,43.0
4,51.0,49.0,49.0,49.0,50.0,48.0,48.0,48.0,48.0
5,51.0,49.0,49.0,49.0,50.0,48.0,48.0,48.0,48.0
6,48.0,45.0,45.0,45.0,48.0,45.0,44.0,44.0,44.0
7,51.0,48.0,48.0,48.0,50.0,47.0,48.0,48.0,48.0
8,51.0,48.0,48.0,48.0,50.0,47.0,48.0,48.0,48.0
9,48.0,44.0,44.0,44.0,49.0,45.0,44.0,44.0,44.0
10,51.0,48.0,48.0,48.0,50.0,47.0,48.0,48.0,48.0
11,52.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0
12,47.0,43.0,43.0,43.0,49.0,44.0,43.0,43.0,43.0
13,50.0,47.0,47.0,47.0,49.0,46.0,47.0,47.0,47.0
14,51.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,47.0
15,47.0,44.0,44.0,44.0,49.0,44.0,43.0,43.0,43.0
16,48.0,46.0,46.0,46.0,50.0,45.0,45.0,45.0,45.0
17,52.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0
18,46.0,43.0,43.0,43.0,48.0,43.0,42.0,42.0,42.0
19,51.0,49.0,49.0,49.0,53.0,48.0,48.0,48.0,48.0
20,51.0,49.0,49.0,49.0,53.0,48.0,48.0,48.0,48.0
21,47.0,44.0,44.0,44.0,49.0,44.0,43.0,43.0,43.0
22,51.0,49.0,49.0,49.0,54.0,48.0,48.0,48.0,48.0
23,51.0,49.0,49.0,49.0,54.0,48.0,48.0,48.0,48.0
24,48.0,45.0,45.0,45.0,48.0,45.0,44.0,44.0,44.0
25,51.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0
26,52.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0
