Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,51.0,49.0,52.0,52.0,49.0,51.0,48.0,51.0,47.0,50.0,50.0,50.0,47.0,51.0,50.0,51.0
1,58.0,51.0,50.0,50.0,51.0,54.0,49.0,58.0,49.0,58.0,58.0,57.0,52.0,51.0,57.0,53.0
2,53.0,47.0,52.0,52.0,47.0,51.0,48.0,53.0,45.0,53.0,53.0,52.0,48.0,53.0,52.0,53.0
3,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0
4,57.0,55.0,54.0,53.0,55.0,53.0,54.0,57.0,53.0,57.0,57.0,56.0,57.0,51.0,57.0,57.0
5,53.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,49.0,57.0,57.0,53.0,53.0,52.0,56.0,53.0
6,52.0,51.0,52.0,52.0,51.0,47.0,47.0,50.0,47.0,46.0,52.0,50.0,48.0,51.0,50.0,51.0
7,54.0,53.0,55.0,54.0,53.0,54.0,55.0,53.0,54.0,53.0,54.0,52.0,52.0,51.0,57.0,53.0
8,52.0,50.0,54.0,54.0,50.0,51.0,53.0,51.0,50.0,52.0,52.0,52.0,50.0,51.0,52.0,53.0
9,50.0,47.0,52.0,52.0,47.0,47.0,48.0,50.0,47.0,47.0,50.0,51.0,48.0,51.0,50.0,51.0
10,52.0,48.0,52.0,52.0,48.0,52.0,48.0,52.0,47.0,52.0,52.0,52.0,48.0,51.0,55.0,52.0
11,51.0,47.0,52.0,52.0,47.0,51.0,48.0,51.0,45.0,53.0,52.0,52.0,48.0,52.0,52.0,53.0
12,49.0,46.0,51.0,51.0,46.0,46.0,47.0,49.0,46.0,47.0,49.0,50.0,47.0,50.0,49.0,50.0
13,51.0,47.0,54.0,53.0,47.0,51.0,47.0,51.0,47.0,52.0,52.0,51.0,47.0,55.0,54.0,51.0
14,50.0,47.0,51.0,51.0,47.0,50.0,48.0,50.0,44.0,53.0,52.0,56.0,52.0,55.0,51.0,52.0
15,50.0,47.0,52.0,52.0,47.0,47.0,47.0,50.0,46.0,46.0,50.0,51.0,47.0,51.0,50.0,51.0
16,52.0,47.0,55.0,54.0,47.0,52.0,48.0,52.0,47.0,52.0,52.0,52.0,47.0,56.0,55.0,52.0
17,50.0,47.0,50.0,50.0,47.0,48.0,46.0,50.0,44.0,50.0,50.0,57.0,52.0,56.0,52.0,53.0
18,50.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,49.0,50.0,51.0,51.0,51.0,50.0,50.0
19,57.0,56.0,57.0,57.0,56.0,57.0,57.0,56.0,57.0,56.0,57.0,57.0,56.0,51.0,56.0,56.0
