Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
95,57.0,58.0,57.0,55.0,55.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0,55.0,56.0
96,56.0,57.0,57.0,55.0,58.0,56.0,59.0,56.0,56.0,56.0,56.0,54.0,55.0,55.0
97,58.0,58.0,59.0,56.0,56.0,56.0,57.0,56.0,56.0,56.0,58.0,56.0,57.0,55.0
98,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,58.0,58.0,58.0,56.0,56.0,57.0
99,56.0,56.0,55.0,54.0,56.0,55.0,57.0,55.0,54.0,54.0,56.0,53.0,54.0,53.0
100,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,57.0,58.0,56.0,55.0,53.0
101,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,56.0,56.0,58.0,55.0,55.0,55.0
102,57.0,57.0,56.0,55.0,57.0,56.0,58.0,56.0,55.0,55.0,57.0,54.0,55.0,54.0
103,57.0,57.0,58.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,57.0,55.0,56.0,54.0
104,58.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0,56.0,56.0
105,56.0,57.0,57.0,56.0,58.0,57.0,59.0,57.0,54.0,54.0,56.0,54.0,56.0,53.0
106,56.0,57.0,59.0,56.0,56.0,57.0,57.0,57.0,56.0,56.0,58.0,56.0,57.0,55.0
107,58.0,58.0,59.0,56.0,56.0,57.0,57.0,57.0,56.0,56.0,58.0,56.0,57.0,55.0
108,57.0,56.0,58.0,56.0,56.0,55.0,55.0,55.0,55.0,53.0,57.0,57.0,56.0,53.0
109,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,53.0,54.0,52.0,52.0
110,53.0,53.0,54.0,52.0,52.0,51.0,51.0,51.0,54.0,53.0,53.0,54.0,52.0,53.0
111,57.0,56.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,53.0,55.0,53.0,55.0,52.0
112,53.0,53.0,53.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,53.0,54.0,51.0,53.0
113,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0,50.0,54.0
114,58.0,57.0,57.0,56.0,56.0,55.0,55.0,55.0,54.0,56.0,58.0,56.0,55.0,53.0
115,58.0,57.0,59.0,57.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,58.0,57.0,55.0
116,58.0,59.0,59.0,56.0,56.0,57.0,57.0,57.0,56.0,59.0,59.0,58.0,57.0,55.0
117,57.0,57.0,58.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,57.0,55.0,56.0,54.0
118,57.0,58.0,60.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,59.0,57.0,58.0,56.0
119,59.0,59.0,60.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,57.0,58.0,56.0
120,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,52.0,55.0,54.0
121,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0,53.0,53.0,53.0,50.0,53.0
122,56.0,56.0,52.0,54.0,51.0,54.0,51.0,51.0,57.0,57.0,57.0,53.0,50.0,56.0
123,56.0,57.0,57.0,55.0,58.0,55.0,59.0,55.0,55.0,56.0,56.0,55.0,55.0,54.0
124,58.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,56.0,59.0,59.0,58.0,57.0,55.0
125,58.0,59.0,58.0,56.0,56.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0,56.0,57.0
126,57.0,58.0,58.0,55.0,59.0,56.0,60.0,55.0,56.0,56.0,57.0,55.0,56.0,55.0
127,59.0,59.0,60.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0,59.0,57.0,58.0,56.0
128,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,59.0,59.0,59.0,57.0,57.0,58.0
129,57.0,56.0,56.0,55.0,57.0,54.0,58.0,54.0,54.0,55.0,57.0,54.0,54.0,53.0
130,59.0,58.0,58.0,57.0,57.0,56.0,56.0,56.0,55.0,58.0,59.0,57.0,56.0,54.0
131,59.0,58.0,58.0,57.0,57.0,56.0,56.0,56.0,57.0,57.0,59.0,56.0,56.0,56.0
132,56.0,57.0,57.0,56.0,58.0,55.0,59.0,55.0,55.0,56.0,56.0,55.0,55.0,54.0
133,58.0,58.0,59.0,58.0,58.0,57.0,57.0,57.0,56.0,56.0,58.0,56.0,57.0,55.0
134,59.0,59.0,59.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,57.0
135,57.0,57.0,58.0,55.0,55.0,56.0,56.0,56.0,55.0,55.0,57.0,55.0,56.0,54.0
136,57.0,58.0,60.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,59.0,57.0,58.0,56.0
137,59.0,59.0,60.0,57.0,57.0,58.0,58.0,58.0,57.0,57.0,59.0,57.0,58.0,56.0
138,50.0,51.0,50.0,48.0,49.0,49.0,49.0,49.0,50.0,50.0,51.0,50.0,48.0,49.0
139,46.0,47.0,49.0,45.0,45.0,45.0,45.0,45.0,47.0,50.0,50.0,49.0,47.0,47.0
140,47.0,47.0,50.0,45.0,44.0,45.0,45.0,45.0,48.0,48.0,48.0,47.0,49.0,47.0
141,56.0,57.0,56.0,54.0,54.0,55.0,55.0,55.0,54.0,54.0,56.0,55.0,54.0,53.0
142,52.0,53.0,55.0,51.0,51.0,51.0,51.0,51.0,53.0,56.0,56.0,55.0,53.0,53.0
143,55.0,55.0,55.0,53.0,50.0,53.0,51.0,51.0,56.0,56.0,56.0,52.0,53.0,55.0
144,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,52.0,55.0,54.0
145,53.0,53.0,56.0,51.0,51.0,51.0,51.0,51.0,54.0,52.0,53.0,53.0,54.0,53.0
146,56.0,56.0,55.0,54.0,51.0,54.0,51.0,51.0,57.0,57.0,57.0,52.0,53.0,56.0
147,57.0,56.0,56.0,55.0,57.0,54.0,58.0,54.0,54.0,55.0,57.0,54.0,54.0,53.0
148,54.0,54.0,55.0,52.0,54.0,52.0,54.0,50.0,55.0,57.0,57.0,56.0,53.0,54.0
149,57.0,55.0,54.0,55.0,55.0,53.0,54.0,53.0,56.0,56.0,56.0,55.0,52.0,55.0
150,56.0,57.0,57.0,55.0,58.0,55.0,59.0,55.0,55.0,55.0,56.0,54.0,55.0,54.0
151,55.0,55.0,56.0,53.0,55.0,53.0,55.0,51.0,56.0,56.0,56.0,55.0,54.0,55.0
152,56.0,56.0,55.0,55.0,55.0,54.0,55.0,54.0,57.0,57.0,57.0,56.0,53.0,56.0
153,57.0,57.0,58.0,55.0,59.0,55.0,60.0,55.0,55.0,55.0,57.0,55.0,56.0,54.0
154,56.0,56.0,57.0,54.0,56.0,54.0,56.0,51.0,57.0,57.0,57.0,54.0,55.0,56.0
155,56.0,56.0,55.0,51.0,55.0,51.0,56.0,54.0,57.0,57.0,57.0,57.0,53.0,56.0
156,56.0,55.0,55.0,54.0,56.0,53.0,57.0,53.0,53.0,54.0,56.0,53.0,53.0,52.0
157,53.0,53.0,54.0,51.0,53.0,51.0,53.0,49.0,54.0,56.0,56.0,55.0,52.0,53.0
158,56.0,54.0,53.0,54.0,54.0,52.0,53.0,52.0,55.0,55.0,55.0,54.0,51.0,54.0
159,57.0,56.0,56.0,55.0,57.0,54.0,58.0,54.0,54.0,55.0,57.0,54.0,54.0,53.0
160,54.0,54.0,55.0,52.0,54.0,52.0,54.0,50.0,55.0,57.0,57.0,56.0,53.0,54.0
161,57.0,55.0,54.0,55.0,55.0,53.0,54.0,53.0,56.0,56.0,56.0,55.0,52.0,55.0
162,56.0,56.0,57.0,56.0,58.0,55.0,59.0,55.0,54.0,54.0,56.0,54.0,55.0,53.0
163,55.0,55.0,56.0,53.0,55.0,53.0,55.0,51.0,56.0,56.0,56.0,53.0,54.0,55.0
164,56.0,55.0,54.0,56.0,56.0,51.0,55.0,53.0,56.0,56.0,56.0,56.0,53.0,55.0
165,55.0,56.0,58.0,55.0,55.0,55.0,56.0,55.0,52.0,52.0,57.0,55.0,56.0,51.0
166,51.0,52.0,57.0,51.0,51.0,51.0,52.0,51.0,52.0,53.0,53.0,54.0,55.0,52.0
167,51.0,52.0,54.0,51.0,51.0,51.0,52.0,51.0,52.0,52.0,54.0,57.0,53.0,51.0
