Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,53.0,56.0,57.0,60.0,57.0
1,51.0,51.0,55.0,59.0,54.0
2,55.0,54.0,55.0,59.0,55.0
3,56.0,60.0,56.0,59.0,58.0
4,52.0,56.0,55.0,60.0,59.0
5,56.0,58.0,56.0,60.0,59.0
6,57.0,61.0,55.0,59.0,59.0
7,53.0,57.0,53.0,59.0,60.0
8,55.0,59.0,55.0,60.0,60.0
9,58.0,62.0,57.0,59.0,58.0
10,55.0,59.0,57.0,60.0,54.0
11,60.0,60.0,57.0,59.0,56.0
12,58.0,62.0,56.0,58.0,57.0
13,55.0,59.0,56.0,59.0,57.0
14,60.0,60.0,56.0,58.0,57.0
15,57.0,61.0,55.0,57.0,58.0
16,53.0,57.0,55.0,59.0,58.0
17,59.0,59.0,55.0,59.0,58.0
18,59.0,59.0,57.0,59.0,59.0
19,55.0,56.0,54.0,59.0,58.0
20,57.0,57.0,55.0,59.0,60.0
21,60.0,60.0,56.0,60.0,59.0
22,56.0,57.0,54.0,60.0,59.0
23,58.0,58.0,54.0,60.0,61.0
24,61.0,61.0,57.0,58.0,59.0
25,58.0,58.0,57.0,59.0,57.0
26,61.0,59.0,58.0,59.0,57.0
27,61.0,61.0,56.0,57.0,58.0
28,58.0,58.0,56.0,58.0,58.0
29,61.0,59.0,57.0,58.0,58.0
30,60.0,60.0,56.0,58.0,59.0
31,56.0,56.0,55.0,58.0,59.0
32,60.0,58.0,56.0,59.0,59.0
33,59.0,57.0,55.0,59.0,58.0
34,55.0,54.0,53.0,58.0,56.0
35,57.0,55.0,55.0,58.0,56.0
36,60.0,60.0,57.0,57.0,60.0
37,57.0,58.0,57.0,58.0,58.0
38,59.0,58.0,59.0,59.0,58.0
39,60.0,60.0,56.0,56.0,59.0
40,57.0,58.0,56.0,58.0,59.0
41,59.0,58.0,58.0,58.0,59.0
42,59.0,57.0,55.0,57.0,60.0
43,55.0,57.0,55.0,59.0,60.0
44,58.0,57.0,57.0,59.0,60.0
45,57.0,57.0,57.0,57.0,54.0
46,55.0,56.0,59.0,59.0,52.0
47,56.0,56.0,57.0,59.0,53.0
48,59.0,59.0,56.0,58.0,57.0
49,57.0,57.0,58.0,58.0,55.0
50,59.0,57.0,56.0,60.0,55.0
51,60.0,60.0,56.0,58.0,58.0
52,58.0,58.0,57.0,59.0,56.0
53,60.0,58.0,57.0,60.0,56.0
54,59.0,59.0,55.0,57.0,56.0
55,57.0,57.0,57.0,57.0,54.0
56,59.0,57.0,56.0,59.0,54.0
57,60.0,60.0,55.0,57.0,57.0
58,58.0,58.0,56.0,58.0,55.0
59,60.0,58.0,56.0,59.0,55.0
60,55.0,56.0,55.0,57.0,58.0
61,53.0,53.0,55.0,58.0,56.0
62,55.0,53.0,55.0,58.0,56.0
63,60.0,60.0,56.0,58.0,58.0
64,56.0,56.0,54.0,60.0,59.0
65,58.0,58.0,54.0,60.0,59.0
66,61.0,61.0,56.0,59.0,59.0
67,57.0,57.0,55.0,61.0,60.0
68,59.0,59.0,55.0,61.0,60.0
69,62.0,62.0,58.0,58.0,60.0
70,59.0,59.0,56.0,58.0,56.0
71,60.0,60.0,57.0,58.0,58.0
72,62.0,62.0,57.0,57.0,59.0
73,59.0,59.0,55.0,58.0,59.0
74,60.0,60.0,56.0,58.0,59.0
75,61.0,61.0,56.0,58.0,60.0
76,57.0,57.0,55.0,59.0,60.0
77,59.0,59.0,56.0,59.0,60.0
78,60.0,58.0,57.0,60.0,59.0
79,56.0,54.0,55.0,60.0,57.0
80,58.0,56.0,55.0,60.0,57.0
81,61.0,61.0,59.0,59.0,61.0
82,58.0,58.0,56.0,57.0,57.0
83,59.0,59.0,58.0,59.0,59.0
84,61.0,61.0,58.0,58.0,60.0
85,58.0,58.0,55.0,59.0,60.0
86,59.0,59.0,57.0,59.0,60.0
87,60.0,58.0,57.0,59.0,61.0
88,56.0,56.0,55.0,60.0,61.0
89,58.0,57.0,56.0,60.0,61.0
90,58.0,58.0,56.0,56.0,55.0
