Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,47.0,46.0,47.0,47.0,48.0,48.0,46.0
1,43.0,43.0,45.0,48.0,53.0,47.0,45.0
2,43.0,43.0,47.0,49.0,49.0,53.0,47.0
3,49.0,48.0,47.0,48.0,48.0,48.0,45.0
4,45.0,45.0,48.0,49.0,53.0,48.0,47.0
5,46.0,45.0,51.0,52.0,51.0,54.0,46.0
6,47.0,46.0,48.0,48.0,48.0,47.0,45.0
7,43.0,43.0,48.0,49.0,50.0,48.0,47.0
8,48.0,44.0,51.0,49.0,51.0,53.0,46.0
9,57.0,57.0,52.0,50.0,52.0,55.0,52.0
10,49.0,49.0,51.0,50.0,54.0,57.0,51.0
11,50.0,50.0,53.0,54.0,53.0,57.0,47.0
12,56.0,56.0,51.0,49.0,51.0,54.0,51.0
13,48.0,48.0,50.0,49.0,53.0,56.0,50.0
14,49.0,49.0,52.0,53.0,52.0,56.0,46.0
15,51.0,51.0,46.0,46.0,46.0,49.0,46.0
16,43.0,43.0,43.0,45.0,47.0,51.0,45.0
17,46.0,44.0,46.0,44.0,52.0,51.0,45.0
18,49.0,49.0,52.0,48.0,52.0,47.0,44.0
19,46.0,46.0,48.0,51.0,52.0,48.0,46.0
20,46.0,46.0,51.0,53.0,51.0,53.0,46.0
21,49.0,48.0,52.0,49.0,52.0,47.0,45.0
22,47.0,47.0,49.0,52.0,51.0,48.0,47.0
23,53.0,47.0,51.0,53.0,52.0,53.0,47.0
24,59.0,59.0,57.0,53.0,57.0,55.0,52.0
25,51.0,51.0,56.0,52.0,56.0,56.0,56.0
26,55.0,55.0,54.0,55.0,53.0,56.0,53.0
27,58.0,58.0,56.0,52.0,56.0,54.0,51.0
28,50.0,50.0,55.0,51.0,55.0,55.0,55.0
29,54.0,54.0,53.0,54.0,52.0,55.0,52.0
30,53.0,53.0,47.0,48.0,47.0,49.0,46.0
31,46.0,46.0,48.0,48.0,51.0,50.0,50.0
32,50.0,49.0,50.0,48.0,52.0,51.0,47.0
33,45.0,44.0,52.0,49.0,52.0,47.0,46.0
34,43.0,43.0,49.0,50.0,52.0,47.0,47.0
35,46.0,44.0,51.0,53.0,51.0,53.0,48.0
36,55.0,55.0,57.0,54.0,57.0,55.0,53.0
37,50.0,50.0,56.0,53.0,56.0,57.0,56.0
38,55.0,55.0,53.0,54.0,54.0,57.0,53.0
39,54.0,54.0,56.0,53.0,56.0,54.0,52.0
40,49.0,49.0,55.0,52.0,55.0,56.0,55.0
41,54.0,54.0,52.0,53.0,53.0,56.0,52.0
42,49.0,49.0,47.0,49.0,47.0,49.0,47.0
43,46.0,46.0,48.0,49.0,52.0,51.0,50.0
44,50.0,49.0,50.0,48.0,50.0,52.0,47.0
45,54.0,54.0,54.0,52.0,52.0,55.0,52.0
46,49.0,49.0,51.0,52.0,53.0,50.0,50.0
47,49.0,49.0,53.0,52.0,53.0,52.0,49.0
48,60.0,60.0,53.0,51.0,52.0,56.0,55.0
49,55.0,55.0,50.0,51.0,56.0,56.0,56.0
50,55.0,55.0,52.0,51.0,54.0,58.0,55.0
51,55.0,55.0,52.0,51.0,52.0,55.0,51.0
52,50.0,50.0,51.0,49.0,52.0,51.0,51.0
53,50.0,50.0,52.0,50.0,53.0,53.0,51.0
54,59.0,59.0,52.0,50.0,51.0,55.0,54.0
55,54.0,54.0,49.0,50.0,55.0,55.0,55.0
56,54.0,54.0,51.0,50.0,53.0,57.0,54.0
57,54.0,54.0,51.0,50.0,51.0,54.0,50.0
58,49.0,49.0,50.0,49.0,51.0,50.0,50.0
59,49.0,49.0,51.0,49.0,52.0,52.0,50.0
60,47.0,47.0,46.0,46.0,46.0,49.0,45.0
61,44.0,44.0,46.0,45.0,52.0,43.0,44.0
62,44.0,44.0,46.0,43.0,47.0,43.0,45.0
63,48.0,48.0,51.0,48.0,51.0,46.0,43.0
64,45.0,45.0,49.0,53.0,51.0,47.0,46.0
65,45.0,45.0,50.0,52.0,50.0,52.0,45.0
66,49.0,49.0,51.0,48.0,51.0,46.0,44.0
67,47.0,47.0,50.0,54.0,51.0,47.0,46.0
