Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,39.0,36.0,36.0,37.0,40.0,39.0,37.0
1,40.0,37.0,40.0,38.0,42.0,40.0,38.0
2,40.0,37.0,40.0,39.0,39.0,40.0,38.0
3,40.0,36.0,37.0,40.0,42.0,40.0,37.0
4,41.0,40.0,41.0,42.0,42.0,41.0,39.0
5,41.0,40.0,41.0,43.0,43.0,41.0,42.0
6,39.0,36.0,37.0,41.0,42.0,40.0,37.0
7,40.0,40.0,41.0,42.0,43.0,41.0,40.0
8,41.0,40.0,41.0,43.0,43.0,41.0,43.0
9,39.0,36.0,40.0,41.0,41.0,39.0,37.0
10,41.0,40.0,41.0,43.0,42.0,41.0,43.0
11,40.0,40.0,41.0,39.0,39.0,40.0,40.0
12,39.0,36.0,41.0,40.0,40.0,39.0,36.0
13,40.0,39.0,42.0,42.0,41.0,40.0,42.0
14,40.0,39.0,42.0,39.0,41.0,40.0,39.0
15,39.0,36.0,37.0,38.0,40.0,39.0,37.0
16,40.0,37.0,40.0,38.0,39.0,40.0,38.0
17,40.0,37.0,40.0,39.0,42.0,40.0,39.0
18,40.0,36.0,37.0,40.0,42.0,40.0,36.0
19,41.0,40.0,41.0,42.0,43.0,41.0,39.0
20,42.0,40.0,41.0,44.0,44.0,42.0,42.0
21,40.0,36.0,37.0,41.0,42.0,40.0,37.0
22,41.0,40.0,41.0,42.0,43.0,41.0,40.0
23,42.0,40.0,41.0,44.0,44.0,42.0,43.0
24,40.0,36.0,40.0,41.0,42.0,40.0,37.0
25,42.0,40.0,42.0,43.0,44.0,42.0,43.0
26,41.0,41.0,42.0,43.0,43.0,41.0,43.0
27,40.0,35.0,42.0,40.0,42.0,40.0,36.0
28,41.0,40.0,43.0,42.0,43.0,41.0,42.0
29,41.0,41.0,43.0,43.0,43.0,41.0,42.0
30,40.0,36.0,38.0,41.0,42.0,40.0,37.0
31,41.0,40.0,41.0,41.0,43.0,41.0,40.0
32,41.0,41.0,41.0,43.0,43.0,41.0,43.0
33,39.0,36.0,37.0,41.0,42.0,40.0,37.0
34,40.0,40.0,41.0,42.0,43.0,41.0,40.0
35,41.0,40.0,41.0,43.0,43.0,42.0,43.0
36,39.0,36.0,41.0,41.0,42.0,40.0,37.0
37,41.0,40.0,42.0,43.0,43.0,42.0,43.0
38,41.0,41.0,42.0,43.0,43.0,41.0,42.0
39,39.0,35.0,42.0,40.0,42.0,40.0,36.0
40,40.0,40.0,43.0,42.0,43.0,41.0,42.0
41,41.0,41.0,43.0,43.0,44.0,41.0,41.0
42,39.0,36.0,38.0,40.0,42.0,40.0,37.0
43,40.0,40.0,41.0,41.0,42.0,41.0,39.0
44,41.0,41.0,41.0,43.0,43.0,41.0,42.0
45,38.0,36.0,41.0,42.0,42.0,39.0,37.0
