Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,47.0,50.0,43.0,43.0,50.0,47.0,46.0,47.0,47.0,44.0,48.0,48.0,48.0,48.0,48.0,48.0
1,48.0,51.0,48.0,45.0,51.0,48.0,47.0,52.0,48.0,45.0,49.0,49.0,49.0,49.0,49.0,49.0
2,51.0,54.0,47.0,48.0,54.0,51.0,50.0,51.0,51.0,48.0,54.0,54.0,54.0,54.0,54.0,54.0
3,50.0,51.0,48.0,48.0,51.0,50.0,51.0,47.0,50.0,51.0,49.0,52.0,52.0,52.0,52.0,52.0
4,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0
5,52.0,55.0,52.0,52.0,55.0,52.0,55.0,51.0,52.0,55.0,54.0,54.0,54.0,55.0,55.0,55.0
6,47.0,50.0,43.0,44.0,50.0,47.0,46.0,47.0,47.0,46.0,50.0,50.0,50.0,50.0,50.0,50.0
7,49.0,54.0,50.0,49.0,54.0,49.0,50.0,52.0,49.0,48.0,53.0,53.0,53.0,53.0,53.0,53.0
8,51.0,54.0,47.0,48.0,54.0,51.0,50.0,51.0,51.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0
9,49.0,54.0,48.0,47.0,54.0,49.0,51.0,50.0,50.0,50.0,49.0,50.0,52.0,50.0,52.0,50.0
10,50.0,55.0,49.0,48.0,55.0,50.0,52.0,52.0,50.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0
11,55.0,55.0,52.0,51.0,55.0,55.0,55.0,52.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0
12,48.0,53.0,48.0,47.0,53.0,48.0,51.0,50.0,49.0,50.0,49.0,49.0,51.0,49.0,51.0,49.0
13,49.0,54.0,49.0,48.0,54.0,49.0,52.0,52.0,49.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0
14,54.0,54.0,52.0,51.0,54.0,54.0,55.0,52.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0
15,48.0,51.0,44.0,45.0,51.0,48.0,47.0,48.0,48.0,45.0,48.0,48.0,48.0,50.0,50.0,50.0
16,49.0,52.0,49.0,48.0,52.0,49.0,48.0,51.0,49.0,47.0,52.0,52.0,52.0,52.0,52.0,52.0
17,51.0,52.0,47.0,46.0,52.0,51.0,50.0,51.0,51.0,49.0,50.0,50.0,50.0,51.0,51.0,51.0
18,50.0,51.0,48.0,48.0,51.0,50.0,51.0,47.0,50.0,51.0,48.0,53.0,53.0,53.0,53.0,53.0
19,52.0,54.0,53.0,53.0,54.0,52.0,54.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0
20,52.0,55.0,52.0,52.0,55.0,52.0,55.0,51.0,52.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0
21,50.0,51.0,48.0,48.0,51.0,50.0,51.0,47.0,50.0,51.0,49.0,54.0,54.0,54.0,54.0,54.0
22,52.0,55.0,50.0,50.0,55.0,52.0,55.0,52.0,52.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0
23,52.0,56.0,52.0,52.0,56.0,52.0,55.0,51.0,52.0,55.0,51.0,56.0,56.0,56.0,56.0,56.0
24,54.0,59.0,51.0,51.0,59.0,54.0,52.0,50.0,55.0,52.0,51.0,55.0,57.0,54.0,57.0,54.0
25,55.0,60.0,53.0,53.0,60.0,55.0,55.0,52.0,55.0,55.0,54.0,58.0,58.0,58.0,58.0,58.0
26,60.0,60.0,53.0,53.0,60.0,60.0,55.0,52.0,60.0,55.0,52.0,56.0,56.0,56.0,56.0,56.0
27,53.0,58.0,51.0,51.0,58.0,53.0,52.0,50.0,54.0,52.0,51.0,54.0,56.0,53.0,56.0,53.0
28,54.0,59.0,53.0,53.0,59.0,54.0,54.0,52.0,54.0,54.0,54.0,57.0,57.0,57.0,57.0,57.0
