Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,47.0,54.0,49.0,49.0,49.0
1,49.0,55.0,49.0,49.0,49.0
2,49.0,53.0,51.0,51.0,51.0
3,48.0,54.0,53.0,53.0,53.0
4,52.0,55.0,51.0,51.0,51.0
5,50.0,55.0,51.0,51.0,51.0
6,49.0,54.0,52.0,52.0,52.0
7,53.0,55.0,50.0,50.0,50.0
8,51.0,55.0,51.0,51.0,51.0
9,56.0,53.0,51.0,51.0,51.0
10,52.0,54.0,53.0,53.0,53.0
11,50.0,55.0,53.0,53.0,53.0
12,55.0,55.0,53.0,53.0,53.0
13,51.0,53.0,53.0,53.0,53.0
14,49.0,55.0,52.0,52.0,52.0
15,56.0,56.0,48.0,48.0,48.0
16,51.0,54.0,52.0,52.0,52.0
17,50.0,55.0,53.0,53.0,53.0
18,48.0,53.0,52.0,52.0,52.0
19,51.0,57.0,50.0,50.0,50.0
20,51.0,57.0,51.0,51.0,51.0
21,48.0,53.0,52.0,52.0,52.0
22,52.0,57.0,51.0,51.0,51.0
23,51.0,57.0,51.0,51.0,51.0
24,57.0,54.0,52.0,52.0,52.0
25,53.0,54.0,57.0,57.0,57.0
26,53.0,55.0,53.0,53.0,53.0
27,57.0,54.0,52.0,52.0,52.0
28,53.0,53.0,56.0,56.0,56.0
29,52.0,55.0,56.0,56.0,56.0
30,58.0,55.0,52.0,52.0,52.0
31,54.0,54.0,56.0,56.0,56.0
32,53.0,55.0,57.0,57.0,57.0
33,48.0,53.0,51.0,51.0,51.0
34,52.0,54.0,50.0,50.0,50.0
35,50.0,55.0,48.0,50.0,48.0
36,57.0,54.0,51.0,51.0,51.0
37,53.0,54.0,53.0,53.0,53.0
38,53.0,55.0,53.0,53.0,53.0
39,58.0,54.0,52.0,52.0,52.0
40,54.0,53.0,52.0,52.0,52.0
41,53.0,55.0,55.0,55.0,55.0
42,59.0,55.0,51.0,51.0,51.0
43,55.0,54.0,52.0,52.0,52.0
44,54.0,55.0,56.0,56.0,56.0
45,53.0,54.0,53.0,53.0,53.0
46,53.0,54.0,52.0,52.0,52.0
47,50.0,54.0,53.0,53.0,53.0
48,57.0,54.0,56.0,56.0,56.0
49,54.0,53.0,53.0,53.0,53.0
50,54.0,54.0,56.0,56.0,56.0
51,58.0,55.0,54.0,53.0,54.0
52,55.0,54.0,53.0,53.0,53.0
53,55.0,54.0,56.0,56.0,56.0
54,56.0,57.0,59.0,59.0,59.0
55,53.0,55.0,52.0,52.0,52.0
56,55.0,59.0,55.0,55.0,55.0
57,57.0,58.0,59.0,59.0,59.0
58,54.0,56.0,53.0,53.0,53.0
59,56.0,60.0,56.0,56.0,56.0
60,57.0,59.0,54.0,54.0,54.0
61,55.0,57.0,51.0,51.0,51.0
62,55.0,61.0,52.0,52.0,52.0
63,47.0,53.0,51.0,51.0,51.0
64,50.0,56.0,49.0,49.0,49.0
65,51.0,57.0,50.0,50.0,50.0
66,47.0,53.0,52.0,52.0,52.0
67,51.0,56.0,50.0,50.0,50.0
68,51.0,57.0,51.0,51.0,51.0
69,57.0,53.0,52.0,52.0,52.0
70,53.0,53.0,57.0,57.0,57.0
71,53.0,57.0,52.0,52.0,52.0
72,56.0,54.0,51.0,51.0,51.0
73,52.0,52.0,56.0,56.0,56.0
74,52.0,56.0,55.0,55.0,55.0
75,57.0,55.0,51.0,51.0,51.0
76,53.0,53.0,55.0,55.0,55.0
77,52.0,57.0,56.0,56.0,56.0
78,47.0,53.0,51.0,51.0,51.0
79,51.0,54.0,51.0,51.0,51.0
80,51.0,54.0,49.0,49.0,49.0
81,57.0,53.0,51.0,51.0,51.0
82,53.0,53.0,53.0,53.0,53.0
83,53.0,57.0,52.0,52.0,52.0
84,57.0,54.0,52.0,52.0,52.0
85,53.0,52.0,55.0,55.0,55.0
86,52.0,56.0,54.0,54.0,54.0
87,58.0,55.0,51.0,51.0,51.0
88,54.0,53.0,56.0,56.0,56.0
89,53.0,57.0,55.0,55.0,55.0
90,56.0,53.0,57.0,54.0,57.0
91,53.0,53.0,55.0,55.0,55.0
92,52.0,53.0,52.0,52.0,52.0
93,58.0,54.0,57.0,57.0,57.0
94,57.0,53.0,57.0,57.0,57.0
95,57.0,54.0,57.0,57.0,57.0
96,59.0,55.0,53.0,53.0,53.0
97,58.0,53.0,55.0,54.0,55.0
98,58.0,54.0,57.0,57.0,57.0
99,57.0,57.0,59.0,59.0,59.0
100,56.0,55.0,56.0,56.0,56.0
101,58.0,59.0,56.0,56.0,56.0
102,58.0,58.0,59.0,59.0,59.0
103,57.0,56.0,55.0,55.0,55.0
104,59.0,60.0,57.0,57.0,57.0
105,57.0,59.0,54.0,54.0,54.0
106,58.0,57.0,55.0,54.0,55.0
107,58.0,61.0,53.0,53.0,53.0
