Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,36.0,34.0,38.0,35.0,37.0
1,37.0,34.0,33.0,38.0,38.0
2,39.0,37.0,38.0,38.0,38.0
3,36.0,37.0,37.0,36.0,36.0
4,37.0,38.0,37.0,37.0,38.0
5,39.0,38.0,38.0,39.0,38.0
6,36.0,34.0,38.0,34.0,37.0
7,38.0,34.0,37.0,38.0,39.0
8,40.0,38.0,38.0,38.0,39.0
9,37.0,35.0,37.0,36.0,35.0
10,38.0,36.0,32.0,37.0,37.0
11,38.0,36.0,37.0,37.0,37.0
12,36.0,35.0,37.0,35.0,34.0
13,37.0,36.0,32.0,37.0,36.0
14,37.0,36.0,37.0,36.0,36.0
15,34.0,32.0,37.0,32.0,35.0
16,37.0,33.0,32.0,37.0,37.0
17,36.0,36.0,37.0,37.0,37.0
18,36.0,37.0,36.0,35.0,36.0
19,37.0,39.0,36.0,37.0,38.0
20,38.0,39.0,37.0,38.0,38.0
21,36.0,37.0,37.0,36.0,36.0
22,38.0,39.0,37.0,37.0,38.0
23,39.0,39.0,37.0,39.0,38.0
24,36.0,35.0,36.0,36.0,35.0
25,38.0,37.0,36.0,38.0,36.0
26,38.0,37.0,37.0,38.0,37.0
27,35.0,35.0,36.0,35.0,34.0
28,37.0,37.0,36.0,37.0,35.0
29,37.0,37.0,36.0,37.0,36.0
30,34.0,35.0,36.0,34.0,35.0
31,37.0,36.0,36.0,36.0,36.0
32,36.0,37.0,36.0,36.0,37.0
33,36.0,34.0,38.0,34.0,37.0
34,38.0,35.0,37.0,38.0,39.0
35,40.0,38.0,38.0,38.0,39.0
36,37.0,35.0,37.0,36.0,36.0
37,39.0,37.0,36.0,37.0,37.0
38,39.0,37.0,37.0,37.0,38.0
39,36.0,35.0,37.0,35.0,35.0
40,38.0,37.0,36.0,37.0,36.0
41,38.0,37.0,37.0,36.0,37.0
42,35.0,31.0,37.0,32.0,36.0
43,37.0,32.0,36.0,37.0,37.0
44,37.0,35.0,37.0,37.0,38.0
45,35.0,33.0,35.0,34.0,34.0
46,36.0,34.0,31.0,36.0,36.0
47,37.0,35.0,35.0,36.0,36.0
48,35.0,33.0,35.0,36.0,33.0
49,36.0,34.0,31.0,36.0,35.0
50,36.0,35.0,35.0,36.0,35.0
51,35.0,33.0,35.0,35.0,34.0
52,36.0,34.0,31.0,36.0,36.0
53,37.0,35.0,35.0,36.0,36.0
54,34.0,32.0,34.0,35.0,32.0
55,35.0,33.0,31.0,35.0,34.0
56,35.0,34.0,34.0,36.0,34.0
57,34.0,33.0,35.0,34.0,33.0
58,35.0,34.0,31.0,35.0,35.0
59,36.0,35.0,35.0,36.0,35.0
60,33.0,29.0,35.0,31.0,34.0
61,36.0,31.0,31.0,34.0,36.0
62,36.0,33.0,35.0,36.0,36.0
63,35.0,36.0,35.0,34.0,35.0
64,36.0,38.0,35.0,36.0,37.0
65,37.0,38.0,36.0,37.0,37.0
66,35.0,36.0,36.0,35.0,35.0
67,37.0,38.0,36.0,37.0,37.0
68,38.0,38.0,36.0,38.0,37.0
69,35.0,35.0,35.0,35.0,34.0
70,37.0,37.0,35.0,37.0,36.0
71,37.0,37.0,36.0,37.0,36.0
72,34.0,34.0,35.0,34.0,33.0
73,36.0,36.0,35.0,36.0,35.0
74,36.0,36.0,35.0,36.0,35.0
75,34.0,35.0,35.0,34.0,34.0
76,36.0,37.0,35.0,36.0,36.0
77,36.0,37.0,35.0,36.0,36.0
78,36.0,37.0,37.0,34.0,36.0
79,38.0,39.0,36.0,37.0,38.0
80,39.0,39.0,37.0,39.0,38.0
81,36.0,36.0,36.0,36.0,35.0
82,38.0,38.0,36.0,38.0,37.0
83,38.0,38.0,36.0,38.0,37.0
84,35.0,35.0,36.0,35.0,34.0
85,37.0,37.0,36.0,37.0,36.0
86,37.0,37.0,36.0,37.0,36.0
87,35.0,36.0,36.0,34.0,35.0
88,37.0,38.0,36.0,36.0,37.0
89,37.0,38.0,36.0,36.0,37.0
90,35.0,34.0,34.0,35.0,34.0
91,37.0,37.0,35.0,37.0,36.0
92,37.0,36.0,36.0,37.0,36.0
93,34.0,33.0,34.0,35.0,33.0
94,36.0,36.0,35.0,36.0,35.0
95,36.0,35.0,35.0,36.0,35.0
96,35.0,34.0,34.0,35.0,34.0
97,37.0,37.0,35.0,37.0,36.0
98,37.0,36.0,35.0,37.0,36.0
99,33.0,32.0,33.0,34.0,32.0
100,35.0,35.0,34.0,35.0,34.0
101,35.0,34.0,34.0,35.0,34.0
102,34.0,33.0,34.0,34.0,33.0
103,36.0,36.0,35.0,36.0,35.0
104,36.0,35.0,35.0,36.0,35.0
105,33.0,33.0,34.0,33.0,33.0
106,36.0,37.0,35.0,35.0,36.0
107,36.0,35.0,35.0,35.0,35.0
108,34.0,34.0,35.0,32.0,36.0
109,35.0,35.0,36.0,33.0,37.0
110,40.0,38.0,36.0,35.0,38.0
111,37.0,35.0,37.0,34.0,36.0
112,39.0,37.0,36.0,34.0,36.0
113,39.0,37.0,37.0,37.0,38.0
114,36.0,35.0,37.0,33.0,35.0
115,38.0,37.0,36.0,33.0,35.0
116,38.0,37.0,37.0,36.0,37.0
117,33.0,32.0,37.0,32.0,36.0
118,34.0,34.0,36.0,33.0,36.0
119,37.0,35.0,37.0,37.0,38.0
120,36.0,34.0,35.0,34.0,35.0
121,38.0,36.0,35.0,36.0,37.0
122,38.0,36.0,36.0,36.0,37.0
123,35.0,34.0,35.0,36.0,34.0
124,37.0,36.0,35.0,36.0,36.0
125,37.0,36.0,35.0,36.0,36.0
126,36.0,34.0,35.0,35.0,35.0
127,38.0,36.0,35.0,36.0,37.0
128,38.0,36.0,35.0,36.0,37.0
129,34.0,33.0,34.0,35.0,33.0
130,36.0,35.0,34.0,35.0,35.0
