Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,47.0,56.0,53.0,55.0,48.0
1,50.0,57.0,48.0,50.0,47.0
2,51.0,57.0,50.0,52.0,49.0
3,52.0,56.0,52.0,55.0,53.0
4,55.0,57.0,52.0,51.0,52.0
5,56.0,57.0,54.0,53.0,52.0
6,48.0,55.0,53.0,54.0,53.0
7,53.0,57.0,50.0,50.0,50.0
8,52.0,57.0,50.0,52.0,53.0
9,50.0,55.0,52.0,53.0,47.0
10,48.0,57.0,49.0,52.0,48.0
11,50.0,57.0,51.0,52.0,50.0
12,49.0,54.0,52.0,53.0,50.0
13,47.0,56.0,54.0,54.0,50.0
14,49.0,56.0,56.0,56.0,54.0
15,47.0,55.0,52.0,54.0,51.0
16,48.0,57.0,53.0,54.0,50.0
17,50.0,57.0,57.0,57.0,55.0
18,53.0,56.0,52.0,54.0,53.0
19,56.0,57.0,53.0,51.0,54.0
20,55.0,57.0,54.0,52.0,53.0
21,51.0,56.0,52.0,54.0,54.0
22,57.0,57.0,54.0,51.0,55.0
23,52.0,57.0,53.0,53.0,53.0
24,55.0,55.0,53.0,52.0,51.0
25,53.0,57.0,53.0,51.0,53.0
26,55.0,57.0,54.0,52.0,52.0
27,54.0,54.0,52.0,53.0,53.0
28,52.0,56.0,55.0,55.0,56.0
29,54.0,56.0,56.0,56.0,55.0
30,50.0,55.0,52.0,54.0,54.0
31,53.0,57.0,56.0,56.0,55.0
32,51.0,57.0,57.0,57.0,56.0
33,48.0,57.0,53.0,55.0,53.0
34,53.0,56.0,50.0,50.0,53.0
35,50.0,55.0,49.0,51.0,53.0
36,53.0,53.0,52.0,52.0,52.0
37,52.0,55.0,51.0,51.0,53.0
38,52.0,55.0,50.0,52.0,53.0
39,52.0,53.0,52.0,54.0,51.0
40,51.0,54.0,56.0,56.0,57.0
41,51.0,55.0,55.0,55.0,53.0
42,48.0,53.0,52.0,55.0,52.0
43,52.0,54.0,57.0,57.0,53.0
44,51.0,55.0,56.0,56.0,54.0
45,48.0,54.0,51.0,51.0,48.0
46,48.0,54.0,50.0,50.0,46.0
47,49.0,56.0,51.0,52.0,49.0
48,50.0,53.0,52.0,53.0,50.0
49,51.0,53.0,55.0,55.0,50.0
50,54.0,55.0,56.0,56.0,53.0
51,51.0,54.0,52.0,52.0,51.0
52,52.0,54.0,56.0,56.0,51.0
53,49.0,56.0,57.0,57.0,54.0
54,49.0,52.0,51.0,52.0,50.0
55,50.0,53.0,54.0,54.0,49.0
56,53.0,54.0,55.0,55.0,52.0
57,50.0,53.0,52.0,53.0,50.0
58,51.0,53.0,55.0,55.0,50.0
59,49.0,55.0,56.0,56.0,53.0
60,47.0,51.0,51.0,52.0,51.0
61,47.0,53.0,52.0,54.0,49.0
62,44.0,56.0,53.0,54.0,49.0
63,53.0,56.0,51.0,53.0,52.0
64,55.0,57.0,52.0,50.0,53.0
65,54.0,57.0,53.0,51.0,53.0
66,51.0,56.0,51.0,53.0,53.0
67,56.0,57.0,53.0,50.0,54.0
68,53.0,57.0,52.0,52.0,54.0
69,54.0,54.0,52.0,51.0,52.0
70,55.0,56.0,52.0,50.0,54.0
71,54.0,56.0,53.0,52.0,52.0
72,53.0,53.0,51.0,52.0,52.0
73,54.0,55.0,54.0,54.0,55.0
74,54.0,55.0,55.0,55.0,55.0
75,51.0,54.0,51.0,53.0,53.0
76,55.0,56.0,55.0,55.0,54.0
77,55.0,56.0,56.0,56.0,56.0
78,50.0,56.0,52.0,54.0,53.0
79,55.0,56.0,52.0,51.0,52.0
80,52.0,56.0,52.0,51.0,55.0
81,54.0,53.0,51.0,51.0,53.0
82,56.0,55.0,52.0,50.0,55.0
83,52.0,55.0,53.0,53.0,52.0
84,53.0,53.0,51.0,53.0,53.0
85,55.0,55.0,55.0,55.0,56.0
86,55.0,55.0,54.0,54.0,56.0
87,50.0,52.0,52.0,54.0,53.0
88,56.0,56.0,56.0,56.0,55.0
89,56.0,56.0,55.0,55.0,57.0
90,52.0,53.0,52.0,51.0,51.0
91,53.0,54.0,53.0,49.0,52.0
92,54.0,55.0,54.0,51.0,52.0
93,53.0,52.0,52.0,52.0,52.0
94,57.0,54.0,54.0,54.0,56.0
95,55.0,54.0,55.0,55.0,54.0
96,54.0,53.0,52.0,51.0,53.0
97,58.0,55.0,55.0,55.0,57.0
98,54.0,55.0,56.0,56.0,55.0
99,52.0,51.0,51.0,51.0,52.0
100,56.0,53.0,53.0,53.0,55.0
101,54.0,53.0,54.0,54.0,56.0
102,53.0,52.0,51.0,52.0,52.0
103,57.0,54.0,54.0,54.0,56.0
104,53.0,54.0,55.0,55.0,56.0
105,50.0,51.0,52.0,51.0,52.0
106,53.0,53.0,54.0,53.0,54.0
107,49.0,55.0,56.0,56.0,54.0
108,48.0,53.0,53.0,53.0,52.0
109,52.0,55.0,47.0,47.0,48.0
110,50.0,55.0,49.0,49.0,52.0
111,53.0,53.0,52.0,52.0,52.0
112,52.0,54.0,49.0,49.0,52.0
113,50.0,54.0,49.0,49.0,53.0
114,52.0,52.0,51.0,51.0,51.0
115,51.0,53.0,54.0,54.0,52.0
116,51.0,55.0,53.0,53.0,57.0
117,48.0,53.0,52.0,52.0,52.0
118,52.0,54.0,52.0,52.0,53.0
119,52.0,56.0,54.0,54.0,58.0
120,52.0,53.0,52.0,52.0,52.0
121,54.0,54.0,49.0,49.0,53.0
122,52.0,55.0,50.0,52.0,53.0
123,52.0,52.0,52.0,52.0,52.0
124,58.0,55.0,53.0,53.0,57.0
125,54.0,55.0,54.0,54.0,53.0
126,51.0,53.0,52.0,52.0,52.0
127,59.0,56.0,54.0,54.0,58.0
128,54.0,55.0,54.0,54.0,54.0
129,51.0,52.0,51.0,51.0,51.0
130,57.0,54.0,53.0,53.0,56.0
131,53.0,54.0,55.0,55.0,57.0
132,52.0,52.0,52.0,52.0,52.0
133,58.0,55.0,54.0,54.0,57.0
134,54.0,54.0,56.0,56.0,57.0
135,48.0,52.0,51.0,51.0,51.0
136,54.0,53.0,52.0,52.0,53.0
137,50.0,54.0,57.0,57.0,53.0
138,49.0,53.0,52.0,52.0,51.0
139,47.0,55.0,52.0,52.0,46.0
140,48.0,56.0,52.0,52.0,48.0
141,54.0,52.0,52.0,52.0,53.0
142,51.0,54.0,54.0,54.0,50.0
143,53.0,56.0,56.0,56.0,52.0
144,53.0,52.0,52.0,52.0,54.0
145,50.0,54.0,54.0,54.0,50.0
146,48.0,56.0,57.0,57.0,53.0
147,53.0,52.0,52.0,52.0,52.0
148,50.0,54.0,55.0,55.0,50.0
149,52.0,55.0,56.0,56.0,51.0
150,52.0,52.0,52.0,53.0,53.0
151,51.0,55.0,56.0,56.0,50.0
152,48.0,56.0,57.0,57.0,52.0
153,53.0,52.0,52.0,52.0,53.0
154,50.0,56.0,57.0,57.0,50.0
155,49.0,56.0,56.0,56.0,48.0
156,52.0,51.0,51.0,51.0,51.0
157,49.0,53.0,54.0,54.0,49.0
158,51.0,54.0,55.0,55.0,50.0
159,51.0,51.0,51.0,52.0,52.0
160,50.0,54.0,55.0,55.0,49.0
161,47.0,55.0,56.0,56.0,51.0
162,52.0,51.0,52.0,52.0,52.0
163,51.0,55.0,56.0,56.0,49.0
164,48.0,56.0,55.0,55.0,49.0
165,49.0,52.0,50.0,52.0,53.0
166,47.0,53.0,52.0,52.0,45.0
167,44.0,53.0,52.0,54.0,48.0
