Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,44.0,46.0,45.0,46.0,44.0
1,46.0,49.0,45.0,47.0,46.0
2,46.0,47.0,46.0,47.0,46.0
3,47.0,47.0,47.0,47.0,47.0
4,47.0,48.0,47.0,48.0,47.0
5,47.0,48.0,47.0,48.0,47.0
6,47.0,48.0,48.0,47.0,47.0
7,46.0,47.0,48.0,46.0,46.0
8,47.0,49.0,47.0,47.0,46.0
9,46.0,47.0,45.0,46.0,46.0
10,48.0,48.0,46.0,48.0,47.0
11,47.0,48.0,46.0,45.0,46.0
12,47.0,47.0,46.0,47.0,47.0
13,49.0,48.0,48.0,49.0,48.0
14,49.0,50.0,46.0,47.0,47.0
15,46.0,47.0,46.0,45.0,46.0
16,47.0,48.0,48.0,47.0,47.0
17,48.0,50.0,45.0,46.0,46.0
18,47.0,48.0,47.0,47.0,47.0
19,47.0,48.0,47.0,48.0,47.0
20,48.0,47.0,48.0,48.0,48.0
21,47.0,48.0,48.0,48.0,47.0
22,48.0,49.0,48.0,49.0,48.0
23,49.0,48.0,49.0,49.0,49.0
24,48.0,48.0,47.0,47.0,48.0
25,47.0,47.0,46.0,47.0,48.0
26,46.0,47.0,46.0,46.0,47.0
27,47.0,48.0,48.0,47.0,47.0
28,48.0,47.0,47.0,48.0,49.0
29,48.0,49.0,47.0,47.0,48.0
30,46.0,48.0,47.0,47.0,46.0
31,46.0,47.0,47.0,46.0,48.0
32,47.0,49.0,46.0,46.0,47.0
33,47.0,48.0,48.0,49.0,47.0
34,49.0,49.0,48.0,50.0,49.0
35,49.0,48.0,48.0,50.0,49.0
36,49.0,49.0,48.0,48.0,49.0
37,48.0,48.0,47.0,48.0,47.0
38,47.0,48.0,47.0,47.0,48.0
39,48.0,49.0,49.0,48.0,48.0
40,49.0,47.0,48.0,49.0,48.0
41,48.0,48.0,48.0,48.0,49.0
42,47.0,49.0,48.0,48.0,47.0
43,47.0,47.0,48.0,47.0,47.0
44,46.0,48.0,47.0,46.0,48.0
45,45.0,45.0,45.0,44.0,45.0
46,46.0,47.0,46.0,44.0,43.0
47,47.0,47.0,46.0,46.0,44.0
48,46.0,45.0,45.0,46.0,46.0
49,47.0,48.0,47.0,46.0,44.0
50,47.0,49.0,47.0,47.0,47.0
51,45.0,45.0,45.0,45.0,45.0
52,46.0,47.0,46.0,45.0,43.0
53,46.0,49.0,47.0,46.0,45.0
54,45.0,45.0,45.0,45.0,45.0
55,47.0,47.0,47.0,47.0,43.0
56,47.0,49.0,47.0,47.0,46.0
57,46.0,45.0,44.0,46.0,46.0
58,45.0,47.0,48.0,45.0,44.0
59,46.0,48.0,48.0,47.0,45.0
60,45.0,44.0,42.0,45.0,45.0
61,44.0,48.0,48.0,44.0,43.0
62,45.0,48.0,48.0,46.0,44.0
63,46.0,47.0,46.0,46.0,46.0
64,46.0,47.0,46.0,47.0,46.0
65,47.0,46.0,48.0,47.0,47.0
66,46.0,47.0,47.0,47.0,46.0
67,47.0,48.0,47.0,48.0,47.0
68,48.0,47.0,49.0,48.0,48.0
69,47.0,47.0,47.0,46.0,47.0
70,47.0,46.0,46.0,47.0,47.0
71,45.0,46.0,45.0,45.0,47.0
72,46.0,47.0,47.0,46.0,46.0
73,47.0,46.0,46.0,47.0,48.0
74,47.0,48.0,46.0,46.0,48.0
75,45.0,47.0,46.0,46.0,45.0
76,45.0,46.0,46.0,45.0,47.0
77,46.0,48.0,45.0,45.0,47.0
78,46.0,47.0,47.0,48.0,46.0
79,48.0,48.0,47.0,49.0,48.0
80,49.0,47.0,48.0,49.0,49.0
81,48.0,48.0,48.0,47.0,48.0
82,48.0,47.0,47.0,48.0,48.0
83,46.0,47.0,46.0,46.0,48.0
84,47.0,48.0,48.0,47.0,47.0
85,48.0,46.0,47.0,48.0,47.0
86,47.0,47.0,47.0,47.0,49.0
87,46.0,48.0,47.0,47.0,46.0
88,46.0,46.0,47.0,46.0,46.0
89,45.0,47.0,46.0,45.0,48.0
90,44.0,45.0,46.0,43.0,46.0
91,45.0,46.0,46.0,45.0,46.0
92,46.0,47.0,45.0,46.0,44.0
93,45.0,44.0,46.0,45.0,47.0
94,47.0,47.0,46.0,47.0,47.0
95,47.0,48.0,46.0,47.0,46.0
96,44.0,45.0,47.0,44.0,46.0
97,47.0,47.0,46.0,47.0,47.0
98,46.0,48.0,46.0,46.0,44.0
99,44.0,44.0,45.0,44.0,46.0
100,46.0,46.0,46.0,46.0,46.0
101,46.0,48.0,46.0,46.0,45.0
102,45.0,44.0,46.0,45.0,45.0
103,46.0,46.0,47.0,46.0,46.0
104,47.0,47.0,47.0,47.0,45.0
105,44.0,44.0,43.0,44.0,44.0
106,43.0,47.0,47.0,44.0,45.0
107,45.0,47.0,47.0,45.0,44.0
108,44.0,43.0,43.0,44.0,44.0
109,44.0,43.0,43.0,45.0,44.0
110,50.0,47.0,48.0,50.0,50.0
111,44.0,44.0,43.0,43.0,46.0
112,49.0,46.0,48.0,49.0,49.0
113,45.0,46.0,47.0,45.0,48.0
114,44.0,44.0,43.0,44.0,47.0
115,48.0,45.0,47.0,48.0,48.0
116,47.0,48.0,48.0,47.0,49.0
117,43.0,44.0,43.0,43.0,46.0
118,44.0,44.0,44.0,45.0,47.0
119,46.0,48.0,47.0,46.0,48.0
120,45.0,46.0,47.0,44.0,47.0
121,46.0,47.0,47.0,46.0,47.0
122,47.0,48.0,46.0,47.0,45.0
123,46.0,45.0,47.0,46.0,48.0
124,48.0,48.0,46.0,48.0,48.0
125,48.0,49.0,47.0,48.0,46.0
126,45.0,46.0,48.0,45.0,47.0
127,48.0,48.0,47.0,48.0,48.0
128,47.0,49.0,47.0,47.0,45.0
129,45.0,45.0,46.0,45.0,47.0
130,47.0,47.0,46.0,47.0,47.0
131,47.0,49.0,47.0,47.0,45.0
132,44.0,45.0,47.0,44.0,46.0
133,47.0,47.0,46.0,47.0,47.0
134,48.0,48.0,47.0,48.0,46.0
135,43.0,45.0,44.0,43.0,45.0
136,44.0,44.0,43.0,45.0,46.0
137,46.0,47.0,47.0,46.0,45.0
138,46.0,49.0,46.0,44.0,46.0
139,46.0,48.0,45.0,44.0,42.0
140,47.0,47.0,46.0,45.0,44.0
141,46.0,48.0,46.0,46.0,45.0
142,47.0,48.0,47.0,46.0,45.0
143,47.0,48.0,47.0,47.0,47.0
144,46.0,47.0,46.0,45.0,46.0
145,47.0,48.0,48.0,47.0,46.0
146,46.0,48.0,47.0,46.0,45.0
147,45.0,47.0,46.0,45.0,44.0
148,48.0,47.0,48.0,48.0,46.0
149,47.0,48.0,47.0,47.0,46.0
150,46.0,48.0,47.0,46.0,45.0
151,49.0,47.0,48.0,49.0,47.0
152,47.0,48.0,48.0,47.0,45.0
153,46.0,49.0,48.0,45.0,46.0
154,48.0,48.0,46.0,48.0,46.0
155,46.0,48.0,48.0,46.0,43.0
