Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,40.0,38.0,38.0,38.0,38.0,38.0,37.0
1,41.0,36.0,35.0,36.0,35.0,35.0,36.0
2,42.0,38.0,38.0,38.0,38.0,38.0,38.0
3,40.0,38.0,38.0,38.0,38.0,38.0,37.0
4,42.0,39.0,39.0,39.0,39.0,39.0,38.0
5,42.0,40.0,40.0,40.0,40.0,40.0,39.0
6,40.0,38.0,38.0,38.0,38.0,38.0,38.0
7,42.0,39.0,39.0,39.0,39.0,39.0,39.0
8,42.0,40.0,40.0,40.0,40.0,40.0,40.0
9,41.0,38.0,38.0,38.0,38.0,38.0,37.0
10,43.0,38.0,38.0,38.0,38.0,38.0,38.0
11,43.0,38.0,38.0,38.0,38.0,38.0,38.0
12,40.0,37.0,37.0,37.0,37.0,37.0,36.0
13,42.0,37.0,37.0,37.0,37.0,37.0,37.0
14,42.0,37.0,37.0,37.0,37.0,37.0,37.0
15,41.0,37.0,37.0,37.0,37.0,37.0,36.0
16,42.0,36.0,36.0,36.0,36.0,36.0,35.0
17,42.0,38.0,38.0,38.0,38.0,38.0,38.0
18,40.0,39.0,38.0,39.0,38.0,38.0,38.0
19,42.0,39.0,39.0,39.0,39.0,39.0,38.0
20,42.0,40.0,40.0,40.0,40.0,40.0,39.0
21,40.0,39.0,38.0,39.0,38.0,38.0,39.0
22,42.0,40.0,40.0,40.0,40.0,40.0,39.0
23,42.0,40.0,40.0,40.0,40.0,40.0,40.0
24,41.0,39.0,39.0,39.0,39.0,39.0,38.0
25,43.0,40.0,40.0,40.0,40.0,40.0,39.0
26,43.0,40.0,40.0,40.0,40.0,40.0,39.0
27,40.0,38.0,38.0,38.0,38.0,38.0,37.0
28,42.0,39.0,39.0,39.0,39.0,39.0,38.0
29,42.0,40.0,40.0,40.0,40.0,40.0,39.0
30,41.0,38.0,37.0,38.0,37.0,37.0,37.0
31,42.0,39.0,39.0,39.0,39.0,39.0,38.0
32,42.0,39.0,39.0,39.0,39.0,39.0,38.0
33,40.0,38.0,38.0,38.0,38.0,38.0,38.0
34,42.0,40.0,40.0,40.0,40.0,40.0,40.0
35,42.0,40.0,40.0,40.0,40.0,40.0,40.0
36,41.0,38.0,38.0,38.0,38.0,38.0,38.0
37,43.0,40.0,40.0,40.0,40.0,40.0,40.0
38,43.0,40.0,40.0,40.0,40.0,40.0,40.0
39,40.0,38.0,38.0,38.0,38.0,38.0,38.0
40,42.0,39.0,39.0,39.0,39.0,39.0,39.0
41,42.0,40.0,40.0,40.0,40.0,40.0,40.0
42,41.0,38.0,37.0,38.0,37.0,37.0,38.0
43,42.0,39.0,39.0,39.0,39.0,39.0,39.0
44,42.0,39.0,39.0,39.0,39.0,39.0,39.0
45,42.0,38.0,38.0,38.0,38.0,38.0,38.0
46,43.0,38.0,38.0,38.0,38.0,38.0,38.0
47,43.0,38.0,38.0,38.0,38.0,38.0,38.0
48,41.0,39.0,39.0,39.0,39.0,39.0,38.0
49,42.0,39.0,39.0,39.0,39.0,39.0,38.0
50,42.0,39.0,39.0,39.0,39.0,39.0,38.0
51,42.0,38.0,38.0,38.0,38.0,38.0,38.0
52,43.0,38.0,38.0,38.0,38.0,38.0,38.0
53,43.0,38.0,38.0,38.0,38.0,38.0,38.0
54,40.0,38.0,38.0,38.0,38.0,38.0,37.0
55,41.0,39.0,39.0,39.0,39.0,39.0,38.0
56,41.0,38.0,38.0,38.0,38.0,38.0,37.0
57,41.0,38.0,38.0,38.0,38.0,38.0,37.0
58,42.0,39.0,39.0,39.0,39.0,39.0,38.0
59,42.0,38.0,38.0,38.0,38.0,38.0,37.0
60,41.0,34.0,34.0,34.0,34.0,34.0,33.0
61,42.0,35.0,35.0,35.0,35.0,35.0,34.0
62,42.0,36.0,36.0,36.0,36.0,36.0,35.0
63,39.0,38.0,37.0,38.0,37.0,37.0,37.0
64,41.0,38.0,38.0,38.0,38.0,38.0,37.0
65,41.0,39.0,39.0,39.0,39.0,39.0,38.0
66,40.0,38.0,37.0,38.0,37.0,37.0,38.0
67,42.0,39.0,39.0,39.0,39.0,39.0,38.0
68,42.0,39.0,39.0,39.0,39.0,39.0,39.0
69,40.0,38.0,38.0,38.0,38.0,38.0,37.0
70,42.0,39.0,39.0,39.0,39.0,39.0,38.0
71,42.0,40.0,40.0,40.0,40.0,40.0,39.0
72,39.0,38.0,38.0,38.0,38.0,38.0,37.0
73,41.0,38.0,38.0,38.0,38.0,38.0,37.0
74,41.0,40.0,40.0,40.0,40.0,40.0,39.0
75,40.0,37.0,37.0,37.0,37.0,37.0,36.0
