Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,25.0,25.0,25.0,26.0,33.0,33.0,30.0,36.0,25.0,26.0,28.0,34.0,36.0,27.0,38.0,34.0
1,25.0,26.0,28.0,28.0,28.0,26.0,28.0,26.0,27.0,30.0,30.0,29.0,29.0,26.0,30.0,29.0
2,26.0,31.0,29.0,32.0,31.0,29.0,25.0,29.0,26.0,31.0,31.0,30.0,30.0,30.0,33.0,32.0
3,24.0,25.0,24.0,26.0,33.0,33.0,30.0,35.0,24.0,25.0,27.0,35.0,35.0,26.0,38.0,34.0
4,24.0,25.0,29.0,29.0,28.0,29.0,28.0,29.0,30.0,31.0,31.0,28.0,28.0,30.0,33.0,32.0
5,27.0,31.0,29.0,32.0,31.0,31.0,28.0,29.0,28.0,31.0,32.0,33.0,33.0,31.0,33.0,34.0
6,23.0,26.0,23.0,26.0,33.0,33.0,30.0,34.0,25.0,26.0,27.0,34.0,36.0,26.0,37.0,34.0
7,25.0,26.0,29.0,29.0,26.0,29.0,25.0,29.0,31.0,32.0,32.0,29.0,29.0,31.0,30.0,32.0
8,27.0,27.0,28.0,28.0,28.0,31.0,28.0,29.0,28.0,30.0,30.0,30.0,30.0,28.0,31.0,34.0
9,32.0,32.0,32.0,32.0,32.0,31.0,32.0,33.0,33.0,33.0,34.0,35.0,37.0,34.0,35.0,33.0
10,32.0,33.0,32.0,33.0,27.0,29.0,27.0,29.0,35.0,35.0,35.0,29.0,29.0,35.0,31.0,35.0
11,34.0,34.0,34.0,34.0,31.0,30.0,26.0,30.0,35.0,35.0,36.0,31.0,31.0,36.0,33.0,33.0
12,31.0,31.0,35.0,35.0,31.0,32.0,31.0,33.0,32.0,37.0,37.0,36.0,36.0,33.0,37.0,33.0
13,31.0,32.0,31.0,32.0,32.0,34.0,31.0,34.0,34.0,34.0,34.0,36.0,36.0,34.0,38.0,39.0
14,33.0,33.0,35.0,35.0,37.0,37.0,31.0,37.0,34.0,37.0,37.0,38.0,37.0,35.0,39.0,37.0
