Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,59.0,56.0,59.0,59.0,59.0
1,59.0,58.0,59.0,59.0,59.0
2,57.0,58.0,57.0,57.0,57.0
3,60.0,60.0,60.0,60.0,60.0
4,59.0,60.0,59.0,59.0,59.0
5,58.0,59.0,58.0,58.0,58.0
6,59.0,59.0,59.0,59.0,59.0
7,58.0,59.0,58.0,58.0,58.0
8,56.0,60.0,56.0,56.0,56.0
9,58.0,58.0,58.0,58.0,58.0
10,59.0,59.0,59.0,59.0,59.0
11,59.0,59.0,59.0,59.0,59.0
12,58.0,57.0,58.0,58.0,58.0
13,59.0,58.0,59.0,59.0,59.0
14,59.0,58.0,59.0,59.0,59.0
15,59.0,58.0,59.0,59.0,59.0
16,60.0,59.0,60.0,60.0,60.0
17,60.0,59.0,60.0,60.0,60.0
18,59.0,60.0,59.0,59.0,59.0
19,59.0,60.0,59.0,59.0,59.0
20,60.0,60.0,60.0,60.0,60.0
21,60.0,61.0,60.0,60.0,60.0
22,58.0,60.0,58.0,58.0,58.0
23,60.0,61.0,60.0,60.0,60.0
24,59.0,60.0,59.0,59.0,59.0
25,59.0,61.0,59.0,59.0,59.0
26,62.0,59.0,62.0,62.0,62.0
27,59.0,59.0,59.0,59.0,59.0
28,59.0,60.0,59.0,59.0,59.0
29,61.0,60.0,61.0,61.0,61.0
30,60.0,60.0,60.0,60.0,60.0
31,60.0,59.0,60.0,60.0,60.0
32,61.0,60.0,61.0,61.0,61.0
33,58.0,59.0,58.0,58.0,58.0
34,56.0,60.0,56.0,56.0,56.0
35,59.0,60.0,59.0,59.0,59.0
36,58.0,61.0,58.0,58.0,58.0
37,59.0,60.0,59.0,59.0,59.0
38,58.0,60.0,58.0,58.0,58.0
39,58.0,60.0,58.0,58.0,58.0
40,58.0,59.0,58.0,58.0,58.0
41,60.0,60.0,60.0,60.0,60.0
42,59.0,60.0,59.0,59.0,59.0
43,59.0,59.0,59.0,59.0,59.0
44,61.0,60.0,61.0,61.0,61.0
45,59.0,60.0,59.0,59.0,59.0
46,59.0,61.0,59.0,59.0,59.0
47,60.0,62.0,60.0,60.0,60.0
48,58.0,61.0,58.0,58.0,58.0
49,60.0,60.0,60.0,60.0,60.0
50,63.0,61.0,63.0,63.0,63.0
51,59.0,59.0,59.0,59.0,59.0
52,61.0,60.0,61.0,61.0,61.0
53,61.0,58.0,61.0,61.0,61.0
54,58.0,60.0,58.0,58.0,58.0
55,59.0,59.0,59.0,59.0,59.0
56,62.0,60.0,62.0,62.0,62.0
57,59.0,59.0,59.0,59.0,59.0
58,60.0,60.0,60.0,60.0,60.0
59,61.0,61.0,61.0,61.0,61.0
60,57.0,60.0,57.0,57.0,57.0
61,59.0,61.0,59.0,59.0,59.0
62,61.0,62.0,61.0,61.0,61.0
63,59.0,59.0,59.0,59.0,59.0
