Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,46.0,48.0,41.0,47.0,41.0,46.0
1,46.0,47.0,43.0,48.0,43.0,46.0
2,48.0,50.0,44.0,48.0,44.0,48.0
3,47.0,49.0,43.0,48.0,42.0,46.0
4,49.0,49.0,47.0,49.0,47.0,49.0
5,49.0,51.0,47.0,51.0,47.0,49.0
6,46.0,48.0,43.0,48.0,43.0,46.0
7,49.0,50.0,48.0,49.0,46.0,49.0
8,49.0,50.0,43.0,52.0,43.0,49.0
9,48.0,50.0,46.0,47.0,46.0,48.0
10,48.0,50.0,44.0,48.0,44.0,48.0
11,50.0,50.0,45.0,49.0,45.0,50.0
12,47.0,49.0,50.0,47.0,50.0,47.0
13,48.0,49.0,48.0,48.0,47.0,48.0
14,49.0,51.0,44.0,49.0,44.0,49.0
15,45.0,49.0,51.0,47.0,51.0,45.0
16,49.0,49.0,49.0,49.0,46.0,49.0
17,50.0,51.0,44.0,48.0,44.0,50.0
18,47.0,49.0,42.0,48.0,42.0,46.0
19,50.0,50.0,48.0,50.0,47.0,49.0
20,50.0,51.0,47.0,51.0,47.0,49.0
21,47.0,49.0,43.0,48.0,42.0,46.0
22,50.0,51.0,48.0,51.0,46.0,49.0
23,50.0,51.0,44.0,52.0,44.0,49.0
24,49.0,51.0,47.0,48.0,47.0,48.0
25,49.0,51.0,47.0,51.0,47.0,48.0
26,51.0,51.0,48.0,51.0,48.0,50.0
27,48.0,50.0,51.0,47.0,51.0,47.0
28,49.0,50.0,48.0,50.0,48.0,48.0
29,50.0,52.0,48.0,50.0,48.0,49.0
30,46.0,49.0,52.0,48.0,52.0,45.0
31,50.0,50.0,49.0,50.0,47.0,49.0
32,51.0,52.0,48.0,49.0,48.0,50.0
33,45.0,48.0,42.0,48.0,42.0,44.0
34,49.0,47.0,44.0,52.0,43.0,49.0
35,49.0,48.0,44.0,52.0,43.0,49.0
36,46.0,48.0,47.0,48.0,47.0,45.0
37,48.0,48.0,44.0,52.0,44.0,48.0
38,49.0,48.0,44.0,52.0,44.0,49.0
39,45.0,47.0,51.0,48.0,51.0,45.0
40,48.0,51.0,46.0,51.0,47.0,48.0
41,48.0,51.0,44.0,51.0,44.0,48.0
42,46.0,48.0,48.0,47.0,48.0,46.0
43,49.0,51.0,46.0,50.0,47.0,49.0
44,49.0,51.0,44.0,49.0,44.0,49.0
45,46.0,49.0,45.0,49.0,45.0,46.0
46,48.0,48.0,45.0,49.0,48.0,48.0
47,48.0,50.0,48.0,49.0,48.0,48.0
48,46.0,48.0,47.0,49.0,47.0,46.0
49,48.0,51.0,48.0,49.0,48.0,48.0
50,49.0,51.0,48.0,49.0,48.0,49.0
51,46.0,49.0,48.0,48.0,48.0,46.0
52,48.0,51.0,48.0,48.0,48.0,48.0
53,50.0,51.0,48.0,48.0,48.0,50.0
54,45.0,47.0,51.0,48.0,51.0,45.0
55,47.0,50.0,52.0,48.0,52.0,47.0
56,48.0,50.0,51.0,48.0,51.0,48.0
57,45.0,48.0,49.0,48.0,49.0,45.0
58,48.0,50.0,53.0,48.0,53.0,48.0
59,49.0,50.0,52.0,48.0,52.0,49.0
60,44.0,48.0,49.0,47.0,49.0,44.0
61,48.0,49.0,49.0,45.0,49.0,48.0
62,49.0,49.0,53.0,45.0,53.0,49.0
63,46.0,48.0,41.0,47.0,41.0,45.0
64,49.0,49.0,48.0,49.0,47.0,48.0
65,49.0,50.0,47.0,50.0,47.0,48.0
66,46.0,49.0,42.0,47.0,42.0,45.0
67,49.0,50.0,48.0,50.0,47.0,48.0
