Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,48.0,49.0,47.0,45.0,48.0,46.0,47.0,47.0,46.0,48.0,48.0,49.0,50.0,44.0,44.0,48.0
1,49.0,47.0,48.0,45.0,49.0,44.0,46.0,50.0,53.0,46.0,49.0,47.0,52.0,44.0,46.0,52.0
2,50.0,49.0,46.0,44.0,47.0,46.0,47.0,48.0,48.0,48.0,50.0,48.0,53.0,43.0,43.0,49.0
3,50.0,50.0,48.0,50.0,49.0,51.0,49.0,52.0,49.0,49.0,50.0,52.0,51.0,49.0,48.0,49.0
4,50.0,48.0,50.0,50.0,51.0,49.0,50.0,55.0,54.0,49.0,51.0,50.0,56.0,49.0,50.0,53.0
5,54.0,51.0,49.0,49.0,50.0,51.0,50.0,53.0,54.0,49.0,54.0,51.0,56.0,48.0,47.0,53.0
6,47.0,49.0,47.0,45.0,48.0,46.0,47.0,46.0,46.0,48.0,47.0,49.0,50.0,44.0,48.0,48.0
7,49.0,49.0,50.0,49.0,51.0,45.0,49.0,50.0,49.0,49.0,48.0,48.0,53.0,48.0,49.0,48.0
8,50.0,49.0,47.0,45.0,48.0,50.0,47.0,49.0,50.0,47.0,50.0,49.0,52.0,43.0,47.0,49.0
9,52.0,52.0,51.0,49.0,52.0,50.0,51.0,51.0,50.0,51.0,52.0,52.0,50.0,48.0,51.0,52.0
10,53.0,53.0,55.0,54.0,56.0,50.0,53.0,54.0,57.0,54.0,53.0,53.0,55.0,53.0,54.0,56.0
11,55.0,54.0,52.0,49.0,53.0,55.0,52.0,52.0,53.0,52.0,55.0,54.0,55.0,48.0,48.0,53.0
12,52.0,52.0,51.0,49.0,52.0,50.0,51.0,51.0,50.0,51.0,52.0,52.0,50.0,48.0,51.0,52.0
13,53.0,53.0,55.0,54.0,56.0,50.0,53.0,54.0,57.0,54.0,53.0,53.0,55.0,53.0,54.0,56.0
14,55.0,54.0,52.0,49.0,53.0,55.0,52.0,52.0,53.0,52.0,55.0,54.0,55.0,48.0,48.0,53.0
15,47.0,48.0,48.0,44.0,48.0,46.0,48.0,45.0,47.0,47.0,47.0,48.0,49.0,43.0,45.0,49.0
16,49.0,47.0,49.0,48.0,50.0,44.0,49.0,51.0,51.0,48.0,48.0,47.0,52.0,47.0,48.0,50.0
17,50.0,48.0,48.0,44.0,49.0,49.0,47.0,49.0,53.0,46.0,49.0,48.0,51.0,43.0,45.0,52.0
18,49.0,49.0,48.0,49.0,49.0,51.0,49.0,51.0,48.0,49.0,50.0,52.0,51.0,48.0,49.0,49.0
19,50.0,49.0,51.0,54.0,52.0,50.0,52.0,55.0,53.0,53.0,51.0,50.0,55.0,53.0,49.0,52.0
20,54.0,53.0,51.0,49.0,52.0,55.0,52.0,53.0,54.0,53.0,54.0,53.0,56.0,48.0,50.0,53.0
21,50.0,50.0,48.0,50.0,49.0,51.0,49.0,51.0,48.0,49.0,48.0,51.0,51.0,49.0,49.0,49.0
22,50.0,49.0,51.0,54.0,52.0,50.0,52.0,55.0,50.0,53.0,49.0,50.0,55.0,53.0,49.0,49.0
23,54.0,53.0,51.0,50.0,52.0,55.0,52.0,53.0,50.0,53.0,54.0,53.0,55.0,48.0,50.0,50.0
24,54.0,54.0,52.0,53.0,53.0,54.0,53.0,54.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0
25,54.0,54.0,56.0,59.0,57.0,55.0,57.0,56.0,58.0,58.0,55.0,55.0,56.0,58.0,54.0,57.0
26,58.0,58.0,56.0,54.0,57.0,60.0,57.0,55.0,58.0,58.0,58.0,58.0,56.0,53.0,54.0,57.0
27,54.0,54.0,52.0,53.0,53.0,54.0,53.0,54.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0
28,54.0,54.0,56.0,59.0,57.0,55.0,57.0,56.0,58.0,58.0,55.0,55.0,56.0,58.0,54.0,57.0
29,58.0,58.0,56.0,54.0,57.0,60.0,57.0,55.0,58.0,58.0,58.0,58.0,56.0,53.0,54.0,57.0
30,49.0,50.0,48.0,49.0,49.0,51.0,49.0,50.0,48.0,49.0,48.0,50.0,51.0,48.0,48.0,48.0
31,50.0,48.0,51.0,53.0,52.0,49.0,51.0,56.0,52.0,52.0,49.0,49.0,56.0,52.0,48.0,51.0
32,54.0,52.0,50.0,49.0,51.0,54.0,51.0,54.0,53.0,52.0,52.0,52.0,56.0,48.0,49.0,52.0
33,44.0,48.0,46.0,45.0,47.0,45.0,46.0,44.0,44.0,47.0,43.0,48.0,49.0,44.0,48.0,45.0
34,46.0,48.0,51.0,44.0,52.0,45.0,51.0,46.0,50.0,49.0,46.0,47.0,54.0,43.0,47.0,49.0
35,47.0,49.0,47.0,47.0,48.0,45.0,48.0,46.0,46.0,49.0,47.0,49.0,51.0,43.0,49.0,46.0
36,51.0,51.0,51.0,49.0,52.0,50.0,51.0,50.0,50.0,51.0,51.0,51.0,50.0,48.0,51.0,52.0
37,53.0,53.0,56.0,53.0,57.0,50.0,56.0,54.0,53.0,53.0,52.0,52.0,55.0,52.0,52.0,52.0
38,55.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,54.0,54.0,48.0,54.0,53.0
39,51.0,51.0,51.0,49.0,52.0,50.0,51.0,50.0,50.0,51.0,51.0,51.0,50.0,48.0,51.0,52.0
40,53.0,53.0,56.0,53.0,57.0,50.0,56.0,54.0,53.0,53.0,52.0,52.0,55.0,52.0,52.0,52.0
41,55.0,54.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,54.0,54.0,48.0,54.0,53.0
42,45.0,48.0,47.0,44.0,48.0,46.0,47.0,45.0,44.0,47.0,45.0,48.0,49.0,43.0,48.0,46.0
43,47.0,48.0,51.0,47.0,52.0,45.0,51.0,48.0,50.0,49.0,46.0,47.0,54.0,46.0,46.0,49.0
44,49.0,50.0,50.0,48.0,51.0,48.0,48.0,49.0,49.0,48.0,48.0,48.0,53.0,47.0,49.0,48.0
45,53.0,52.0,52.0,48.0,52.0,50.0,54.0,49.0,51.0,51.0,53.0,51.0,50.0,47.0,51.0,53.0
46,54.0,53.0,52.0,52.0,52.0,50.0,52.0,55.0,52.0,53.0,52.0,52.0,54.0,47.0,52.0,53.0
47,55.0,55.0,53.0,48.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,47.0,47.0,54.0
48,53.0,52.0,52.0,48.0,52.0,50.0,54.0,49.0,51.0,51.0,53.0,51.0,51.0,47.0,51.0,53.0
49,54.0,53.0,55.0,52.0,56.0,50.0,55.0,55.0,52.0,53.0,52.0,52.0,54.0,47.0,52.0,53.0
50,55.0,55.0,54.0,52.0,55.0,54.0,53.0,52.0,56.0,52.0,53.0,53.0,54.0,51.0,52.0,55.0
51,51.0,51.0,52.0,48.0,52.0,50.0,52.0,49.0,51.0,51.0,51.0,51.0,52.0,47.0,51.0,53.0
52,53.0,53.0,56.0,48.0,57.0,50.0,56.0,55.0,53.0,53.0,52.0,52.0,55.0,47.0,51.0,53.0
53,55.0,55.0,55.0,53.0,56.0,50.0,53.0,53.0,57.0,53.0,53.0,53.0,55.0,52.0,53.0,56.0
54,52.0,51.0,52.0,47.0,51.0,49.0,53.0,48.0,50.0,50.0,52.0,50.0,50.0,46.0,50.0,52.0
55,53.0,52.0,55.0,51.0,56.0,49.0,55.0,54.0,52.0,52.0,51.0,51.0,54.0,46.0,51.0,52.0
56,54.0,54.0,54.0,52.0,55.0,53.0,52.0,52.0,56.0,52.0,52.0,52.0,54.0,51.0,52.0,55.0
