Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
68,48.0,50.0,50.0,49.0,47.0,49.0,48.0,47.0,50.0,48.0,49.0,48.0,48.0,45.0,49.0
69,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,50.0,50.0,50.0
70,56.0,56.0,56.0,56.0,44.0,56.0,44.0,44.0,56.0,44.0,45.0,44.0,53.0,52.0,53.0
71,56.0,56.0,56.0,56.0,48.0,56.0,48.0,48.0,56.0,49.0,49.0,48.0,56.0,52.0,56.0
72,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,55.0,56.0,55.0,49.0,49.0,50.0
73,55.0,56.0,56.0,55.0,53.0,55.0,54.0,53.0,56.0,54.0,55.0,54.0,52.0,51.0,53.0
74,55.0,56.0,56.0,55.0,53.0,55.0,54.0,53.0,56.0,54.0,55.0,54.0,55.0,51.0,56.0
75,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,55.0,54.0,53.0,44.0,42.0,44.0
76,53.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,54.0,55.0,54.0,46.0,44.0,46.0
77,53.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,54.0,55.0,54.0,48.0,45.0,49.0
78,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,56.0,55.0,45.0,43.0,46.0
79,48.0,49.0,49.0,48.0,43.0,48.0,43.0,43.0,49.0,43.0,44.0,43.0,46.0,44.0,47.0
80,49.0,50.0,50.0,49.0,48.0,49.0,47.0,48.0,50.0,48.0,49.0,48.0,49.0,45.0,50.0
81,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,51.0,51.0,51.0
82,57.0,57.0,56.0,56.0,45.0,56.0,45.0,45.0,56.0,44.0,45.0,45.0,54.0,52.0,54.0
83,57.0,57.0,56.0,56.0,49.0,56.0,49.0,49.0,56.0,49.0,49.0,49.0,57.0,53.0,57.0
84,55.0,56.0,56.0,55.0,55.0,55.0,56.0,55.0,56.0,55.0,56.0,56.0,50.0,50.0,51.0
85,56.0,57.0,56.0,56.0,54.0,56.0,54.0,54.0,56.0,54.0,55.0,54.0,53.0,52.0,54.0
86,56.0,57.0,56.0,55.0,54.0,55.0,54.0,54.0,56.0,54.0,55.0,54.0,56.0,52.0,57.0
87,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,54.0,54.0,45.0,43.0,45.0
88,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,46.0,45.0,47.0
89,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,49.0,46.0,50.0
90,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,51.0,51.0,51.0
91,57.0,57.0,56.0,56.0,45.0,55.0,45.0,45.0,55.0,45.0,45.0,45.0,57.0,53.0,57.0
92,57.0,57.0,57.0,57.0,48.0,57.0,48.0,48.0,57.0,49.0,49.0,48.0,57.0,53.0,57.0
93,56.0,56.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,55.0,56.0,55.0,50.0,51.0,51.0
94,57.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,53.0,57.0
95,57.0,57.0,57.0,56.0,55.0,56.0,55.0,55.0,57.0,55.0,55.0,55.0,56.0,53.0,57.0
96,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,50.0,50.0,50.0
97,57.0,57.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,52.0,51.0
98,57.0,57.0,57.0,57.0,55.0,57.0,55.0,55.0,57.0,55.0,55.0,55.0,54.0,52.0,54.0
99,55.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,49.0,50.0,50.0
100,56.0,57.0,55.0,55.0,54.0,55.0,55.0,54.0,55.0,54.0,55.0,55.0,55.0,52.0,56.0
101,56.0,57.0,56.0,55.0,54.0,55.0,55.0,54.0,56.0,54.0,55.0,55.0,55.0,52.0,56.0
102,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,55.0,49.0,50.0,49.0
103,56.0,57.0,56.0,56.0,54.0,56.0,55.0,54.0,55.0,54.0,55.0,55.0,51.0,52.0,51.0
104,56.0,57.0,57.0,56.0,54.0,56.0,55.0,54.0,57.0,54.0,55.0,55.0,53.0,52.0,54.0
105,55.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,44.0,43.0,44.0
106,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,53.0,46.0,45.0,46.0
107,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,46.0,46.0,47.0
108,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,50.0,50.0,51.0,50.0,46.0,44.0,46.0
109,43.0,44.0,44.0,43.0,40.0,43.0,38.0,40.0,44.0,40.0,39.0,38.0,46.0,44.0,46.0
110,44.0,45.0,45.0,44.0,43.0,44.0,42.0,43.0,45.0,44.0,44.0,43.0,47.0,45.0,48.0
111,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,51.0,52.0,52.0
112,52.0,52.0,51.0,51.0,43.0,51.0,43.0,43.0,51.0,44.0,44.0,43.0,52.0,52.0,52.0
113,52.0,52.0,52.0,52.0,48.0,51.0,48.0,48.0,51.0,49.0,49.0,48.0,53.0,53.0,53.0
114,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,55.0,56.0,55.0,50.0,51.0,51.0
115,51.0,52.0,51.0,51.0,49.0,51.0,49.0,49.0,51.0,49.0,50.0,49.0,51.0,52.0,51.0
116,51.0,52.0,52.0,51.0,49.0,50.0,50.0,49.0,51.0,49.0,50.0,49.0,52.0,53.0,52.0
117,50.0,51.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0,49.0,49.0,46.0,44.0,46.0
118,49.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0,46.0,45.0,46.0
119,49.0,50.0,50.0,49.0,49.0,49.0,50.0,49.0,49.0,49.0,50.0,49.0,47.0,46.0,47.0
120,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,52.0,52.0,52.0
121,52.0,52.0,52.0,52.0,44.0,51.0,44.0,44.0,51.0,45.0,45.0,44.0,53.0,53.0,53.0
122,52.0,52.0,52.0,52.0,48.0,52.0,48.0,48.0,52.0,49.0,49.0,48.0,54.0,54.0,54.0
123,56.0,56.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,55.0,56.0,55.0,51.0,52.0,52.0
124,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0,52.0,53.0,53.0
125,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,54.0,57.0
126,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,55.0,51.0,51.0,50.0
127,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0,52.0,52.0,51.0
128,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0
129,55.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,50.0,51.0,51.0
130,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,51.0,52.0,52.0
131,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,56.0,53.0,57.0
132,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,55.0,50.0,51.0,50.0
133,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,51.0,52.0,51.0
134,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,54.0,53.0,55.0
135,50.0,49.0,49.0,49.0,49.0,48.0,49.0,48.0,48.0,49.0,49.0,48.0,45.0,44.0,45.0
136,49.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0,46.0,45.0,46.0
137,49.0,50.0,50.0,49.0,52.0,49.0,53.0,52.0,50.0,49.0,50.0,53.0,47.0,46.0,48.0
138,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,52.0,56.0
139,52.0,52.0,52.0,52.0,45.0,52.0,45.0,45.0,52.0,45.0,45.0,45.0,54.0,54.0,54.0
140,52.0,52.0,52.0,52.0,49.0,52.0,49.0,49.0,52.0,49.0,49.0,49.0,58.0,54.0,58.0
141,56.0,56.0,56.0,55.0,55.0,55.0,56.0,55.0,56.0,55.0,56.0,56.0,55.0,52.0,56.0
142,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,54.0,57.0
143,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,54.0,58.0
144,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0,51.0,53.0
145,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0,55.0
146,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,58.0,53.0,58.0
147,55.0,56.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,54.0,51.0,55.0
148,55.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,56.0,53.0,57.0
149,55.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,56.0,53.0,57.0
150,56.0,56.0,56.0,55.0,55.0,55.0,56.0,55.0,56.0,55.0,56.0,56.0,52.0,51.0,53.0
151,55.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,55.0,55.0,55.0,54.0,53.0,55.0
152,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0,53.0,58.0
153,56.0,56.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,55.0,55.0,55.0,50.0,49.0,50.0
154,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,54.0,51.0,51.0,51.0
155,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0,51.0,52.0
156,54.0,55.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,50.0,54.0
157,54.0,55.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,54.0,54.0,55.0,52.0,56.0
158,54.0,55.0,54.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,54.0,54.0,55.0,52.0,56.0
159,55.0,56.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,51.0,51.0,52.0
160,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,53.0,53.0,54.0
161,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,56.0,53.0,57.0
162,55.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,55.0,49.0,49.0,50.0
163,54.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,51.0,51.0,51.0
164,54.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,55.0,54.0,55.0,55.0,51.0,51.0,52.0
165,49.0,49.0,49.0,49.0,49.0,48.0,49.0,48.0,48.0,48.0,49.0,49.0,44.0,42.0,44.0
166,49.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,48.0,48.0,46.0,44.0,46.0
167,49.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,49.0,48.0,50.0,46.0,45.0,46.0
