Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,35.0,36.0,36.0,36.0,35.0
1,37.0,42.0,39.0,37.0,41.0
2,41.0,39.0,39.0,39.0,38.0
3,36.0,35.0,35.0,35.0,34.0
4,42.0,42.0,41.0,41.0,41.0
5,42.0,39.0,40.0,39.0,38.0
6,36.0,36.0,36.0,36.0,35.0
7,43.0,42.0,42.0,42.0,41.0
8,41.0,39.0,40.0,39.0,38.0
9,37.0,36.0,36.0,36.0,35.0
10,38.0,42.0,40.0,39.0,41.0
11,42.0,39.0,39.0,39.0,38.0
12,36.0,35.0,35.0,35.0,34.0
13,37.0,41.0,41.0,41.0,40.0
14,41.0,41.0,38.0,38.0,40.0
15,36.0,36.0,36.0,36.0,35.0
16,37.0,42.0,42.0,42.0,41.0
17,42.0,42.0,39.0,39.0,41.0
18,35.0,35.0,35.0,35.0,34.0
19,41.0,41.0,40.0,40.0,40.0
20,41.0,38.0,39.0,38.0,37.0
21,36.0,36.0,36.0,36.0,35.0
22,42.0,42.0,41.0,41.0,41.0
23,42.0,39.0,40.0,39.0,38.0
24,36.0,35.0,35.0,35.0,34.0
25,37.0,41.0,39.0,38.0,40.0
26,41.0,38.0,40.0,39.0,37.0
27,35.0,35.0,34.0,34.0,34.0
28,36.0,40.0,40.0,40.0,39.0
29,41.0,41.0,39.0,38.0,40.0
30,36.0,36.0,35.0,35.0,35.0
31,37.0,41.0,41.0,41.0,40.0
32,42.0,42.0,40.0,39.0,41.0
33,36.0,37.0,37.0,37.0,36.0
34,38.0,39.0,39.0,39.0,38.0
35,40.0,39.0,40.0,39.0,38.0
36,37.0,36.0,36.0,36.0,35.0
37,38.0,39.0,40.0,39.0,38.0
38,41.0,39.0,41.0,39.0,38.0
39,36.0,35.0,35.0,35.0,34.0
40,37.0,38.0,39.0,38.0,37.0
41,42.0,41.0,40.0,38.0,40.0
42,37.0,36.0,36.0,36.0,35.0
43,38.0,38.0,39.0,39.0,37.0
44,43.0,42.0,41.0,39.0,41.0
45,37.0,36.0,36.0,36.0,35.0
46,38.0,38.0,41.0,39.0,37.0
47,42.0,39.0,39.0,39.0,38.0
48,36.0,36.0,39.0,39.0,35.0
49,37.0,38.0,40.0,38.0,37.0
50,41.0,41.0,39.0,39.0,40.0
51,37.0,37.0,40.0,40.0,36.0
52,38.0,39.0,41.0,39.0,38.0
53,42.0,42.0,39.0,39.0,41.0
54,35.0,35.0,38.0,38.0,34.0
55,36.0,37.0,39.0,37.0,36.0
56,40.0,40.0,40.0,40.0,39.0
57,36.0,36.0,39.0,39.0,35.0
58,37.0,38.0,40.0,38.0,37.0
59,41.0,41.0,41.0,41.0,40.0
60,37.0,36.0,36.0,36.0,36.0
61,37.0,37.0,37.0,37.0,36.0
