Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
58,60.0,64.0,64.0,63.0,62.0,63.0,63.0,63.0,62.0,64.0,60.0,63.0
59,62.0,64.0,64.0,64.0,63.0,63.0,63.0,59.0,63.0,64.0,62.0,63.0
60,56.0,59.0,58.0,54.0,56.0,56.0,52.0,51.0,58.0,54.0,57.0,56.0
61,54.0,59.0,59.0,57.0,56.0,58.0,57.0,56.0,57.0,57.0,55.0,56.0
62,56.0,59.0,59.0,58.0,57.0,58.0,57.0,57.0,58.0,58.0,57.0,57.0
63,50.0,57.0,60.0,50.0,49.0,53.0,49.0,56.0,63.0,51.0,60.0,57.0
64,56.0,59.0,56.0,56.0,56.0,58.0,56.0,62.0,63.0,58.0,57.0,56.0
65,56.0,59.0,56.0,56.0,56.0,59.0,56.0,62.0,63.0,58.0,57.0,57.0
66,50.0,58.0,61.0,50.0,50.0,54.0,50.0,57.0,64.0,52.0,58.0,58.0
67,56.0,60.0,57.0,56.0,56.0,56.0,56.0,63.0,64.0,59.0,57.0,57.0
68,56.0,60.0,57.0,56.0,57.0,56.0,57.0,63.0,64.0,59.0,57.0,58.0
69,57.0,59.0,59.0,56.0,56.0,55.0,54.0,63.0,62.0,59.0,57.0,57.0
70,58.0,61.0,61.0,58.0,62.0,60.0,60.0,61.0,60.0,61.0,58.0,59.0
71,58.0,61.0,62.0,58.0,58.0,61.0,56.0,56.0,58.0,61.0,58.0,59.0
72,62.0,64.0,61.0,57.0,60.0,60.0,56.0,64.0,63.0,59.0,62.0,61.0
73,63.0,66.0,67.0,63.0,67.0,66.0,61.0,60.0,64.0,66.0,63.0,63.0
74,63.0,64.0,68.0,62.0,62.0,67.0,61.0,60.0,63.0,60.0,63.0,63.0
75,56.0,59.0,57.0,51.0,54.0,55.0,51.0,58.0,62.0,53.0,57.0,56.0
76,57.0,61.0,61.0,57.0,60.0,60.0,55.0,56.0,59.0,59.0,58.0,56.0
77,57.0,59.0,62.0,56.0,56.0,61.0,56.0,54.0,58.0,56.0,58.0,57.0
78,50.0,55.0,57.0,50.0,50.0,50.0,50.0,58.0,61.0,52.0,57.0,58.0
79,56.0,61.0,57.0,56.0,56.0,56.0,56.0,59.0,61.0,60.0,57.0,58.0
80,57.0,61.0,57.0,57.0,57.0,56.0,57.0,59.0,61.0,60.0,57.0,59.0
81,57.0,60.0,57.0,56.0,56.0,56.0,54.0,64.0,59.0,60.0,57.0,58.0
82,58.0,62.0,58.0,58.0,63.0,58.0,61.0,62.0,61.0,62.0,58.0,60.0
83,58.0,62.0,58.0,57.0,58.0,57.0,57.0,56.0,59.0,62.0,58.0,60.0
84,62.0,65.0,62.0,58.0,60.0,61.0,57.0,65.0,64.0,60.0,62.0,62.0
85,63.0,67.0,63.0,63.0,68.0,62.0,62.0,61.0,65.0,67.0,63.0,64.0
86,63.0,65.0,63.0,60.0,62.0,62.0,59.0,61.0,64.0,61.0,63.0,64.0
87,56.0,60.0,57.0,52.0,54.0,56.0,51.0,59.0,59.0,53.0,57.0,57.0
88,57.0,62.0,58.0,57.0,61.0,57.0,56.0,56.0,60.0,60.0,58.0,57.0
89,57.0,60.0,58.0,55.0,57.0,57.0,57.0,55.0,59.0,57.0,58.0,58.0
90,56.0,60.0,61.0,55.0,57.0,57.0,55.0,55.0,57.0,60.0,58.0,58.0
91,56.0,58.0,58.0,57.0,57.0,62.0,58.0,57.0,57.0,58.0,54.0,58.0
92,57.0,59.0,62.0,58.0,57.0,61.0,57.0,57.0,56.0,59.0,57.0,58.0
93,61.0,63.0,63.0,58.0,61.0,62.0,57.0,60.0,62.0,59.0,63.0,62.0
94,59.0,63.0,63.0,62.0,61.0,62.0,62.0,62.0,61.0,63.0,59.0,62.0
95,61.0,61.0,68.0,62.0,59.0,67.0,62.0,62.0,59.0,58.0,62.0,59.0
96,56.0,60.0,59.0,55.0,57.0,57.0,55.0,55.0,57.0,60.0,58.0,58.0
97,58.0,60.0,61.0,57.0,57.0,60.0,58.0,61.0,60.0,58.0,58.0,58.0
98,57.0,59.0,63.0,58.0,57.0,61.0,58.0,57.0,57.0,59.0,58.0,58.0
99,60.0,64.0,65.0,58.0,60.0,61.0,60.0,60.0,61.0,59.0,62.0,61.0
100,61.0,66.0,67.0,61.0,62.0,61.0,62.0,68.0,60.0,62.0,63.0,63.0
101,62.0,64.0,69.0,63.0,62.0,66.0,62.0,61.0,61.0,62.0,63.0,63.0
102,61.0,63.0,62.0,59.0,61.0,61.0,57.0,55.0,62.0,59.0,61.0,62.0
103,62.0,63.0,63.0,62.0,61.0,62.0,62.0,62.0,61.0,63.0,59.0,62.0
104,61.0,63.0,68.0,63.0,62.0,67.0,62.0,58.0,62.0,63.0,62.0,62.0
105,55.0,58.0,57.0,53.0,55.0,56.0,51.0,51.0,57.0,53.0,56.0,55.0
106,56.0,58.0,58.0,56.0,55.0,57.0,56.0,55.0,57.0,56.0,54.0,55.0
107,55.0,58.0,62.0,57.0,56.0,61.0,56.0,57.0,57.0,57.0,57.0,56.0
108,48.0,50.0,53.0,48.0,46.0,46.0,46.0,47.0,58.0,48.0,53.0,49.0
109,53.0,58.0,53.0,53.0,52.0,52.0,52.0,50.0,58.0,57.0,53.0,53.0
110,54.0,58.0,53.0,54.0,53.0,52.0,53.0,49.0,58.0,57.0,53.0,55.0
111,53.0,57.0,56.0,54.0,52.0,52.0,53.0,54.0,60.0,56.0,56.0,55.0
112,59.0,61.0,57.0,57.0,58.0,57.0,56.0,55.0,62.0,58.0,57.0,57.0
113,55.0,58.0,54.0,56.0,54.0,53.0,54.0,55.0,60.0,58.0,55.0,58.0
114,58.0,62.0,58.0,58.0,57.0,57.0,57.0,54.0,61.0,57.0,58.0,55.0
115,63.0,63.0,59.0,60.0,62.0,58.0,58.0,54.0,61.0,63.0,60.0,57.0
116,59.0,60.0,59.0,60.0,59.0,58.0,59.0,60.0,60.0,60.0,60.0,57.0
117,52.0,57.0,53.0,52.0,51.0,52.0,51.0,48.0,56.0,50.0,53.0,49.0
118,57.0,58.0,54.0,54.0,56.0,53.0,52.0,50.0,56.0,56.0,55.0,53.0
119,54.0,56.0,54.0,54.0,53.0,53.0,53.0,54.0,56.0,56.0,55.0,54.0
120,54.0,57.0,57.0,54.0,55.0,53.0,55.0,56.0,58.0,57.0,56.0,58.0
121,56.0,59.0,54.0,56.0,56.0,58.0,56.0,57.0,57.0,58.0,55.0,57.0
122,56.0,59.0,58.0,56.0,57.0,57.0,57.0,57.0,57.0,59.0,56.0,58.0
123,58.0,60.0,59.0,58.0,58.0,58.0,58.0,61.0,59.0,59.0,60.0,58.0
124,59.0,62.0,59.0,60.0,58.0,58.0,59.0,62.0,60.0,60.0,60.0,59.0
125,60.0,62.0,63.0,60.0,59.0,62.0,59.0,62.0,60.0,58.0,61.0,58.0
126,54.0,60.0,57.0,54.0,53.0,53.0,53.0,56.0,58.0,57.0,57.0,55.0
127,59.0,61.0,58.0,57.0,58.0,57.0,56.0,57.0,61.0,58.0,58.0,57.0
128,58.0,59.0,59.0,59.0,58.0,57.0,59.0,57.0,58.0,59.0,59.0,58.0
129,59.0,65.0,62.0,59.0,60.0,57.0,60.0,60.0,58.0,60.0,62.0,61.0
130,62.0,67.0,63.0,61.0,61.0,58.0,61.0,61.0,61.0,62.0,63.0,63.0
131,61.0,63.0,64.0,64.0,62.0,61.0,62.0,61.0,62.0,63.0,64.0,62.0
132,58.0,60.0,58.0,58.0,57.0,57.0,57.0,55.0,58.0,57.0,58.0,56.0
133,63.0,63.0,59.0,60.0,62.0,58.0,58.0,56.0,62.0,63.0,60.0,57.0
134,62.0,64.0,63.0,64.0,62.0,62.0,63.0,59.0,63.0,64.0,63.0,62.0
135,52.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,51.0,54.0,50.0
136,57.0,58.0,54.0,54.0,56.0,53.0,52.0,50.0,57.0,57.0,55.0,52.0
137,56.0,59.0,58.0,58.0,56.0,57.0,57.0,57.0,58.0,58.0,58.0,56.0
138,55.0,57.0,60.0,55.0,54.0,52.0,54.0,55.0,54.0,57.0,54.0,56.0
139,56.0,57.0,58.0,56.0,56.0,57.0,56.0,56.0,54.0,57.0,55.0,57.0
140,58.0,59.0,57.0,59.0,57.0,56.0,59.0,57.0,53.0,59.0,58.0,58.0
141,59.0,60.0,60.0,59.0,57.0,57.0,58.0,60.0,56.0,56.0,59.0,56.0
142,61.0,60.0,63.0,61.0,59.0,62.0,59.0,61.0,57.0,58.0,60.0,59.0
143,62.0,60.0,62.0,63.0,59.0,61.0,64.0,62.0,58.0,58.0,63.0,58.0
144,56.0,57.0,60.0,56.0,54.0,52.0,54.0,55.0,55.0,57.0,57.0,56.0
145,58.0,58.0,59.0,59.0,56.0,58.0,56.0,56.0,57.0,58.0,58.0,58.0
146,58.0,59.0,62.0,58.0,58.0,57.0,59.0,57.0,57.0,59.0,58.0,58.0
147,59.0,61.0,66.0,59.0,59.0,57.0,59.0,59.0,58.0,58.0,62.0,60.0
148,61.0,64.0,64.0,62.0,61.0,62.0,61.0,61.0,59.0,59.0,63.0,63.0
149,65.0,63.0,68.0,65.0,64.0,61.0,64.0,61.0,62.0,63.0,63.0,62.0
150,60.0,60.0,60.0,60.0,60.0,57.0,60.0,60.0,59.0,59.0,60.0,57.0
151,62.0,60.0,63.0,63.0,61.0,63.0,61.0,61.0,60.0,60.0,63.0,59.0
152,62.0,63.0,63.0,63.0,62.0,62.0,63.0,62.0,62.0,63.0,62.0,62.0
153,56.0,60.0,57.0,57.0,57.0,56.0,58.0,56.0,54.0,56.0,57.0,56.0
154,59.0,61.0,58.0,58.0,58.0,58.0,56.0,56.0,58.0,58.0,58.0,57.0
155,57.0,59.0,62.0,58.0,58.0,57.0,59.0,62.0,57.0,58.0,58.0,58.0
156,58.0,64.0,65.0,59.0,60.0,59.0,60.0,60.0,57.0,59.0,62.0,60.0
157,61.0,64.0,63.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,62.0
158,64.0,63.0,67.0,64.0,64.0,60.0,64.0,67.0,61.0,62.0,62.0,62.0
159,59.0,65.0,62.0,60.0,59.0,60.0,61.0,61.0,58.0,60.0,62.0,61.0
160,62.0,65.0,63.0,62.0,61.0,62.0,61.0,61.0,62.0,62.0,63.0,63.0
161,61.0,64.0,68.0,63.0,63.0,61.0,63.0,68.0,62.0,63.0,63.0,63.0
162,59.0,60.0,61.0,61.0,57.0,61.0,62.0,56.0,57.0,57.0,61.0,57.0
163,63.0,63.0,59.0,60.0,62.0,58.0,58.0,56.0,63.0,63.0,60.0,57.0
164,60.0,63.0,62.0,63.0,62.0,58.0,63.0,62.0,62.0,63.0,60.0,62.0
165,53.0,55.0,56.0,56.0,52.0,56.0,57.0,52.0,54.0,52.0,56.0,52.0
166,58.0,58.0,54.0,54.0,57.0,53.0,52.0,51.0,58.0,58.0,55.0,53.0
167,59.0,58.0,56.0,57.0,58.0,53.0,57.0,56.0,57.0,57.0,55.0,56.0
